p_o|p_d|t_1|t_2|demand
72|689|5|7|1884.19
72|689|6|7|1931.2
72|689|7|8|1877.51
72|689|8|10|2157.0
72|689|9|10|2171.13
72|689|10|12|2257.4
72|689|11|13|2348.88
72|689|12|14|1993.34
72|689|13|15|1763.17
72|689|14|15|1854.76
72|689|15|17|2313.44
72|689|16|18|2086.66
72|689|17|19|2139.15
72|689|18|19|1817.23
72|689|19|21|2165.39
72|689|20|22|1737.54
72|689|21|22|2205.6
72|689|22|23|2197.56
72|689|23|25|2118.63
72|689|24|25|2227.88
72|689|25|26|1806.64
72|689|26|27|1808.98
72|689|27|28|1596.25
72|689|28|30|2327.77
72|689|29|31|2371.96
72|689|30|31|1952.88
72|689|31|33|2060.4
72|689|32|33|1833.54
72|689|33|35|2010.41
72|689|34|35|2127.56
72|689|35|37|1963.93
72|689|36|37|2099.9
72|689|37|39|2171.6
72|689|38|40|1848.8
72|689|39|41|1581.02
72|689|40|42|1703.99
72|689|41|43|1919.7
72|689|42|43|1758.44
72|689|43|44|1420.49
72|689|44|45|1694.47
72|689|45|47|1675.39
72|689|46|48|1422.2
72|689|47|48|1716.29
72|689|48|50|1847.41
72|689|49|50|1499.34
72|689|50|52|1609.51
72|689|51|52|2043.43
72|689|52|1|1747.48
72|780|1|2|2763.87
72|780|2|3|2824.78
72|780|3|5|3597.27
72|780|4|6|3017.29
72|780|5|6|3484.16
72|780|6|7|2815.79
72|780|7|9|2951.03
72|780|8|10|3509.56
72|780|9|10|2847.66
72|780|10|12|3017.61
72|780|11|12|3190.16
72|780|12|13|3280.73
72|780|13|14|3082.97
72|780|14|16|2474.24
72|780|15|16|3162.37
72|780|16|17|3581.6
72|780|17|19|2715.95
72|780|18|20|3622.03
72|780|19|20|3376.53
72|780|20|22|3288.78
72|780|21|22|3078.07
72|780|22|23|2671.81
72|780|23|25|3340.6
72|780|24|26|3064.41
72|780|25|26|2922.95
72|780|26|27|3160.0
72|780|27|28|3167.6
72|780|28|30|3554.38
72|780|29|31|3448.27
72|780|30|31|2999.12
72|780|31|33|2571.19
72|780|32|33|2782.27
72|780|33|34|2687.16
72|780|34|36|2245.93
72|780|35|36|2441.4
72|780|36|38|2485.78
72|780|37|38|2553.05
72|780|38|40|2566.71
72|780|39|41|2726.22
72|780|40|41|2901.49
72|780|41|43|3202.9
72|780|42|43|3058.22
72|780|43|45|3018.1
72|780|44|46|2696.56
72|780|45|47|2195.42
72|780|46|47|3161.11
72|780|47|49|3194.86
72|780|48|50|2317.27
72|780|49|50|2641.08
72|780|50|52|3410.0
72|780|51|52|3344.67
72|780|52|1|2614.64
72|963|1|2|1.46
72|963|2|4|1.87
72|963|3|4|1.96
72|963|4|5|1.55
72|963|5|7|1.65
72|963|6|8|1.51
72|963|7|8|1.89
72|963|8|10|1.92
72|963|9|10|1.49
72|963|10|11|1.57
72|963|11|12|1.6
72|963|12|13|1.71
72|963|13|15|1.67
72|963|14|15|1.55
72|963|15|17|1.62
72|963|16|17|1.75
72|963|17|19|1.88
72|963|18|19|1.89
72|963|19|21|1.63
72|963|20|22|1.86
72|963|21|23|1.41
72|963|22|24|1.34
72|963|23|24|1.4
72|963|24|26|1.88
72|963|25|27|2.07
72|963|26|28|1.77
72|963|27|28|1.96
72|963|28|29|1.51
72|963|29|30|1.78
72|963|30|31|1.59
72|963|31|32|1.6
72|963|32|33|1.74
72|963|33|34|1.68
72|963|34|36|1.47
72|963|35|36|1.51
72|963|36|38|1.28
72|963|37|39|1.39
72|963|38|40|1.82
72|963|39|41|1.37
72|963|40|41|1.28
72|963|41|42|1.45
72|963|42|43|1.71
72|963|43|44|1.5
72|963|44|45|1.36
72|963|45|47|1.35
72|963|46|48|1.22
72|963|47|48|1.62
72|963|48|50|1.68
72|963|49|50|1.6
72|963|50|52|1.81
72|963|51|52|1.84
72|963|52|2|1.78
72|1056|1|2|824.71
72|1056|2|4|859.24
72|1056|3|5|1122.28
72|1056|4|5|854.52
72|1056|5|6|1071.28
72|1056|6|8|833.94
72|1056|7|9|858.9
72|1056|8|9|942.46
72|1056|9|11|1004.14
72|1056|10|12|1066.13
72|1056|11|12|1100.38
72|1056|12|14|1027.79
72|1056|13|15|1140.91
72|1056|14|16|1034.92
72|1056|15|17|869.26
72|1056|16|17|1230.73
72|1056|17|18|1116.63
72|1056|18|20|1239.14
72|1056|19|20|1109.2
72|1056|20|22|1094.78
72|1056|21|23|871.59
72|1056|22|24|1020.77
72|1056|23|25|895.76
72|1056|24|26|1216.8
72|1056|25|27|1123.38
72|1056|26|28|829.09
72|1056|27|28|878.28
72|1056|28|30|1168.05
72|1056|29|31|1212.36
72|1056|30|32|1065.6
72|1056|31|33|901.27
72|1056|32|33|904.13
72|1056|33|34|775.1
72|1056|34|36|1020.43
72|1056|35|37|1079.71
72|1056|36|37|1009.5
72|1056|37|38|1008.14
72|1056|38|39|853.2
72|1056|39|41|1186.19
72|1056|40|42|969.28
72|1056|41|43|890.67
72|1056|42|44|847.07
72|1056|43|45|969.22
72|1056|44|45|751.34
72|1056|45|47|1017.15
72|1056|46|47|931.86
72|1056|47|48|1111.02
72|1056|48|50|1030.24
72|1056|49|51|958.74
72|1056|50|51|840.31
72|1056|51|52|926.03
72|1056|52|2|1006.66
198|72|1|3|1394.17
198|72|2|3|1618.24
198|72|3|4|1676.44
198|72|4|5|1542.89
198|72|5|6|1725.87
198|72|6|8|1583.92
198|72|7|9|1823.57
198|72|8|10|1302.98
198|72|9|11|1839.34
198|72|10|11|1155.6
198|72|11|13|1525.51
198|72|12|14|1135.38
198|72|13|14|1496.51
198|72|14|16|1232.78
198|72|15|17|1212.74
198|72|16|17|883.82
198|72|17|19|1015.75
198|72|18|20|1068.88
198|72|19|21|1532.95
198|72|20|22|1398.21
198|72|21|22|1523.38
198|72|22|24|1228.94
198|72|23|24|1249.44
198|72|24|25|1460.81
198|72|25|26|1219.67
198|72|26|28|1568.54
198|72|27|29|1551.45
198|72|28|29|1582.83
198|72|29|30|1596.67
198|72|30|31|1738.23
198|72|31|32|1283.04
198|72|32|33|1267.94
198|72|33|34|1530.32
198|72|34|36|1681.77
198|72|35|36|1364.75
198|72|36|37|1480.27
198|72|37|39|1356.6
198|72|38|39|1195.85
198|72|39|41|1528.3
198|72|40|41|1187.01
198|72|41|43|1507.7
198|72|42|43|993.73
198|72|43|44|1151.41
198|72|44|46|1145.87
198|72|45|47|1483.25
198|72|46|47|1360.16
198|72|47|48|1075.39
198|72|48|49|1083.42
198|72|49|51|1423.24
198|72|50|52|1394.74
198|72|51|1|1277.28
198|72|52|1|1283.73
198|258|1|3|543.01
198|258|2|3|565.69
198|258|3|4|650.55
198|258|4|6|661.85
198|258|5|6|717.23
198|258|6|8|576.59
198|258|7|9|749.42
198|258|8|10|725.58
198|258|9|11|700.29
198|258|10|11|608.66
198|258|11|12|620.37
198|258|12|13|597.89
198|258|13|15|446.96
198|258|14|16|440.13
198|258|15|17|387.03
198|258|16|17|398.97
198|258|17|18|446.71
198|258|18|19|492.03
198|258|19|21|588.63
198|258|20|21|636.24
198|258|21|22|608.75
198|258|22|23|578.93
198|258|23|25|654.15
198|258|24|26|644.89
198|258|25|27|463.21
198|258|26|28|605.59
198|258|27|29|587.2
198|258|28|30|677.94
198|258|29|31|598.12
198|258|30|31|639.78
198|258|31|32|534.62
198|258|32|33|585.12
198|258|33|35|636.13
198|258|34|36|602.43
198|258|35|37|489.67
198|258|36|37|695.24
198|258|37|38|521.56
198|258|38|40|614.95
198|258|39|40|521.44
198|258|40|42|506.38
198|258|41|42|579.25
198|258|42|44|497.52
198|258|43|44|510.94
198|258|44|45|583.0
198|258|45|46|662.53
198|258|46|48|604.58
198|258|47|49|495.98
198|258|48|50|562.85
198|258|49|50|508.14
198|258|50|52|493.41
198|258|51|52|684.33
198|258|52|2|679.0
198|780|1|2|18998.22
198|780|2|4|17504.19
198|780|3|4|21187.71
198|780|4|5|17974.7
198|780|5|7|22088.33
198|780|6|8|17905.69
198|780|7|8|25052.88
198|780|8|9|19874.51
198|780|9|11|21964.38
198|780|10|11|19570.47
198|780|11|12|17675.25
198|780|12|14|20453.72
198|780|13|15|16255.41
198|780|14|15|20988.15
198|780|15|16|20562.98
198|780|16|17|18375.19
198|780|17|18|16586.03
198|780|18|20|15614.97
198|780|19|20|18648.78
198|780|20|22|18429.92
198|780|21|22|18925.01
198|780|22|23|18448.52
198|780|23|25|20458.82
198|780|24|26|22398.76
198|780|25|27|17534.08
198|780|26|28|21086.07
198|780|27|29|17791.16
198|780|28|30|17498.7
198|780|29|30|19532.63
198|780|30|31|17055.17
198|780|31|33|21864.24
198|780|32|34|15793.39
198|780|33|34|17137.41
198|780|34|36|21742.89
198|780|35|36|17800.0
198|780|36|38|16994.61
198|780|37|38|16926.62
198|780|38|39|15133.25
198|780|39|41|19447.59
198|780|40|41|21194.28
198|780|41|42|23352.99
198|780|42|44|21640.51
198|780|43|45|18838.29
198|780|44|46|17237.95
198|780|45|47|17266.58
198|780|46|47|16678.36
198|780|47|48|20091.87
198|780|48|50|17994.55
198|780|49|51|20373.49
198|780|50|51|19711.28
198|780|51|1|21404.82
198|780|52|1|21738.46
198|811|1|2|330.78
198|811|2|3|443.74
198|811|3|4|325.22
198|811|4|5|347.26
198|811|5|6|447.63
198|811|6|7|436.3
198|811|7|9|373.13
198|811|8|10|432.75
198|811|9|11|404.33
198|811|10|11|334.84
198|811|11|13|344.56
198|811|12|14|360.28
198|811|13|15|309.98
198|811|14|16|278.4
198|811|15|17|297.25
198|811|16|17|246.94
198|811|17|19|278.64
198|811|18|19|254.79
198|811|19|21|338.47
198|811|20|21|322.29
198|811|21|22|340.11
198|811|22|23|275.97
198|811|23|25|397.13
198|811|24|26|299.01
198|811|25|27|370.1
198|811|26|28|306.89
198|811|27|29|375.55
198|811|28|29|306.29
198|811|29|30|421.98
198|811|30|32|418.91
198|811|31|32|412.8
198|811|32|34|364.86
198|811|33|35|385.62
198|811|34|35|379.14
198|811|35|37|372.76
198|811|36|37|368.05
198|811|37|38|337.72
198|811|38|39|403.24
198|811|39|41|301.19
198|811|40|41|268.39
198|811|41|42|335.62
198|811|42|43|278.73
198|811|43|45|260.68
198|811|44|45|282.56
198|811|45|46|320.65
198|811|46|47|321.15
198|811|47|48|296.59
198|811|48|50|366.36
198|811|49|51|421.07
198|811|50|51|347.72
198|811|51|1|315.31
198|811|52|2|420.65
198|963|1|3|55986.45
198|963|2|4|57442.05
198|963|3|5|82584.55
198|963|4|6|78459.36
198|963|5|7|66229.95
198|963|6|8|59987.35
198|963|7|8|68384.49
198|963|8|9|68464.16
198|963|9|10|79223.74
198|963|10|11|66034.5
198|963|11|13|69637.31
198|963|12|13|59882.78
198|963|13|15|69124.68
198|963|14|16|73898.49
198|963|15|17|51661.84
198|963|16|17|54695.67
198|963|17|18|55829.21
198|963|18|20|49943.83
198|963|19|21|71420.41
198|963|20|22|59955.98
198|963|21|23|52218.83
198|963|22|23|78683.01
198|963|23|25|79186.17
198|963|24|25|60395.58
198|963|25|27|73807.38
198|963|26|28|69304.55
198|963|27|28|56465.1
198|963|28|29|71751.0
198|963|29|31|64331.34
198|963|30|31|73410.78
198|963|31|32|53055.55
198|963|32|34|56075.71
198|963|33|34|57589.07
198|963|34|35|64600.45
198|963|35|36|56913.15
198|963|36|37|62560.25
198|963|37|38|49523.77
198|963|38|40|58484.86
198|963|39|41|52197.3
198|963|40|42|57958.8
198|963|41|42|78775.28
198|963|42|44|74626.63
198|963|43|45|62084.58
198|963|44|45|54206.07
198|963|45|47|57910.65
198|963|46|48|59597.36
198|963|47|48|68287.22
198|963|48|50|55823.26
198|963|49|50|70319.43
198|963|50|52|68709.48
198|963|51|1|68308.8
198|963|52|2|62038.21
216|72|1|2|119.95
216|72|2|4|130.85
216|72|3|4|140.31
216|72|4|6|149.25
216|72|5|7|135.56
216|72|6|7|159.37
216|72|7|9|152.09
216|72|8|10|178.85
216|72|9|11|170.25
216|72|10|12|137.62
216|72|11|12|119.73
216|72|12|13|146.62
216|72|13|14|107.96
216|72|14|16|105.94
216|72|15|17|97.29
216|72|16|18|118.02
216|72|17|19|99.02
216|72|18|19|134.51
216|72|19|21|123.72
216|72|20|21|136.21
216|72|21|23|110.41
216|72|22|24|151.84
216|72|23|24|129.05
216|72|24|26|137.67
216|72|25|26|160.9
216|72|26|28|129.52
216|72|27|28|132.0
216|72|28|29|143.57
216|72|29|30|154.14
216|72|30|32|160.66
216|72|31|32|139.25
216|72|32|34|172.8
216|72|33|34|152.15
216|72|34|36|130.8
216|72|35|37|157.46
216|72|36|37|128.37
216|72|37|39|141.66
216|72|38|40|120.73
216|72|39|40|155.85
216|72|40|42|107.89
216|72|41|42|143.8
216|72|42|43|115.25
216|72|43|45|136.74
216|72|44|46|144.61
216|72|45|47|160.47
216|72|46|48|157.18
216|72|47|48|128.27
216|72|48|50|132.74
216|72|49|50|123.74
216|72|50|51|131.79
216|72|51|1|169.0
216|72|52|1|157.8
216|258|1|3|564.47
216|258|2|4|456.38
216|258|3|5|507.89
216|258|4|6|575.21
216|258|5|7|522.49
216|258|6|7|498.42
216|258|7|8|482.48
216|258|8|9|454.51
216|258|9|10|510.48
216|258|10|11|380.04
216|258|11|13|354.4
216|258|12|13|354.42
216|258|13|15|436.06
216|258|14|15|393.81
216|258|15|16|334.27
216|258|16|17|374.04
216|258|17|18|309.97
216|258|18|20|357.4
216|258|19|20|479.36
216|258|20|21|434.74
216|258|21|23|370.88
216|258|22|24|488.36
216|258|23|24|489.67
216|258|24|26|502.98
216|258|25|26|382.77
216|258|26|27|474.79
216|258|27|29|502.6
216|258|28|29|501.29
216|258|29|30|384.6
216|258|30|32|478.96
216|258|31|33|390.34
216|258|32|34|536.57
216|258|33|35|492.08
216|258|34|35|384.9
216|258|35|36|519.69
216|258|36|38|437.99
216|258|37|38|449.55
216|258|38|40|416.55
216|258|39|41|493.1
216|258|40|41|400.44
216|258|41|42|338.58
216|258|42|43|371.72
216|258|43|45|413.15
216|258|44|45|386.74
216|258|45|47|458.28
216|258|46|47|486.39
216|258|47|48|471.31
216|258|48|50|411.16
216|258|49|50|434.37
216|258|50|51|443.99
216|258|51|1|390.29
216|258|52|1|536.3
216|780|1|2|3123.5
216|780|2|3|2872.94
216|780|3|5|2489.4
216|780|4|6|2944.39
216|780|5|7|2517.35
216|780|6|8|3674.53
216|780|7|8|3102.12
216|780|8|10|3485.01
216|780|9|10|2687.41
216|780|10|12|2902.21
216|780|11|13|2324.02
216|780|12|13|2671.26
216|780|13|15|2985.03
216|780|14|16|2206.66
216|780|15|16|2393.51
216|780|16|17|2846.39
216|780|17|19|2748.41
216|780|18|20|2350.65
216|780|19|21|2687.65
216|780|20|22|2797.69
216|780|21|22|2262.43
216|780|22|23|2377.41
216|780|23|24|2914.78
216|780|24|26|2600.9
216|780|25|26|3150.42
216|780|26|27|2671.28
216|780|27|28|2599.39
216|780|28|29|2304.98
216|780|29|30|2471.83
216|780|30|31|2333.53
216|780|31|33|2406.36
216|780|32|34|2563.71
216|780|33|34|2434.87
216|780|34|35|2573.33
216|780|35|36|2762.34
216|780|36|38|2162.23
216|780|37|38|2431.95
216|780|38|40|2230.54
216|780|39|41|2563.71
216|780|40|41|3033.51
216|780|41|43|2531.18
216|780|42|43|3225.76
216|780|43|45|3239.18
216|780|44|46|2903.29
216|780|45|47|2851.31
216|780|46|47|2891.47
216|780|47|48|3201.75
216|780|48|49|2761.92
216|780|49|50|3123.65
216|780|50|52|2810.65
216|780|51|52|2850.57
216|780|52|2|2981.14
216|811|1|3|270.81
216|811|2|3|298.61
216|811|3|4|315.79
216|811|4|6|286.98
216|811|5|7|275.37
216|811|6|8|253.45
216|811|7|8|261.88
216|811|8|9|250.3
216|811|9|10|278.56
216|811|10|12|270.85
216|811|11|13|235.36
216|811|12|13|255.14
216|811|13|15|230.41
216|811|14|15|151.55
216|811|15|17|178.45
216|811|16|18|147.24
216|811|17|18|207.39
216|811|18|19|175.52
216|811|19|21|182.53
216|811|20|22|241.11
216|811|21|22|201.58
216|811|22|23|189.13
216|811|23|25|266.75
216|811|24|25|251.27
216|811|25|27|231.35
216|811|26|28|240.17
216|811|27|29|207.98
216|811|28|30|202.45
216|811|29|30|230.22
216|811|30|32|291.17
216|811|31|32|223.73
216|811|32|33|284.38
216|811|33|35|282.05
216|811|34|36|209.52
216|811|35|36|237.1
216|811|36|37|220.05
216|811|37|38|257.95
216|811|38|39|253.83
216|811|39|41|266.28
216|811|40|41|181.07
216|811|41|43|243.4
216|811|42|43|231.83
216|811|43|45|191.61
216|811|44|46|230.79
216|811|45|47|224.63
216|811|46|48|216.62
216|811|47|49|234.6
216|811|48|49|188.94
216|811|49|50|228.02
216|811|50|51|259.53
216|811|51|52|227.61
216|811|52|1|285.2
216|963|1|2|58531.6
216|963|2|4|62128.66
216|963|3|4|69083.94
216|963|4|6|74173.02
216|963|5|6|68147.98
216|963|6|8|61485.21
216|963|7|9|69108.44
216|963|8|9|65100.71
216|963|9|11|56848.58
216|963|10|11|61874.3
216|963|11|13|63300.68
216|963|12|13|44298.81
216|963|13|15|45801.41
216|963|14|15|68090.93
216|963|15|17|53951.45
216|963|16|17|67155.8
216|963|17|18|47010.12
216|963|18|20|57631.3
216|963|19|21|63218.77
216|963|20|22|58000.57
216|963|21|22|48431.29
216|963|22|24|56965.19
216|963|23|24|72937.05
216|963|24|25|55150.55
216|963|25|27|64198.45
216|963|26|27|46067.86
216|963|27|28|66045.66
216|963|28|30|44752.36
216|963|29|31|48504.33
216|963|30|31|49927.13
216|963|31|32|60083.98
216|963|32|34|51766.48
216|963|33|35|64251.06
216|963|34|35|44407.95
216|963|35|36|54157.53
216|963|36|38|51688.4
216|963|37|38|49804.06
216|963|38|39|59151.07
216|963|39|41|46443.8
216|963|40|41|47577.91
216|963|41|42|68888.53
216|963|42|44|57452.8
216|963|43|44|70884.4
216|963|44|46|66308.75
216|963|45|46|65384.01
216|963|46|48|54074.41
216|963|47|48|63664.89
216|963|48|50|48699.26
216|963|49|51|52628.22
216|963|50|51|58954.06
216|963|51|52|68071.16
216|963|52|2|53184.4
258|198|1|3|1685.11
258|198|2|4|1678.49
258|198|3|4|1376.62
258|198|4|6|1748.93
258|198|5|6|1473.07
258|198|6|7|1772.35
258|198|7|9|1288.75
258|198|8|9|1333.34
258|198|9|10|1498.37
258|198|10|11|1409.9
258|198|11|13|1937.56
258|198|12|14|1376.9
258|198|13|15|1789.25
258|198|14|15|1640.44
258|198|15|17|2011.81
258|198|16|18|1805.85
258|198|17|19|1419.06
258|198|18|20|2008.73
258|198|19|20|1731.29
258|198|20|21|1939.86
258|198|21|23|1670.11
258|198|22|23|1415.38
258|198|23|24|1931.58
258|198|24|25|1763.03
258|198|25|27|1507.32
258|198|26|28|1924.98
258|198|27|28|1501.7
258|198|28|30|1541.12
258|198|29|31|1768.4
258|198|30|32|1890.44
258|198|31|32|1544.04
258|198|32|33|1364.17
258|198|33|34|1348.91
258|198|34|36|1261.5
258|198|35|36|1360.31
258|198|36|38|1595.29
258|198|37|38|1292.12
258|198|38|40|1494.43
258|198|39|40|1777.89
258|198|40|42|1641.39
258|198|41|43|1735.03
258|198|42|43|1228.29
258|198|43|45|1691.87
258|198|44|46|1154.21
258|198|45|47|1623.35
258|198|46|48|1260.52
258|198|47|49|1401.01
258|198|48|50|1489.18
258|198|49|50|1212.21
258|198|50|52|1846.49
258|198|51|1|1628.98
258|198|52|2|1734.31
258|216|1|2|204.88
258|216|2|4|201.75
258|216|3|4|217.68
258|216|4|6|222.2
258|216|5|6|199.16
258|216|6|8|164.05
258|216|7|8|171.6
258|216|8|9|232.98
258|216|9|10|209.65
258|216|10|11|195.65
258|216|11|12|186.45
258|216|12|13|251.88
258|216|13|14|187.7
258|216|14|15|246.45
258|216|15|16|204.13
258|216|16|17|223.78
258|216|17|18|194.58
258|216|18|19|211.39
258|216|19|20|257.59
258|216|20|22|184.72
258|216|21|22|191.94
258|216|22|23|181.11
258|216|23|25|256.53
258|216|24|26|194.44
258|216|25|26|183.29
258|216|26|28|203.6
258|216|27|29|236.01
258|216|28|29|239.28
258|216|29|31|247.11
258|216|30|32|203.63
258|216|31|32|223.76
258|216|32|33|180.06
258|216|33|35|177.2
258|216|34|36|156.17
258|216|35|37|181.06
258|216|36|38|183.61
258|216|37|39|222.18
258|216|38|40|219.94
258|216|39|41|205.74
258|216|40|42|166.22
258|216|41|43|218.52
258|216|42|44|196.87
258|216|43|44|171.29
258|216|44|46|163.24
258|216|45|47|199.57
258|216|46|47|224.39
258|216|47|49|205.08
258|216|48|50|183.91
258|216|49|50|159.27
258|216|50|51|190.46
258|216|51|1|221.76
258|216|52|1|178.07
258|469|1|3|3.33
258|469|2|4|3.23
258|469|3|4|3.7
258|469|4|5|3.71
258|469|5|7|3.58
258|469|6|7|2.53
258|469|7|8|2.73
258|469|8|9|3.5
258|469|9|10|3.59
258|469|10|11|3.71
258|469|11|13|2.75
258|469|12|13|3.06
258|469|13|14|2.95
258|469|14|15|2.86
258|469|15|17|2.95
258|469|16|17|3.58
258|469|17|18|2.95
258|469|18|20|3.91
258|469|19|20|3.31
258|469|20|22|3.03
258|469|21|23|2.66
258|469|22|23|3.55
258|469|23|25|3.64
258|469|24|26|2.76
258|469|25|27|3.87
258|469|26|27|3.62
258|469|27|28|3.51
258|469|28|30|3.0
258|469|29|30|3.03
258|469|30|31|3.46
258|469|31|33|3.21
258|469|32|34|3.04
258|469|33|34|2.77
258|469|34|36|3.35
258|469|35|37|2.52
258|469|36|38|2.99
258|469|37|39|2.86
258|469|38|40|2.51
258|469|39|41|3.36
258|469|40|42|2.86
258|469|41|43|3.23
258|469|42|44|2.76
258|469|43|45|3.0
258|469|44|46|2.94
258|469|45|47|2.28
258|469|46|48|3.02
258|469|47|49|2.76
258|469|48|49|2.84
258|469|49|50|2.6
258|469|50|51|2.51
258|469|51|52|2.48
258|469|52|2|3.4
258|689|1|3|1944.27
258|689|2|4|2373.72
258|689|3|4|2192.84
258|689|4|5|1741.91
258|689|5|7|1588.28
258|689|6|8|1926.11
258|689|7|8|1586.26
258|689|8|10|2113.45
258|689|9|10|1742.36
258|689|10|12|2263.2
258|689|11|13|2331.46
258|689|12|13|1837.32
258|689|13|14|1824.08
258|689|14|15|2149.8
258|689|15|16|1917.4
258|689|16|17|1929.09
258|689|17|19|2124.43
258|689|18|20|2472.33
258|689|19|20|2070.18
258|689|20|22|2405.49
258|689|21|22|2008.11
258|689|22|23|2160.46
258|689|23|25|2023.24
258|689|24|26|1971.86
258|689|25|26|1788.9
258|689|26|28|1823.46
258|689|27|28|2372.07
258|689|28|30|1831.69
258|689|29|30|2102.42
258|689|30|32|2047.24
258|689|31|32|2044.63
258|689|32|34|1840.58
258|689|33|35|2189.93
258|689|34|36|1499.74
258|689|35|36|1499.4
258|689|36|38|1908.29
258|689|37|39|1956.68
258|689|38|40|2196.43
258|689|39|41|2081.29
258|689|40|41|1695.24
258|689|41|43|1717.84
258|689|42|43|1675.47
258|689|43|44|1544.81
258|689|44|45|1572.54
258|689|45|46|1661.78
258|689|46|48|2007.09
258|689|47|49|1597.02
258|689|48|49|1797.73
258|689|49|50|1864.13
258|689|50|51|2187.31
258|689|51|1|1643.11
258|689|52|1|2072.83
258|780|1|2|1559.04
258|780|2|3|1934.1
258|780|3|5|1845.43
258|780|4|5|1299.72
258|780|5|6|1591.5
258|780|6|7|1463.67
258|780|7|9|1491.32
258|780|8|9|1785.53
258|780|9|11|1394.04
258|780|10|12|1300.52
258|780|11|12|1760.06
258|780|12|14|1838.45
258|780|13|15|1367.69
258|780|14|15|1435.81
258|780|15|16|1340.91
258|780|16|17|1479.29
258|780|17|18|1832.59
258|780|18|19|1391.42
258|780|19|20|1739.13
258|780|20|21|1446.02
258|780|21|23|1307.26
