p_o|p_d|t_1|t_2|demand
72|216|49|51|9.1
72|216|50|52|9.3
72|216|51|52|11.98
72|216|52|1|10.24
72|469|1|2|753.2875
72|469|2|4|580.6675
72|469|3|5|834.995
72|469|4|6|664.2824999999999
72|469|5|7|592.76
72|469|6|8|717.2199999999999
72|469|7|8|747.565
72|469|8|10|547.225
72|469|9|10|814.7824999999999
72|469|10|11|755.65
72|469|11|12|649.6525
72|469|12|14|597.1875
72|469|13|15|659.5225
72|469|14|16|351.02
72|469|15|16|407.13
72|469|16|18|446.92
72|469|17|19|433.24
72|469|18|20|407.5
72|469|19|20|350.95
72|469|20|22|489.25
72|469|21|23|359.72
72|469|22|23|346.64
72|469|23|24|435.24
72|469|24|25|456.83
72|469|25|27|488.21
72|469|26|28|474.82
72|469|27|28|469.72
72|469|28|29|390.79
72|469|29|30|349.28
72|469|30|31|420.92
72|469|31|33|305.87
72|469|32|33|329.77
72|469|33|35|298.47
72|469|34|35|315.36
72|469|35|36|356.09
72|469|36|38|353.19
72|469|37|38|364.05
72|469|38|39|444.37
72|469|39|40|414.47
72|469|40|41|410.07
72|469|41|42|344.19
72|469|42|44|324.43
72|469|43|45|297.22
72|469|44|45|371.67
72|469|45|46|396.85
72|469|46|47|309.39
72|469|47|49|413.16
72|469|48|49|357.45
72|469|49|51|309.29
72|469|50|52|396.83
72|469|51|1|366.79
72|469|52|2|292.2
72|689|1|2|2058.6475
72|689|2|3|2584.8725
72|689|3|5|2412.725
72|689|4|6|2069.69
72|689|5|7|2656.1324999999997
72|689|6|7|1972.4424999999999
72|689|7|8|1985.6200000000001
72|689|8|10|2075.4475
72|689|9|10|2603.65
72|689|10|12|2316.9475
72|689|11|13|2475.375
72|689|12|14|2724.645
72|689|13|15|2530.22
72|689|14|15|1132.56
72|689|15|17|1500.99
72|689|16|18|1456.07
72|689|17|19|1199.12
72|689|18|19|1282.83
72|689|19|21|1480.28
72|689|20|22|1221.26
72|689|21|22|1153.8
72|689|22|23|1356.75
72|689|23|25|1562.9
72|689|24|25|1128.34
72|689|25|26|1319.62
72|689|26|27|1374.95
72|689|27|28|1422.77
72|689|28|30|1585.57
72|689|29|31|1426.18
72|689|30|31|1407.26
72|689|31|33|1494.96
72|689|32|33|1020.38
72|689|33|35|1019.63
72|689|34|35|1221.29
72|689|35|37|1119.21
72|689|36|37|1020.38
72|689|37|39|1168.71
72|689|38|40|1384.37
72|689|39|41|1471.89
72|689|40|42|964.52
72|689|41|43|1179.09
72|689|42|43|1081.16
72|689|43|44|1231.65
72|689|44|45|1169.47
72|689|45|47|1347.86
72|689|46|48|952.05
72|689|47|48|1169.06
72|689|48|50|1023.17
72|689|49|50|1206.82
72|689|50|52|1413.01
72|689|51|52|1397.37
72|689|52|1|1139.45
72|780|1|2|3760.96
72|780|2|3|3299.8174999999997
72|780|3|5|2952.9325000000003
72|780|4|6|4036.7775
72|780|5|6|2996.455
72|780|6|7|2772.28
72|780|7|9|3234.21
72|780|8|10|3269.35
72|780|9|10|2912.7175
72|780|10|12|4053.3675000000003
72|780|11|12|3460.8700000000003
72|780|12|13|3553.3225
72|780|13|14|3209.2725
72|780|14|16|2040.93
72|780|15|16|2321.71
72|780|16|17|2400.19
72|780|17|19|2487.1
72|780|18|20|2086.95
72|780|19|20|2545.91
72|780|20|22|1951.89
72|780|21|22|1634.74
72|780|22|23|2165.17
72|780|23|25|1842.48
72|780|24|26|1739.81
72|780|25|26|2459.22
72|780|26|27|2295.15
72|780|27|28|1742.54
72|780|28|30|2290.79
72|780|29|31|2356.91
72|780|30|31|2432.48
72|780|31|33|1982.76
72|780|32|33|2086.78
72|780|33|34|2116.49
72|780|34|36|1998.98
72|780|35|36|1957.87
72|780|36|38|1932.7
72|780|37|38|1958.31
72|780|38|40|2417.72
72|780|39|41|1861.94
72|780|40|41|1499.21
72|780|41|43|2000.78
72|780|42|43|1624.99
72|780|43|45|1823.07
72|780|44|46|1498.66
72|780|45|47|1880.44
72|780|46|47|2144.23
72|780|47|49|2008.84
72|780|48|50|1610.83
72|780|49|50|2203.39
72|780|50|52|1780.86
72|780|51|52|1823.14
72|780|52|1|1850.23
72|963|1|2|2.205
72|963|2|4|1.645
72|963|3|4|2.17
72|963|4|5|1.8375000000000001
72|963|5|7|1.61
72|963|6|8|2.2225
72|963|7|8|1.9600000000000002
72|963|8|10|2.0825
72|963|9|10|1.7149999999999999
72|963|10|11|2.1875
72|963|11|12|2.24
72|963|12|13|1.9075000000000002
72|963|13|15|1.9949999999999999
72|963|14|15|1.33
72|963|15|17|1.31
72|963|16|17|1.11
72|963|17|19|1.23
72|963|18|19|1.31
72|963|19|21|0.94
72|963|20|22|1.21
72|963|21|23|1.34
72|963|22|24|1.26
72|963|23|24|1.31
72|963|24|26|0.98
72|963|25|27|1.38
72|963|26|28|1.18
72|963|27|28|1.01
72|963|28|29|1.21
72|963|29|30|1.3
72|963|30|31|0.97
72|963|31|32|1.25
72|963|32|33|1.24
72|963|33|34|0.85
72|963|34|36|1.19
72|963|35|36|1.2
72|963|36|38|0.85
72|963|37|39|1.0
72|963|38|40|1.05
72|963|39|41|1.03
72|963|40|41|1.09
72|963|41|42|0.94
72|963|42|43|1.2
72|963|43|44|1.19
72|963|44|45|0.91
72|963|45|47|0.99
72|963|46|48|1.03
72|963|47|48|1.04
72|963|48|50|0.95
72|963|49|50|0.88
72|963|50|52|0.87
72|963|51|52|0.87
72|963|52|2|1.18
72|1056|1|2|1025.115
72|1056|2|4|1009.9775
72|1056|3|5|1297.7475000000002
72|1056|4|5|986.1075000000001
72|1056|5|6|983.6049999999999
72|1056|6|8|1210.6325
72|1056|7|9|1196.7025
72|1056|8|9|942.7425000000001
72|1056|9|11|1159.5325
72|1056|10|12|1179.0974999999999
72|1056|11|12|1231.37
72|1056|12|14|1313.13
72|1056|13|15|1087.24
72|1056|14|16|664.43
72|1056|15|17|787.63
72|1056|16|17|811.21
72|1056|17|18|813.59
72|1056|18|20|716.11
72|1056|19|20|721.39
72|1056|20|22|722.93
72|1056|21|23|785.32
72|1056|22|24|746.7
72|1056|23|25|657.07
72|1056|24|26|616.18
72|1056|25|27|672.45
72|1056|26|28|632.28
72|1056|27|28|821.87
72|1056|28|30|628.23
72|1056|29|31|607.52
72|1056|30|32|815.89
72|1056|31|33|546.6
72|1056|32|33|586.38
72|1056|33|34|628.11
72|1056|34|36|648.46
72|1056|35|37|578.67
72|1056|36|37|636.46
72|1056|37|38|583.74
72|1056|38|39|698.15
72|1056|39|41|644.58
72|1056|40|42|687.48
72|1056|41|43|587.49
72|1056|42|44|602.87
72|1056|43|45|627.1
72|1056|44|45|510.26
72|1056|45|47|520.4
72|1056|46|47|683.0
72|1056|47|48|563.73
72|1056|48|50|656.32
72|1056|49|51|522.77
72|1056|50|51|732.07
72|1056|51|52|751.45
72|1056|52|2|590.86
198|72|1|3|996.68
198|72|2|3|1064.55
198|72|3|4|1210.14
198|72|4|5|833.12
198|72|5|6|1128.76
198|72|6|8|1156.56
198|72|7|9|1035.95
198|72|8|10|950.54
198|72|9|11|918.59
198|72|10|11|1027.21
198|72|11|13|740.84
198|72|12|14|880.82
198|72|13|14|781.37
198|72|14|16|659.78
198|72|15|17|717.09
198|72|16|17|787.91
198|72|17|19|718.82
198|72|18|20|937.8
198|72|19|21|931.9
198|72|20|22|983.0
198|72|21|22|849.22
198|72|22|24|1031.46
198|72|23|24|971.02
198|72|24|25|978.63
198|72|25|26|951.23
198|72|26|28|871.45
198|72|27|29|886.49
198|72|28|29|818.43
198|72|29|30|1062.19
198|72|30|31|888.49
198|72|31|32|955.61
198|72|32|33|1184.86
198|72|33|34|1027.75
198|72|34|36|824.56
198|72|35|36|1118.41
198|72|36|37|948.82
198|72|37|39|1029.67
198|72|38|39|963.21
198|72|39|41|845.31
198|72|40|41|744.82
198|72|41|43|763.98
198|72|42|43|686.54
198|72|43|44|738.84
198|72|44|46|1034.11
198|72|45|47|907.85
198|72|46|47|1047.7
198|72|47|48|889.37
198|72|48|49|920.0
198|72|49|51|837.42
198|72|50|52|842.67
198|72|51|1|982.83
198|72|52|1|1124.47
198|258|1|3|319.25
198|258|2|3|429.2
198|258|3|4|336.91
198|258|4|6|400.06
198|258|5|6|439.33
198|258|6|8|470.18
198|258|7|9|365.32
198|258|8|10|364.55
198|258|9|11|398.0
198|258|10|11|432.02
198|258|11|12|331.89
198|258|12|13|327.64
198|258|13|15|323.68
198|258|14|16|238.08
198|258|15|17|311.89
198|258|16|17|240.67
198|258|17|18|291.62
198|258|18|19|327.0
198|258|19|21|367.66
198|258|20|21|294.02
198|258|21|22|396.38
198|258|22|23|310.75
198|258|23|25|407.11
198|258|24|26|421.56
198|258|25|27|375.93
198|258|26|28|345.48
198|258|27|29|464.81
198|258|28|30|353.25
198|258|29|31|452.67
198|258|30|31|328.76
198|258|31|32|375.42
198|258|32|33|340.91
198|258|33|35|314.99
198|258|34|36|349.14
198|258|35|37|327.57
198|258|36|37|493.39
198|258|37|38|437.62
198|258|38|40|302.08
198|258|39|40|329.94
198|258|40|42|369.28
198|258|41|42|325.55
198|258|42|44|364.16
198|258|43|44|319.5
198|258|44|45|359.67
198|258|45|46|385.59
198|258|46|48|379.16
198|258|47|49|305.66
198|258|48|50|321.67
198|258|49|50|312.86
198|258|50|52|376.57
198|258|51|52|378.24
198|258|52|2|423.29
198|780|1|2|11207.56
198|780|2|4|13060.99
198|780|3|4|11994.08
198|780|4|5|14560.01
198|780|5|7|16063.23
198|780|6|8|16081.82
198|780|7|8|16605.63
198|780|8|9|16656.79
198|780|9|11|15343.28
198|780|10|11|11215.53
198|780|11|12|11039.75
198|780|12|14|11832.4
198|780|13|15|14893.12
198|780|14|15|12170.9
198|780|15|16|10939.3
198|780|16|17|14852.97
198|780|17|18|11785.21
198|780|18|20|12820.32
198|780|19|20|13576.69
198|780|20|22|14043.73
198|780|21|22|13935.67
198|780|22|23|15201.91
198|780|23|25|14858.98
198|780|24|26|12968.42
198|780|25|27|14202.86
198|780|26|28|14210.76
198|780|27|29|12516.78
198|780|28|30|11263.11
198|780|29|30|10755.66
198|780|30|31|13048.91
198|780|31|33|10209.92
198|780|32|34|13239.93
198|780|33|34|10489.9
198|780|34|36|10310.97
198|780|35|36|10547.35
198|780|36|38|12367.6
198|780|37|38|10969.26
198|780|38|39|11365.31
198|780|39|41|14172.73
198|780|40|41|13963.97
198|780|41|42|14887.69
198|780|42|44|13635.22
198|780|43|45|15564.71
198|780|44|46|14308.71
198|780|45|47|15001.29
198|780|46|47|10341.56
198|780|47|48|10518.36
198|780|48|50|11124.5
198|780|49|51|15083.83
198|780|50|51|13417.81
198|780|51|1|13003.64
198|780|52|1|13467.8
198|811|1|2|274.93
198|811|2|3|311.8
198|811|3|4|278.79
198|811|4|5|279.42
198|811|5|6|241.1
198|811|6|7|262.76
198|811|7|9|306.45
198|811|8|10|291.46
198|811|9|11|268.91
198|811|10|11|185.04
198|811|11|13|178.63
198|811|12|14|178.78
198|811|13|15|213.57
198|811|14|16|180.45
198|811|15|17|205.7
198|811|16|17|178.96
198|811|17|19|153.84
198|811|18|19|177.55
198|811|19|21|249.41
198|811|20|21|218.92
198|811|21|22|226.28
198|811|22|23|220.87
198|811|23|25|199.79
198|811|24|26|192.7
198|811|25|27|218.73
198|811|26|28|217.03
198|811|27|29|259.48
198|811|28|29|253.73
198|811|29|30|283.38
198|811|30|32|270.95
198|811|31|32|243.91
198|811|32|34|247.79
198|811|33|35|261.57
198|811|34|35|203.04
198|811|35|37|292.72
198|811|36|37|258.74
198|811|37|38|286.7
198|811|38|39|278.14
198|811|39|41|238.17
198|811|40|41|180.86
198|811|41|42|217.17
198|811|42|43|207.69
198|811|43|45|221.19
198|811|44|45|172.61
198|811|45|46|227.68
198|811|46|47|261.18
198|811|47|48|254.91
198|811|48|50|184.67
198|811|49|51|272.3
198|811|50|51|194.2
198|811|51|1|271.69
198|811|52|2|217.1
198|963|1|3|50448.29
198|963|2|4|48481.05
198|963|3|5|44278.37
198|963|4|6|42634.29
198|963|5|7|42304.96
198|963|6|8|52313.41
198|963|7|8|54806.85
198|963|8|9|51817.23
198|963|9|10|52652.61
198|963|10|11|45775.25
198|963|11|13|49730.42
198|963|12|13|44738.8
198|963|13|15|36894.98
198|963|14|16|47256.03
198|963|15|17|38761.92
198|963|16|17|50712.74
198|963|17|18|39394.01
198|963|18|20|36656.05
198|963|19|21|36589.17
198|963|20|22|44065.62
198|963|21|23|34960.93
198|963|22|23|53122.56
198|963|23|25|42883.62
198|963|24|25|41554.78
198|963|25|27|36559.9
198|963|26|28|37756.43
198|963|27|28|43223.26
198|963|28|29|38998.33
198|963|29|31|35003.89
198|963|30|31|35025.4
198|963|31|32|38403.23
198|963|32|34|44418.58
198|963|33|34|40136.97
198|963|34|35|37162.36
198|963|35|36|37118.81
198|963|36|37|41139.37
198|963|37|38|37078.56
198|963|38|40|42369.15
198|963|39|41|48496.77
198|963|40|42|33593.12
198|963|41|42|37986.99
198|963|42|44|38680.97
198|963|43|45|44588.2
198|963|44|45|35276.96
198|963|45|47|42230.6
198|963|46|48|49236.37
198|963|47|48|34997.52
198|963|48|50|40589.58
198|963|49|50|47709.93
198|963|50|52|37230.98
198|963|51|1|37366.86
198|963|52|2|47317.03
216|72|1|2|78.4
216|72|2|4|119.73
216|72|3|4|84.74
216|72|4|6|102.6
216|72|5|7|114.3
216|72|6|7|95.87
216|72|7|9|89.69
216|72|8|10|91.37
216|72|9|11|114.81
216|72|10|12|97.33
216|72|11|12|77.29
216|72|12|13|91.51
216|72|13|14|89.97
216|72|14|16|85.62
216|72|15|17|67.11
216|72|16|18|76.38
216|72|17|19|65.87
216|72|18|19|95.56
216|72|19|21|73.49
216|72|20|21|77.73
216|72|21|23|97.57
216|72|22|24|97.45
216|72|23|24|87.74
216|72|24|26|97.65
216|72|25|26|88.02
216|72|26|28|74.17
216|72|27|28|78.94
216|72|28|29|79.5
216|72|29|30|99.4
216|72|30|32|86.74
216|72|31|32|84.09
216|72|32|34|117.03
216|72|33|34|83.3
216|72|34|36|103.1
216|72|35|37|113.38
216|72|36|37|89.23
216|72|37|39|87.6
216|72|38|40|96.85
216|72|39|40|92.9
216|72|40|42|87.03
216|72|41|42|86.55
216|72|42|43|94.68
216|72|43|45|65.39
216|72|44|46|93.39
216|72|45|47|82.74
216|72|46|48|85.15
216|72|47|48|71.48
216|72|48|50|82.74
216|72|49|50|106.79
216|72|50|51|76.24
216|72|51|1|87.36
216|72|52|1|90.82
216|258|1|3|264.28
216|258|2|4|380.14
216|258|3|5|367.98
216|258|4|6|371.19
216|258|5|7|347.09
216|258|6|7|345.23
216|258|7|8|310.67
216|258|8|9|359.1
216|258|9|10|316.6
216|258|10|11|344.09
216|258|11|13|336.08
216|258|12|13|315.18
216|258|13|15|252.43
216|258|14|15|217.79
216|258|15|16|257.79
216|258|16|17|234.31
216|258|17|18|234.46
216|258|18|20|242.08
216|258|19|20|320.6
216|258|20|21|296.8
216|258|21|23|269.76
216|258|22|24|318.97
216|258|23|24|293.42
216|258|24|26|321.4
216|258|25|26|293.35
216|258|26|27|308.04
216|258|27|29|256.01
216|258|28|29|306.71
216|258|29|30|315.46
216|258|30|32|305.5
216|258|31|33|359.63
216|258|32|34|296.14
216|258|33|35|364.71
216|258|34|35|298.42
216|258|35|36|339.91
216|258|36|38|277.11
216|258|37|38|280.24
216|258|38|40|334.6
216|258|39|41|240.0
216|258|40|41|330.0
216|258|41|42|239.0
216|258|42|43|299.9
216|258|43|45|257.95
216|258|44|45|279.4
216|258|45|47|248.73
216|258|46|47|273.24
216|258|47|48|237.55
216|258|48|50|275.19
216|258|49|50|312.8
216|258|50|51|316.96
216|258|51|1|355.83
216|258|52|1|304.18
216|780|1|2|1610.16
216|780|2|3|1775.24
216|780|3|5|2222.51
216|780|4|6|1696.45
216|780|5|7|2103.16
216|780|6|8|1661.55
216|780|7|8|1797.69
216|780|8|10|2061.58
216|780|9|10|1929.75
216|780|10|12|1735.75
216|780|11|13|1878.47
216|780|12|13|1533.27
216|780|13|15|1610.35
216|780|14|16|1922.04
216|780|15|16|1792.14
216|780|16|17|1442.42
216|780|17|19|1872.09
216|780|18|20|1771.74
216|780|19|21|1436.58
216|780|20|22|1926.21
216|780|21|22|1768.17
216|780|22|23|1677.23
216|780|23|24|2023.35
216|780|24|26|1987.37
216|780|25|26|2206.92
216|780|26|27|1949.71
216|780|27|28|1739.71
216|780|28|29|1474.43
216|780|29|30|1858.42
216|780|30|31|2066.05
216|780|31|33|1535.86
216|780|32|34|1394.44
216|780|33|34|1887.72
216|780|34|35|1868.12
216|780|35|36|1483.03
216|780|36|38|1817.54
216|780|37|38|1552.36
216|780|38|40|1539.89
216|780|39|41|1594.98
216|780|40|41|1754.44
216|780|41|43|2077.67
216|780|42|43|1875.96
216|780|43|45|1771.06
216|780|44|46|2107.91
216|780|45|47|1481.63
216|780|46|47|1988.78
216|780|47|48|2048.96
216|780|48|49|1635.92
216|780|49|50|1606.74
216|780|50|52|2101.13
216|780|51|52|1946.63
216|780|52|2|1556.48
216|811|1|3|193.98
216|811|2|3|172.69
216|811|3|4|165.2
216|811|4|6|184.82
216|811|5|7|190.97
216|811|6|8|173.1
216|811|7|8|157.21
216|811|8|9|184.4
216|811|9|10|181.62
216|811|10|12|176.98
216|811|11|13|150.27
216|811|12|13|153.33
216|811|13|15|117.38
216|811|14|15|142.22
216|811|15|17|112.35
216|811|16|18|120.73
216|811|17|18|135.05
216|811|18|19|159.43
216|811|19|21|159.44
216|811|20|22|166.18
216|811|21|22|172.02
216|811|22|23|167.22
216|811|23|25|170.86
216|811|24|25|172.0
216|811|25|27|136.46
216|811|26|28|156.78
216|811|27|29|154.21
216|811|28|30|161.9
216|811|29|30|175.49
216|811|30|32|140.7
216|811|31|32|136.11
216|811|32|33|164.07
216|811|33|35|156.87
216|811|34|36|160.53
216|811|35|36|197.53
216|811|36|37|192.04
216|811|37|38|158.37
216|811|38|39|141.07
216|811|39|41|166.83
216|811|40|41|157.82
216|811|41|43|144.74
216|811|42|43|122.18
216|811|43|45|111.1
216|811|44|46|131.86
216|811|45|47|156.65
216|811|46|48|172.05
216|811|47|49|167.95
216|811|48|49|140.43
216|811|49|50|183.17
216|811|50|51|187.05
216|811|51|52|179.4
216|811|52|1|179.64
216|963|1|2|44413.13
216|963|2|4|37660.17
216|963|3|4|33241.12
216|963|4|6|49997.54
216|963|5|6|42211.08
216|963|6|8|48680.89
216|963|7|9|47669.06
216|963|8|9|40383.24
216|963|9|11|42269.58
216|963|10|11|37434.05
216|963|11|13|33189.69
216|963|12|13|30764.55
216|963|13|15|38023.49
216|963|14|15|32140.1
216|963|15|17|35071.34
216|963|16|17|33139.72
216|963|17|18|40180.33
216|963|18|20|41119.17
216|963|19|21|37722.71
216|963|20|22|35775.34
216|963|21|22|44480.91
216|963|22|24|32555.35
216|963|23|24|38571.23
216|963|24|25|36942.17
216|963|25|27|37703.01
216|963|26|27|33579.67
216|963|27|28|36231.81
216|963|28|30|33274.34
216|963|29|31|34556.33
216|963|30|31|36750.4
216|963|31|32|39454.21
216|963|32|34|35999.22
216|963|33|35|32179.94
216|963|34|35|40823.67
216|963|35|36|35655.21
216|963|36|38|31054.96
216|963|37|38|31251.8
216|963|38|39|40339.24
216|963|39|41|39268.44
216|963|40|41|36941.98
216|963|41|42|36172.67
216|963|42|44|39113.24
216|963|43|44|43020.59
216|963|44|46|44557.54
216|963|45|46|39014.49
216|963|46|48|34274.27
216|963|47|48|31826.9
216|963|48|50|33436.63
216|963|49|51|41012.09
216|963|50|51|33433.24
216|963|51|52|39969.83
216|963|52|2|43471.71
258|198|1|3|1654.0649999999998
258|198|2|4|2069.0775
258|198|3|4|2035.2150000000001
258|198|4|6|1847.3349999999998
258|198|5|6|2194.4825
258|198|6|7|1981.6825000000001
258|198|7|9|1737.6975
258|198|8|9|2064.2825
258|198|9|10|2056.915
258|198|10|11|2154.1800000000003
258|198|11|13|2035.5300000000002
258|198|12|14|1819.125
258|198|13|15|1783.075
258|198|14|15|1155.5
258|198|15|17|957.98
258|198|16|18|1247.7
258|198|17|19|1063.21
258|198|18|20|1211.89
258|198|19|20|1139.98
258|198|20|21|1147.94
258|198|21|23|1194.79
258|198|22|23|1100.89
258|198|23|24|1019.65
258|198|24|25|941.97
258|198|25|27|1279.75
258|198|26|28|1270.6
258|198|27|28|961.0
258|198|28|30|1020.68
258|198|29|31|1013.32
258|198|30|32|1317.59
258|198|31|32|920.71
258|198|32|33|895.95
258|198|33|34|895.64
258|198|34|36|1087.36
258|198|35|36|1144.49
258|198|36|38|972.75
258|198|37|38|903.94
258|198|38|40|1117.84
258|198|39|40|943.05
258|198|40|42|793.91
258|198|41|43|1118.88
258|198|42|43|1128.94
258|198|43|45|1147.61
258|198|44|46|947.78
258|198|45|47|882.31
258|198|46|48|1080.77
258|198|47|49|861.89
258|198|48|50|874.19
258|198|49|50|896.19
258|198|50|52|1220.62
258|198|51|1|1094.26
258|198|52|2|846.64
258|216|1|2|193.62
258|216|2|4|284.51500000000004
258|216|3|4|285.285
258|216|4|6|261.205
258|216|5|6|214.76
258|216|6|8|235.72499999999997
258|216|7|8|247.36249999999998
258|216|8|9|278.67
258|216|9|10|210.4025
258|216|10|11|250.59999999999997
258|216|11|12|214.725
258|216|12|13|241.22
258|216|13|14|215.6525
258|216|14|15|159.41
258|216|15|16|130.87
258|216|16|17|138.07
258|216|17|18|139.44
258|216|18|19|170.5
258|216|19|20|162.41
258|216|20|22|121.04
258|216|21|22|116.46
258|216|22|23|138.05
258|216|23|25|142.02
258|216|24|26|133.42
258|216|25|26|162.46
258|216|26|28|121.04
258|216|27|29|170.48
258|216|28|29|115.49
258|216|29|31|121.42
258|216|30|32|133.85
258|216|31|32|135.28
258|216|32|33|118.32
258|216|33|35|145.01
258|216|34|36|121.24
258|216|35|37|104.3
258|216|36|38|151.0
258|216|37|39|160.84
258|216|38|40|146.16
258|216|39|41|154.62
258|216|40|42|105.33
258|216|41|43|113.55
258|216|42|44|118.06
258|216|43|44|147.41
258|216|44|46|124.26
258|216|45|47|99.68
258|216|46|47|119.91
258|216|47|49|102.46
258|216|48|50|112.59
258|216|49|50|125.91
258|216|50|51|124.05
258|216|51|1|105.2
258|216|52|1|108.42
258|469|1|3|3.5
258|469|2|4|3.9899999999999998
258|469|3|4|3.6224999999999996
258|469|4|5|3.9549999999999996
258|469|5|7|3.1325000000000003
258|469|6|7|2.975
258|469|7|8|3.9899999999999998
258|469|8|9|3.29
258|469|9|10|3.4825
258|469|10|11|4.3575
258|469|11|13|3.5700000000000003
258|469|12|13|2.9225
258|469|13|14|4.27
258|469|14|15|1.68
258|469|15|17|2.29
258|469|16|17|1.97
258|469|17|18|2.12
258|469|18|20|2.25
258|469|19|20|2.1
258|469|20|22|2.42
258|469|21|23|2.44
258|469|22|23|1.67
258|469|23|25|2.42
258|469|24|26|1.85
258|469|25|27|1.79
258|469|26|27|2.49
258|469|27|28|2.11
258|469|28|30|1.82
258|469|29|30|2.18
258|469|30|31|1.94
258|469|31|33|1.97
258|469|32|34|2.07
258|469|33|34|2.25
258|469|34|36|1.53
258|469|35|37|1.68
258|469|36|38|1.63
258|469|37|39|1.7
258|469|38|40|2.44
258|469|39|41|2.4
258|469|40|42|2.02
258|469|41|43|1.96
258|469|42|44|2.14
258|469|43|45|1.52
258|469|44|46|1.55
258|469|45|47|1.7
258|469|46|48|2.11
258|469|47|49|1.87
258|469|48|49|1.87
258|469|49|50|1.69
258|469|50|51|2.09
258|469|51|52|2.21
258|469|52|2|1.77
258|689|1|3|2256.9925000000003
258|689|2|4|2173.815
258|689|3|4|2648.0825
258|689|4|5|2254.28
258|689|5|7|2130.8700000000003
258|689|6|8|2142.2450000000003
258|689|7|8|1851.1675
258|689|8|10|2537.115
258|689|9|10|2672.1975
258|689|10|12|2298.835
258|689|11|13|2058.84
258|689|12|13|2449.8250000000003
258|689|13|14|2238.9500000000003
258|689|14|15|1179.14
258|689|15|16|1102.0
258|689|16|17|1537.52
258|689|17|19|1508.53
258|689|18|20|1567.37
258|689|19|20|1338.36
258|689|20|22|1508.61
258|689|21|22|1354.49
258|689|22|23|1196.89
258|689|23|25|1548.96
258|689|24|26|1637.63
258|689|25|26|1570.93
258|689|26|28|1470.35
258|689|27|28|1466.9
258|689|28|30|1408.5
258|689|29|30|1523.55
258|689|30|32|1344.74
258|689|31|32|1095.6
258|689|32|34|1376.52
258|689|33|35|1441.15
258|689|34|36|1121.47
258|689|35|36|1326.22
258|689|36|38|1111.27
258|689|37|39|1497.44
258|689|38|40|1395.04
258|689|39|41|1318.44
258|689|40|41|1285.72
258|689|41|43|1311.45
258|689|42|43|1367.76
258|689|43|44|1345.34
258|689|44|45|945.63
258|689|45|46|981.87
258|689|46|48|1326.05
258|689|47|49|1400.33
258|689|48|49|1081.41
258|689|49|50|959.64
258|689|50|51|1155.06
258|689|51|1|1148.63
258|689|52|1|1317.44
258|780|1|2|1436.1899999999998
258|780|2|3|1678.88
258|780|3|5|2233.5775
258|780|4|5|1597.5575
258|780|5|6|2045.6625000000001
258|780|6|7|1701.385
258|780|7|9|1918.5075
258|780|8|9|1494.255
