p_o|p_d|t_1|t_2|demand
72|469|11|12|451.16
72|469|12|14|469.17
72|469|13|15|576.99
72|469|14|16|465.29
72|469|15|16|563.96
72|469|16|18|576.45
72|469|17|19|556.7
72|469|18|20|518.48
72|469|19|20|516.79
72|469|20|22|499.98
72|469|21|23|560.79
72|469|22|23|512.45
72|469|23|24|456.75
72|469|24|25|603.55
72|469|25|27|415.45
72|469|26|28|415.67
72|469|27|28|409.8
72|469|28|29|601.74
72|469|29|30|481.56
72|469|30|31|415.3
72|469|31|33|518.62
72|469|32|33|465.0
72|469|33|35|531.22
72|469|34|35|372.39
72|469|35|36|415.87
72|469|36|38|382.42
72|469|37|38|394.88
72|469|38|39|494.3
72|469|39|40|401.16
72|469|40|41|471.35
72|469|41|42|378.24
72|469|42|44|387.22
72|469|43|45|471.77
72|469|44|45|467.74
72|469|45|46|410.91
72|469|46|47|478.34
72|469|47|49|473.27
72|469|48|49|360.51
72|469|49|51|392.42
72|469|50|52|491.74
72|469|51|1|500.44
72|469|52|2|452.23
72|689|1|2|1570.47
72|689|2|3|1898.97
72|689|3|5|1659.58
72|689|4|6|1675.98
72|689|5|7|1517.09
72|689|6|7|1331.89
72|689|7|8|1350.25
72|689|8|10|1332.1
72|689|9|10|1858.1
72|689|10|12|1808.61
72|689|11|13|1842.46
72|689|12|14|1876.53
72|689|13|15|1637.15
72|689|14|15|1593.69
72|689|15|17|1365.49
72|689|16|18|1903.18
72|689|17|19|1711.47
72|689|18|19|2051.67
72|689|19|21|1931.26
72|689|20|22|1639.9
72|689|21|22|1861.61
72|689|22|23|1448.04
72|689|23|25|1722.77
72|689|24|25|1384.2
72|689|25|26|1788.9
72|689|26|27|1570.07
72|689|27|28|1981.31
72|689|28|30|1601.12
72|689|29|31|1703.3
72|689|30|31|1398.65
72|689|31|33|1352.75
72|689|32|33|1244.89
72|689|33|35|1345.48
72|689|34|35|1508.74
72|689|35|37|1519.52
72|689|36|37|1399.59
72|689|37|39|1891.65
72|689|38|40|1356.54
72|689|39|41|1409.18
72|689|40|42|1575.99
72|689|41|43|1199.77
72|689|42|43|1211.84
72|689|43|44|1420.34
72|689|44|45|1195.19
72|689|45|47|1530.95
72|689|46|48|1731.37
72|689|47|48|1461.17
72|689|48|50|1410.67
72|689|49|50|1549.38
72|689|50|52|1385.27
72|689|51|52|1543.89
72|689|52|1|1227.35
72|780|1|2|2527.86
72|780|2|3|2365.59
72|780|3|5|2460.83
72|780|4|6|2945.87
72|780|5|6|2847.6
72|780|6|7|2314.23
72|780|7|9|2713.5
72|780|8|10|2511.39
72|780|9|10|2987.03
72|780|10|12|3064.65
72|780|11|12|2472.64
72|780|12|13|2751.51
72|780|13|14|2439.27
72|780|14|16|2337.78
72|780|15|16|3002.99
72|780|16|17|2944.02
72|780|17|19|3078.65
72|780|18|20|2331.29
72|780|19|20|2388.58
72|780|20|22|2226.36
72|780|21|22|2057.21
72|780|22|23|2041.07
72|780|23|25|2174.97
72|780|24|26|2390.34
72|780|25|26|2922.15
72|780|26|27|2763.66
72|780|27|28|2288.46
72|780|28|30|2131.96
72|780|29|31|2134.4
72|780|30|31|3044.19
72|780|31|33|1953.52
72|780|32|33|2152.22
72|780|33|34|2228.42
72|780|34|36|1862.61
72|780|35|36|2232.83
72|780|36|38|2323.67
72|780|37|38|2529.55
72|780|38|40|2819.34
72|780|39|41|2499.68
72|780|40|41|2085.89
72|780|41|43|2461.27
72|780|42|43|2279.05
72|780|43|45|2139.62
72|780|44|46|2364.71
72|780|45|47|2286.15
72|780|46|47|1958.26
72|780|47|49|2547.44
72|780|48|50|2670.03
72|780|49|50|2207.59
72|780|50|52|2214.64
72|780|51|52|2192.58
72|780|52|1|2260.75
72|963|1|2|1.31
72|963|2|4|1.58
72|963|3|4|1.52
72|963|4|5|1.41
72|963|5|7|1.61
72|963|6|8|1.38
72|963|7|8|1.17
72|963|8|10|1.47
72|963|9|10|1.37
72|963|10|11|1.52
72|963|11|12|1.6
72|963|12|13|1.14
72|963|13|15|1.45
72|963|14|15|1.24
72|963|15|17|1.31
72|963|16|17|1.69
72|963|17|19|1.33
72|963|18|19|1.67
72|963|19|21|1.57
72|963|20|22|1.66
72|963|21|23|1.31
72|963|22|24|1.12
72|963|23|24|1.36
72|963|24|26|1.39
72|963|25|27|1.16
72|963|26|28|1.23
72|963|27|28|1.23
72|963|28|29|1.17
72|963|29|30|1.21
72|963|30|31|1.53
72|963|31|32|1.39
72|963|32|33|1.31
72|963|33|34|1.38
72|963|34|36|1.24
72|963|35|36|1.2
72|963|36|38|1.51
72|963|37|39|1.24
72|963|38|40|1.16
72|963|39|41|1.35
72|963|40|41|1.03
72|963|41|42|1.35
72|963|42|43|1.32
72|963|43|44|1.13
72|963|44|45|1.47
72|963|45|47|1.06
72|963|46|48|1.35
72|963|47|48|1.31
72|963|48|50|1.22
72|963|49|50|1.3
72|963|50|52|1.09
72|963|51|52|1.12
72|963|52|2|1.47
72|1056|1|2|680.34
72|1056|2|4|988.38
72|1056|3|5|825.31
72|1056|4|5|755.56
72|1056|5|6|839.36
72|1056|6|8|981.4
72|1056|7|9|924.17
72|1056|8|9|982.54
72|1056|9|11|765.07
72|1056|10|12|890.33
72|1056|11|12|778.13
72|1056|12|14|893.33
72|1056|13|15|729.32
72|1056|14|16|809.46
72|1056|15|17|963.18
72|1056|16|17|901.14
72|1056|17|18|775.7
72|1056|18|20|870.66
72|1056|19|20|1040.08
72|1056|20|22|958.63
72|1056|21|23|771.54
72|1056|22|24|660.41
72|1056|23|25|943.12
72|1056|24|26|802.49
72|1056|25|27|909.78
72|1056|26|28|997.36
72|1056|27|28|958.66
72|1056|28|30|944.73
72|1056|29|31|899.93
72|1056|30|32|944.02
72|1056|31|33|669.58
72|1056|32|33|923.55
72|1056|33|34|712.2
72|1056|34|36|723.37
72|1056|35|37|702.92
72|1056|36|37|691.71
72|1056|37|38|843.42
72|1056|38|39|697.82
72|1056|39|41|939.37
72|1056|40|42|860.44
72|1056|41|43|613.92
72|1056|42|44|617.78
72|1056|43|45|830.24
72|1056|44|45|661.77
72|1056|45|47|606.14
72|1056|46|47|742.6
72|1056|47|48|685.85
72|1056|48|50|761.86
72|1056|49|51|842.9
72|1056|50|51|796.86
72|1056|51|52|870.26
72|1056|52|2|916.65
198|72|1|3|1121.35
198|72|2|3|1348.15
198|72|3|4|1474.74
198|72|4|5|1496.3
198|72|5|6|1154.22
198|72|6|8|1425.78
198|72|7|9|1600.24
198|72|8|10|1264.49
198|72|9|11|1112.53
198|72|10|11|943.39
198|72|11|13|1191.34
198|72|12|14|870.43
198|72|13|14|1203.04
198|72|14|16|920.9
198|72|15|17|1039.67
198|72|16|17|910.29
198|72|17|19|1026.46
198|72|18|20|1197.33
198|72|19|21|1035.71
198|72|20|22|1276.32
198|72|21|22|969.34
198|72|22|24|914.52
198|72|23|24|1366.3
198|72|24|25|1216.0
198|72|25|26|1047.9
198|72|26|28|1260.36
198|72|27|29|1353.47
198|72|28|29|1044.17
198|72|29|30|1164.49
198|72|30|31|1392.29
198|72|31|32|1296.28
198|72|32|33|1423.98
198|72|33|34|1322.86
198|72|34|36|1278.9
198|72|35|36|1398.91
198|72|36|37|1514.31
198|72|37|39|1301.22
198|72|38|39|1193.08
198|72|39|41|956.94
198|72|40|41|1303.55
198|72|41|43|1124.68
198|72|42|43|953.19
198|72|43|44|1005.79
198|72|44|46|1235.39
198|72|45|47|1136.76
198|72|46|47|1324.14
198|72|47|48|974.44
198|72|48|49|943.0
198|72|49|51|1304.28
198|72|50|52|932.47
198|72|51|1|1277.2
198|72|52|1|1421.44
198|258|1|3|582.71
198|258|2|3|455.96
198|258|3|4|560.23
198|258|4|6|483.22
198|258|5|6|602.22
198|258|6|8|552.44
198|258|7|9|563.0
198|258|8|10|423.45
198|258|9|11|518.64
198|258|10|11|409.09
198|258|11|12|372.82
198|258|12|13|424.06
198|258|13|15|393.0
198|258|14|16|321.82
198|258|15|17|371.88
198|258|16|17|381.15
198|258|17|18|371.88
198|258|18|19|366.27
198|258|19|21|360.56
198|258|20|21|521.68
198|258|21|22|446.93
198|258|22|23|367.89
198|258|23|25|480.75
198|258|24|26|464.79
198|258|25|27|460.86
198|258|26|28|550.7
198|258|27|29|422.86
198|258|28|30|478.49
198|258|29|31|572.06
198|258|30|31|528.96
198|258|31|32|487.92
198|258|32|33|524.43
198|258|33|35|561.8
198|258|34|36|566.49
198|258|35|37|434.68
198|258|36|37|606.29
198|258|37|38|543.24
198|258|38|40|401.03
198|258|39|40|438.64
198|258|40|42|424.84
198|258|41|42|422.85
198|258|42|44|474.0
198|258|43|44|415.46
198|258|44|45|452.8
198|258|45|46|545.7
198|258|46|48|459.26
198|258|47|49|436.66
198|258|48|50|445.54
198|258|49|50|490.54
198|258|50|52|484.75
198|258|51|52|490.42
198|258|52|2|560.2
198|780|1|2|15079.83
198|780|2|4|17115.74
198|780|3|4|20300.78
198|780|4|5|18987.94
198|780|5|7|18264.99
198|780|6|8|21041.58
198|780|7|8|15283.55
198|780|8|9|17337.6
198|780|9|11|19519.37
198|780|10|11|17114.16
198|780|11|12|12746.56
198|780|12|14|17013.47
198|780|13|15|17059.41
198|780|14|15|13092.51
198|780|15|16|18311.73
198|780|16|17|14438.55
198|780|17|18|16230.9
198|780|18|20|12111.62
198|780|19|20|15415.75
198|780|20|22|12363.98
198|780|21|22|13061.72
198|780|22|23|15112.79
198|780|23|25|15906.54
198|780|24|26|16034.6
198|780|25|27|16619.5
198|780|26|28|15369.17
198|780|27|29|15182.14
198|780|28|30|17329.45
198|780|29|30|13593.19
198|780|30|31|13400.58
198|780|31|33|16281.44
198|780|32|34|15460.28
198|780|33|34|15909.94
198|780|34|36|12272.2
198|780|35|36|14830.87
198|780|36|38|17172.4
198|780|37|38|15823.34
198|780|38|39|15640.92
198|780|39|41|13337.46
198|780|40|41|17425.91
198|780|41|42|17705.1
198|780|42|44|18361.29
198|780|43|45|18722.14
198|780|44|46|15160.14
198|780|45|47|13291.32
198|780|46|47|15344.31
198|780|47|48|17906.75
198|780|48|50|14045.98
198|780|49|51|14450.61
198|780|50|51|19179.58
198|780|51|1|16726.25
198|780|52|1|16431.41
198|811|1|2|253.25
198|811|2|3|284.65
198|811|3|4|292.66
198|811|4|5|373.2
198|811|5|6|274.59
198|811|6|7|281.51
198|811|7|9|303.38
198|811|8|10|292.47
198|811|9|11|363.85
198|811|10|11|328.08
198|811|11|13|226.55
198|811|12|14|289.88
198|811|13|15|291.1
198|811|14|16|262.23
198|811|15|17|247.33
198|811|16|17|248.41
198|811|17|19|216.3
198|811|18|19|250.67
198|811|19|21|237.48
198|811|20|21|271.77
198|811|21|22|257.09
198|811|22|23|279.55
198|811|23|25|302.24
198|811|24|26|342.71
198|811|25|27|304.65
198|811|26|28|235.85
198|811|27|29|261.25
198|811|28|29|328.67
198|811|29|30|297.77
198|811|30|32|331.94
198|811|31|32|357.35
198|811|32|34|287.38
198|811|33|35|323.13
198|811|34|35|290.77
198|811|35|37|264.66
198|811|36|37|312.88
198|811|37|38|275.2
198|811|38|39|262.72
198|811|39|41|342.91
198|811|40|41|253.45
198|811|41|42|273.28
198|811|42|43|205.31
198|811|43|45|211.15
198|811|44|45|240.17
198|811|45|46|314.93
198|811|46|47|235.53
198|811|47|48|306.15
198|811|48|50|282.62
198|811|49|51|246.63
198|811|50|51|229.04
198|811|51|1|324.41
198|811|52|2|250.81
198|963|1|3|55189.91
198|963|2|4|64572.22
198|963|3|5|59948.19
198|963|4|6|48445.47
198|963|5|7|49100.85
198|963|6|8|60392.56
198|963|7|8|63697.29
198|963|8|9|62836.94
198|963|9|10|49330.96
198|963|10|11|53571.71
198|963|11|13|58960.11
198|963|12|13|54377.06
198|963|13|15|56727.19
198|963|14|16|53298.45
198|963|15|17|42398.91
198|963|16|17|49418.69
198|963|17|18|53463.79
198|963|18|20|56870.16
198|963|19|21|61026.16
198|963|20|22|56904.25
198|963|21|23|52103.93
198|963|22|23|57025.14
198|963|23|25|56710.69
198|963|24|25|61168.08
198|963|25|27|47329.01
198|963|26|28|61041.84
198|963|27|28|47896.15
198|963|28|29|43617.76
198|963|29|31|55506.33
198|963|30|31|58291.34
198|963|31|32|61032.62
198|963|32|34|48408.35
198|963|33|34|47249.49
198|963|34|35|53165.09
198|963|35|36|58293.65
198|963|36|37|47240.95
198|963|37|38|41722.11
198|963|38|40|42971.1
198|963|39|41|60741.85
198|963|40|42|57184.11
198|963|41|42|57086.41
198|963|42|44|57026.42
198|963|43|45|60457.8
198|963|44|45|46428.61
198|963|45|47|45418.92
198|963|46|48|48792.01
198|963|47|48|47424.38
198|963|48|50|44245.78
198|963|49|50|64193.13
198|963|50|52|46471.3
198|963|51|1|52612.45
198|963|52|2|56243.58
216|72|1|2|114.28
216|72|2|4|141.89
216|72|3|4|106.0
216|72|4|6|124.27
216|72|5|7|152.62
216|72|6|7|154.76
216|72|7|9|157.73
216|72|8|10|110.06
216|72|9|11|123.26
216|72|10|12|97.22
216|72|11|12|118.48
216|72|12|13|100.11
216|72|13|14|118.81
216|72|14|16|83.81
216|72|15|17|92.97
216|72|16|18|89.01
216|72|17|19|99.05
216|72|18|19|99.96
216|72|19|21|129.54
216|72|20|21|119.08
216|72|21|23|122.14
216|72|22|24|117.75
216|72|23|24|124.29
216|72|24|26|120.62
216|72|25|26|96.4
216|72|26|28|98.92
216|72|27|28|126.85
216|72|28|29|100.29
216|72|29|30|117.22
216|72|30|32|131.8
216|72|31|32|104.04
216|72|32|34|101.46
216|72|33|34|124.7
216|72|34|36|121.28
216|72|35|37|139.19
216|72|36|37|135.28
216|72|37|39|100.73
216|72|38|40|106.5
216|72|39|40|100.76
216|72|40|42|118.9
216|72|41|42|91.78
216|72|42|43|99.05
216|72|43|45|95.36
216|72|44|46|98.74
216|72|45|47|123.75
216|72|46|48|123.8
216|72|47|48|88.11
216|72|48|50|100.24
216|72|49|50|116.45
216|72|50|51|135.66
216|72|51|1|141.87
216|72|52|1|96.82
216|258|1|3|390.13
216|258|2|4|478.55
216|258|3|5|339.37
216|258|4|6|338.14
216|258|5|7|378.5
216|258|6|7|386.2
216|258|7|8|466.59
216|258|8|9|438.37
216|258|9|10|403.7
216|258|10|11|323.81
216|258|11|13|337.13
216|258|12|13|333.77
216|258|13|15|331.55
216|258|14|15|233.49
216|258|15|16|309.91
216|258|16|17|255.67
216|258|17|18|305.3
216|258|18|20|282.1
216|258|19|20|423.41
216|258|20|21|414.29
216|258|21|23|275.9
216|258|22|24|364.81
216|258|23|24|435.6
216|258|24|26|337.53
216|258|25|26|350.73
216|258|26|27|343.2
216|258|27|29|314.49
216|258|28|29|374.71
216|258|29|30|315.0
216|258|30|32|433.54
216|258|31|33|429.16
216|258|32|34|420.19
216|258|33|35|418.6
216|258|34|35|432.76
216|258|35|36|391.91
216|258|36|38|381.42
216|258|37|38|319.94
216|258|38|40|374.27
216|258|39|41|384.13
216|258|40|41|375.81
216|258|41|42|294.46
216|258|42|43|360.86
216|258|43|45|259.68
216|258|44|45|326.57
216|258|45|47|367.15
216|258|46|47|316.63
216|258|47|48|396.52
216|258|48|50|361.41
216|258|49|50|451.2
216|258|50|51|368.41
216|258|51|1|419.92
216|258|52|1|435.06
216|780|1|2|2644.71
216|780|2|3|2024.0
216|780|3|5|2822.12
216|780|4|6|2801.63
216|780|5|7|2357.35
216|780|6|8|2526.54
216|780|7|8|2431.68
216|780|8|10|2943.62
216|780|9|10|2074.92
216|780|10|12|1781.88
216|780|11|13|1912.53
216|780|12|13|1985.5
216|780|13|15|2103.06
216|780|14|16|2324.03
216|780|15|16|1906.33
216|780|16|17|2125.28
216|780|17|19|1965.71
216|780|18|20|1982.77
216|780|19|21|1869.0
216|780|20|22|1762.31
216|780|21|22|1841.28
216|780|22|23|2440.41
216|780|23|24|2049.23
216|780|24|26|2013.22
216|780|25|26|2169.91
216|780|26|27|2329.45
216|780|27|28|2647.24
216|780|28|29|2578.17
216|780|29|30|1657.45
216|780|30|31|2662.0
216|780|31|33|2264.57
216|780|32|34|2139.37
216|780|33|34|2121.18
216|780|34|35|1896.88
216|780|35|36|2205.43
216|780|36|38|2342.0
216|780|37|38|2376.65
216|780|38|40|1875.77
216|780|39|41|2502.71
216|780|40|41|2318.44
216|780|41|43|2350.83
216|780|42|43|2193.11
216|780|43|45|2664.62
216|780|44|46|2398.11
216|780|45|47|2175.3
216|780|46|47|2324.28
216|780|47|48|1863.91
216|780|48|49|2704.4
216|780|49|50|2199.67
216|780|50|52|2614.91
216|780|51|52|2851.65
216|780|52|2|2389.61
216|811|1|3|237.69
216|811|2|3|256.23
216|811|3|4|227.55
216|811|4|6|192.15
216|811|5|7|184.74
216|811|6|8|187.08
216|811|7|8|240.29
216|811|8|9|263.92
216|811|9|10|250.29
216|811|10|12|229.8
216|811|11|13|224.63
216|811|12|13|159.97
216|811|13|15|190.3
216|811|14|15|132.84
216|811|15|17|136.02
216|811|16|18|141.36
216|811|17|18|152.32
216|811|18|19|164.55
216|811|19|21|163.59
216|811|20|22|182.69
216|811|21|22|156.53
216|811|22|23|208.97
216|811|23|25|199.07
216|811|24|25|241.79
216|811|25|27|232.66
216|811|26|28|232.55
216|811|27|29|247.92
216|811|28|30|171.88
216|811|29|30|168.54
216|811|30|32|199.02
216|811|31|32|224.34
216|811|32|33|201.91
216|811|33|35|252.91
216|811|34|36|248.49
216|811|35|36|220.91
216|811|36|37|250.97
216|811|37|38|216.88
216|811|38|39|215.45
216|811|39|41|169.96
216|811|40|41|163.79
216|811|41|43|198.54
216|811|42|43|151.56
216|811|43|45|146.38
216|811|44|46|152.42
216|811|45|47|203.27
216|811|46|48|179.27
216|811|47|49|213.2
216|811|48|49|158.77
216|811|49|50|239.4
216|811|50|51|166.39
216|811|51|52|235.79
216|811|52|1|165.95
216|963|1|2|39685.77
216|963|2|4|49471.43
216|963|3|4|47597.52
216|963|4|6|51865.76
216|963|5|6|56753.93
216|963|6|8|56785.91
216|963|7|9|53950.89
216|963|8|9|57491.3
216|963|9|11|45877.9
216|963|10|11|54331.24
216|963|11|13|47063.4
216|963|12|13|48203.8
216|963|13|15|44150.72
216|963|14|15|41271.34
216|963|15|17|50044.13
216|963|16|17|42765.85
216|963|17|18|45395.66
216|963|18|20|38674.83
216|963|19|21|52300.25
216|963|20|22|38887.64
216|963|21|22|39039.47
216|963|22|24|48229.31
216|963|23|24|54316.4
216|963|24|25|53362.92
216|963|25|27|47586.25
216|963|26|27|41635.24
216|963|27|28|46344.64
216|963|28|30|48678.32
216|963|29|31|47442.13
216|963|30|31|42051.64
216|963|31|32|46288.4
216|963|32|34|37592.17
216|963|33|35|45518.23
216|963|34|35|40750.13
216|963|35|36|43723.29
216|963|36|38|53859.11
216|963|37|38|53343.19
216|963|38|39|41139.05
216|963|39|41|54288.14
216|963|40|41|47152.19
216|963|41|42|42195.96
216|963|42|44|51958.85
216|963|43|44|59418.01
216|963|44|46|46566.55
216|963|45|46|49657.34
216|963|46|48|40849.91
216|963|47|48|47465.67
216|963|48|50|56765.91
216|963|49|51|48618.18
216|963|50|51|40424.15
216|963|51|52|53974.19
216|963|52|2|55393.54
258|198|1|3|1479.76
258|198|2|4|1530.77
258|198|3|4|1144.33
258|198|4|6|1270.99
258|198|5|6|1152.42
258|198|6|7|1317.86
258|198|7|9|1565.1
258|198|8|9|1351.58
258|198|9|10|1090.65
258|198|10|11|1642.82
258|198|11|13|1341.53
258|198|12|14|1133.27
258|198|13|15|1371.33
258|198|14|15|1190.51
258|198|15|17|1506.11
258|198|16|18|1658.03
258|198|17|19|1572.22
258|198|18|20|1409.44
258|198|19|20|1563.38
258|198|20|21|1419.35
258|198|21|23|1122.16
258|198|22|23|1165.04
258|198|23|24|1463.01
258|198|24|25|1250.64
258|198|25|27|1261.12
258|198|26|28|1199.28
258|198|27|28|1631.32
258|198|28|30|1493.77
258|198|29|31|1223.86
258|198|30|32|1157.85
258|198|31|32|1543.32
258|198|32|33|1424.58
258|198|33|34|1171.35
258|198|34|36|1084.45
258|198|35|36|1419.45
258|198|36|38|1446.23
258|198|37|38|1190.81
258|198|38|40|1421.93
258|198|39|40|1097.98
258|198|40|42|980.62
258|198|41|43|1285.91
258|198|42|43|1383.51
258|198|43|45|988.95
258|198|44|46|1206.82
258|198|45|47|1309.25
258|198|46|48|1221.94
258|198|47|49|1105.77
258|198|48|50|1412.99
258|198|49|50|1043.51
258|198|50|52|1306.11
258|198|51|1|1345.46
258|198|52|2|1330.36
258|216|1|2|162.59
258|216|2|4|162.56
258|216|3|4|202.02
258|216|4|6|168.46
258|216|5|6|181.08
258|216|6|8|175.0
258|216|7|8|187.41
258|216|8|9|144.03
258|216|9|10|194.06
258|216|10|11|197.01
258|216|11|12|146.82
258|216|12|13|187.36
258|216|13|14|166.58
258|216|14|15|205.96
258|216|15|16|184.24
258|216|16|17|162.57
258|216|17|18|199.87
258|216|18|19|155.42
258|216|19|20|207.56
258|216|20|22|216.04
258|216|21|22|171.17
258|216|22|23|142.88
258|216|23|25|186.33
258|216|24|26|155.86
258|216|25|26|149.59
258|216|26|28|150.45
258|216|27|29|207.67
258|216|28|29|198.59
258|216|29|31|152.36
258|216|30|32|158.49
258|216|31|32|199.17
258|216|32|33|144.76
258|216|33|35|183.24
258|216|34|36|161.78
258|216|35|37|166.43
258|216|36|38|165.94
258|216|37|39|170.21
258|216|38|40|142.42
258|216|39|41|170.17
258|216|40|42|183.44
258|216|41|43|139.52
258|216|42|44|148.31
258|216|43|44|150.69
258|216|44|46|129.26
258|216|45|47|142.67
258|216|46|47|166.49
258|216|47|49|139.62
258|216|48|50|134.24
258|216|49|50|172.55
258|216|50|51|138.38
258|216|51|1|133.42
258|216|52|1|179.9
258|469|1|3|2.19
258|469|2|4|2.3
258|469|3|4|2.56
258|469|4|5|2.52
258|469|5|7|2.68
258|469|6|7|2.5
258|469|7|8|2.84
258|469|8|9|2.39
258|469|9|10|2.91
258|469|10|11|2.25
258|469|11|13|2.79
258|469|12|13|2.89
258|469|13|14|3.02
258|469|14|15|2.78
258|469|15|17|2.51
258|469|16|17|2.54
258|469|17|18|2.16
258|469|18|20|2.6
258|469|19|20|2.67
258|469|20|22|2.48
258|469|21|23|2.19
258|469|22|23|2.34
258|469|23|25|2.47
258|469|24|26|2.73
258|469|25|27|2.44
258|469|26|27|3.0
258|469|27|28|2.71
258|469|28|30|3.09
258|469|29|30|2.36
258|469|30|31|2.49
258|469|31|33|2.92
258|469|32|34|2.41
258|469|33|34|2.33
258|469|34|36|2.26
258|469|35|37|2.0
258|469|36|38|2.45
258|469|37|39|2.72
258|469|38|40|2.48
258|469|39|41|2.77
258|469|40|42|2.54
258|469|41|43|2.5
258|469|42|44|2.09
258|469|43|45|2.18
258|469|44|46|2.65
258|469|45|47|2.01
258|469|46|48|2.43
258|469|47|49|2.51
258|469|48|49|2.03
258|469|49|50|2.82
258|469|50|51|2.12
258|469|51|52|2.71
258|469|52|2|2.3
258|689|1|3|1735.97
258|689|2|4|1719.47
258|689|3|4|1906.25
258|689|4|5|1446.02
258|689|5|7|1710.55
258|689|6|8|1607.22
258|689|7|8|1484.33
258|689|8|10|1317.81
258|689|9|10|1425.81
258|689|10|12|1516.61
258|689|11|13|1434.45
258|689|12|13|1518.44
258|689|13|14|1321.47
258|689|14|15|1838.43
258|689|15|16|1867.03
258|689|16|17|1725.39
258|689|17|19|1594.25
258|689|18|20|1590.94
258|689|19|20|1704.73
258|689|20|22|1877.96
258|689|21|22|1330.63
258|689|22|23|1318.4
258|689|23|25|1954.9
258|689|24|26|1505.98
258|689|25|26|1914.65
258|689|26|28|1384.23
258|689|27|28|1810.59
258|689|28|30|1332.14
258|689|29|30|1706.36
258|689|30|32|1399.04
258|689|31|32|1676.26
258|689|32|34|1831.87
258|689|33|35|1797.57
258|689|34|36|1354.37
258|689|35|36|1486.41
258|689|36|38|1226.38
258|689|37|39|1335.65
258|689|38|40|1374.09
258|689|39|41|1872.84
258|689|40|41|1431.99
258|689|41|43|1310.78
258|689|42|43|1365.35
258|689|43|44|1282.83
258|689|44|45|1263.03
258|689|45|46|1458.16
258|689|46|48|1461.14
258|689|47|49|1406.28
258|689|48|49|1721.31
258|689|49|50|1649.92
258|689|50|51|1744.45
258|689|51|1|1441.2
258|689|52|1|1586.36
258|780|1|2|1324.79
258|780|2|3|1573.99
258|780|3|5|1151.66
258|780|4|5|1553.12
258|780|5|6|1571.88
258|780|6|7|1385.44
258|780|7|9|1537.22
258|780|8|9|1296.5
258|780|9|11|1501.08
258|780|10|12|1429.83
258|780|11|12|1457.38
258|780|12|14|1421.18
258|780|13|15|1548.04
258|780|14|15|1349.77
258|780|15|16|1450.4
258|780|16|17|1421.58
258|780|17|18|1151.78
258|780|18|19|1174.98
258|780|19|20|1187.62
258|780|20|21|1415.63
258|780|21|23|1075.6
258|780|22|23|1179.17
258|780|23|24|1627.66
258|780|24|26|1562.58
258|780|25|27|1593.48
258|780|26|28|1593.94
