p_o|p_d|t_1|t_2|demand
72|469|38|39|506.57
72|469|39|40|465.51
72|469|40|41|440.38
72|469|41|42|616.38
72|469|42|44|458.07
72|469|43|45|426.22
72|469|44|45|546.97
72|469|45|46|500.77
72|469|46|47|488.04
72|469|47|49|464.57
72|469|48|49|491.53
72|469|49|51|533.4
72|469|50|52|581.57
72|469|51|1|605.56
72|469|52|2|474.17
72|689|1|2|1875.97
72|689|2|3|2300.11
72|689|3|5|1916.77
72|689|4|6|1861.76
72|689|5|7|1654.24
72|689|6|7|1589.26
72|689|7|8|2016.69
72|689|8|10|1831.21
72|689|9|10|2030.97
72|689|10|12|1994.5
72|689|11|13|1896.25
72|689|12|14|2161.28
72|689|13|15|2276.25
72|689|14|15|2139.24
72|689|15|17|2308.6
72|689|16|18|1764.38
72|689|17|19|2382.46
72|689|18|19|1734.99
72|689|19|21|1962.67
72|689|20|22|2246.24
72|689|21|22|2313.32
72|689|22|23|1904.45
72|689|23|25|2303.61
72|689|24|25|2416.01
72|689|25|26|1637.21
72|689|26|27|1935.18
72|689|27|28|2051.65
72|689|28|30|1643.29
72|689|29|31|1900.99
72|689|30|31|1808.61
72|689|31|33|1562.38
72|689|32|33|1603.11
72|689|33|35|2081.63
72|689|34|35|1996.52
72|689|35|37|1512.2
72|689|36|37|1499.16
72|689|37|39|1826.9
72|689|38|40|2044.76
72|689|39|41|1828.47
72|689|40|42|1549.57
72|689|41|43|1741.16
72|689|42|43|1695.35
72|689|43|44|1823.48
72|689|44|45|1593.82
72|689|45|47|1523.09
72|689|46|48|1784.65
72|689|47|48|2054.12
72|689|48|50|1620.44
72|689|49|50|1929.93
72|689|50|52|1940.55
72|689|51|52|1858.9
72|689|52|1|1835.94
72|780|1|2|2678.15
72|780|2|3|3377.68
72|780|3|5|2964.99
72|780|4|6|2894.77
72|780|5|6|3617.96
72|780|6|7|2907.27
72|780|7|9|2923.43
72|780|8|10|2652.88
72|780|9|10|2666.69
72|780|10|12|3166.01
72|780|11|12|3468.8
72|780|12|13|3617.05
72|780|13|14|3612.08
72|780|14|16|2542.62
72|780|15|16|3399.32
72|780|16|17|3085.41
72|780|17|19|3083.19
72|780|18|20|3484.89
72|780|19|20|3184.19
72|780|20|22|3330.39
72|780|21|22|2736.9
72|780|22|23|2442.0
72|780|23|25|3511.63
72|780|24|26|3654.21
72|780|25|26|3129.49
72|780|26|27|3559.88
72|780|27|28|3202.06
72|780|28|30|3315.06
72|780|29|31|3425.33
72|780|30|31|2739.44
72|780|31|33|3095.85
72|780|32|33|3291.32
72|780|33|34|3335.42
72|780|34|36|2472.36
72|780|35|36|2946.79
72|780|36|38|2589.47
72|780|37|38|3265.41
72|780|38|40|2815.74
72|780|39|41|3537.26
72|780|40|41|2579.25
72|780|41|43|2740.31
72|780|42|43|2571.22
72|780|43|45|2706.52
72|780|44|46|2487.75
72|780|45|47|2588.97
72|780|46|47|2758.0
72|780|47|49|2572.98
72|780|48|50|2231.77
72|780|49|50|2504.47
72|780|50|52|2956.6
72|780|51|52|3101.46
72|780|52|1|3030.06
72|963|1|2|1.67
72|963|2|4|1.9
72|963|3|4|1.8
72|963|4|5|1.42
72|963|5|7|1.49
72|963|6|8|1.88
72|963|7|8|1.91
72|963|8|10|1.55
72|963|9|10|1.67
72|963|10|11|1.64
72|963|11|12|1.63
72|963|12|13|1.71
72|963|13|15|1.57
72|963|14|15|1.75
72|963|15|17|1.92
72|963|16|17|1.45
72|963|17|19|1.48
72|963|18|19|1.64
72|963|19|21|2.03
72|963|20|22|1.8
72|963|21|23|1.35
72|963|22|24|1.31
72|963|23|24|1.81
72|963|24|26|1.97
72|963|25|27|1.42
72|963|26|28|1.63
72|963|27|28|1.91
72|963|28|29|1.86
72|963|29|30|1.42
72|963|30|31|2.02
72|963|31|32|1.69
72|963|32|33|1.63
72|963|33|34|1.52
72|963|34|36|1.32
72|963|35|36|1.6
72|963|36|38|1.42
72|963|37|39|1.91
72|963|38|40|1.7
72|963|39|41|1.65
72|963|40|41|1.43
72|963|41|42|1.28
72|963|42|43|1.63
72|963|43|44|1.7
72|963|44|45|1.62
72|963|45|47|1.43
72|963|46|48|1.8
72|963|47|48|1.41
72|963|48|50|1.68
72|963|49|50|1.3
72|963|50|52|1.61
72|963|51|52|1.32
72|963|52|2|1.83
72|1056|1|2|806.16
72|1056|2|4|1190.61
72|1056|3|5|988.3
72|1056|4|5|1013.54
72|1056|5|6|1002.22
72|1056|6|8|1021.06
72|1056|7|9|1052.93
72|1056|8|9|796.09
72|1056|9|11|1131.38
72|1056|10|12|912.82
72|1056|11|12|857.04
72|1056|12|14|842.75
72|1056|13|15|1150.23
72|1056|14|16|1218.73
72|1056|15|17|1000.36
72|1056|16|17|1128.77
72|1056|17|18|851.03
72|1056|18|20|987.3
72|1056|19|20|934.6
72|1056|20|22|1063.98
72|1056|21|23|867.42
72|1056|22|24|853.08
72|1056|23|25|887.25
72|1056|24|26|1141.71
72|1056|25|27|1057.35
72|1056|26|28|1022.61
72|1056|27|28|958.95
72|1056|28|30|955.16
72|1056|29|31|855.01
72|1056|30|32|1134.24
72|1056|31|33|1164.43
72|1056|32|33|837.87
72|1056|33|34|871.05
72|1056|34|36|864.49
72|1056|35|37|791.12
72|1056|36|37|1062.62
72|1056|37|38|1064.23
72|1056|38|39|1011.07
72|1056|39|41|915.25
72|1056|40|42|854.05
72|1056|41|43|748.84
72|1056|42|44|901.38
72|1056|43|45|934.87
72|1056|44|45|1063.59
72|1056|45|47|842.0
72|1056|46|47|1069.63
72|1056|47|48|935.6
72|1056|48|50|851.97
72|1056|49|51|987.62
72|1056|50|51|1045.74
72|1056|51|52|1112.4
72|1056|52|2|801.51
198|72|1|3|1486.18
198|72|2|3|1489.58
198|72|3|4|1300.11
198|72|4|5|1255.25
198|72|5|6|1774.4
198|72|6|8|1402.99
198|72|7|9|1884.45
198|72|8|10|1780.28
198|72|9|11|1484.06
198|72|10|11|1320.63
198|72|11|13|1585.0
198|72|12|14|1262.34
198|72|13|14|1076.96
198|72|14|16|895.89
198|72|15|17|868.64
198|72|16|17|989.99
198|72|17|19|1162.64
198|72|18|20|1183.81
198|72|19|21|1455.83
198|72|20|22|1507.72
198|72|21|22|1218.21
198|72|22|24|1392.45
198|72|23|24|1206.27
198|72|24|25|1577.42
198|72|25|26|1211.79
198|72|26|28|1129.53
198|72|27|29|1345.56
198|72|28|29|1383.69
198|72|29|30|1557.26
198|72|30|31|1688.51
198|72|31|32|1475.94
198|72|32|33|1497.14
198|72|33|34|1658.86
198|72|34|36|1489.23
198|72|35|36|1782.16
198|72|36|37|1619.66
198|72|37|39|1320.35
198|72|38|39|1343.25
198|72|39|41|1504.32
198|72|40|41|1239.14
198|72|41|43|1101.82
198|72|42|43|1173.22
198|72|43|44|1436.91
198|72|44|46|1104.06
198|72|45|47|1475.47
198|72|46|47|1311.15
198|72|47|48|1158.47
198|72|48|49|1322.77
198|72|49|51|1655.79
198|72|50|52|1421.16
198|72|51|1|1478.0
198|72|52|1|1279.98
198|258|1|3|488.69
198|258|2|3|702.88
198|258|3|4|614.46
198|258|4|6|503.28
198|258|5|6|709.95
198|258|6|8|754.38
198|258|7|9|601.24
198|258|8|10|601.44
198|258|9|11|554.48
198|258|10|11|556.39
198|258|11|12|568.11
198|258|12|13|590.29
198|258|13|15|500.07
198|258|14|16|495.4
198|258|15|17|374.05
198|258|16|17|417.44
198|258|17|18|337.08
198|258|18|19|403.86
198|258|19|21|473.65
198|258|20|21|453.58
198|258|21|22|442.81
198|258|22|23|485.01
198|258|23|25|588.53
198|258|24|26|529.48
198|258|25|27|607.4
198|258|26|28|528.05
198|258|27|29|496.48
198|258|28|30|473.22
198|258|29|31|580.06
198|258|30|31|497.77
198|258|31|32|516.87
198|258|32|33|640.29
198|258|33|35|595.79
198|258|34|36|553.72
198|258|35|37|506.53
198|258|36|37|733.17
198|258|37|38|569.51
198|258|38|40|545.19
198|258|39|40|660.97
198|258|40|42|457.93
198|258|41|42|533.47
198|258|42|44|433.27
198|258|43|44|539.97
198|258|44|45|476.75
198|258|45|46|497.34
198|258|46|48|597.54
198|258|47|49|593.93
198|258|48|50|570.77
198|258|49|50|476.53
198|258|50|52|644.34
198|258|51|52|669.37
198|258|52|2|649.73
198|780|1|2|20189.13
198|780|2|4|22649.35
198|780|3|4|21013.38
198|780|4|5|17320.95
198|780|5|7|19726.96
198|780|6|8|22603.85
198|780|7|8|17308.97
198|780|8|9|22797.8
198|780|9|11|18274.66
198|780|10|11|17415.59
198|780|11|12|21238.62
198|780|12|14|20180.39
198|780|13|15|16617.69
198|780|14|15|19287.76
198|780|15|16|15209.29
198|780|16|17|15335.39
198|780|17|18|21070.95
198|780|18|20|20320.29
198|780|19|20|16040.79
198|780|20|22|17374.76
198|780|21|22|19770.43
198|780|22|23|19593.63
198|780|23|25|19983.61
198|780|24|26|22538.88
198|780|25|27|23274.69
198|780|26|28|19719.76
198|780|27|29|23398.86
198|780|28|30|21953.13
198|780|29|30|17605.38
198|780|30|31|19670.55
198|780|31|33|20393.17
198|780|32|34|21045.15
198|780|33|34|19755.44
198|780|34|36|14949.15
198|780|35|36|20461.9
198|780|36|38|16181.54
198|780|37|38|17598.38
198|780|38|39|19038.44
198|780|39|41|17996.56
198|780|40|41|21293.9
198|780|41|42|17917.85
198|780|42|44|17029.46
198|780|43|45|20771.7
198|780|44|46|17149.44
198|780|45|47|18780.98
198|780|46|47|22491.08
198|780|47|48|17239.91
198|780|48|50|21722.24
198|780|49|51|19715.25
198|780|50|51|16635.14
198|780|51|1|22348.49
198|780|52|1|16282.81
198|811|1|2|372.38
198|811|2|3|404.53
198|811|3|4|349.22
198|811|4|5|410.55
198|811|5|6|329.53
198|811|6|7|451.17
198|811|7|9|351.5
198|811|8|10|445.05
198|811|9|11|322.99
198|811|10|11|278.3
198|811|11|13|342.72
198|811|12|14|271.08
198|811|13|15|360.41
198|811|14|16|243.07
198|811|15|17|274.14
198|811|16|17|207.09
198|811|17|19|259.7
198|811|18|19|291.9
198|811|19|21|388.95
198|811|20|21|278.48
198|811|21|22|284.23
198|811|22|23|355.74
198|811|23|25|386.36
198|811|24|26|324.94
198|811|25|27|335.99
198|811|26|28|390.04
198|811|27|29|322.09
198|811|28|29|399.45
198|811|29|30|402.17
198|811|30|32|394.34
198|811|31|32|430.21
198|811|32|34|345.37
198|811|33|35|394.5
198|811|34|35|403.23
198|811|35|37|311.41
198|811|36|37|441.19
198|811|37|38|369.62
198|811|38|39|366.46
198|811|39|41|397.97
198|811|40|41|363.35
198|811|41|42|295.46
198|811|42|43|273.43
198|811|43|45|295.05
198|811|44|45|345.39
198|811|45|46|394.7
198|811|46|47|348.92
198|811|47|48|291.64
198|811|48|50|333.56
198|811|49|51|426.62
198|811|50|51|369.32
198|811|51|1|303.16
198|811|52|2|408.17
198|963|1|3|76431.43
198|963|2|4|68206.04
198|963|3|5|75089.56
198|963|4|6|74476.6
198|963|5|7|58696.53
198|963|6|8|87498.65
198|963|7|8|73935.53
198|963|8|9|63380.08
198|963|9|10|68633.46
198|963|10|11|60165.12
198|963|11|13|55672.79
198|963|12|13|72247.36
198|963|13|15|51437.75
198|963|14|16|71281.23
198|963|15|17|61281.08
198|963|16|17|59370.88
198|963|17|18|65368.07
198|963|18|20|69803.6
198|963|19|21|61078.32
198|963|20|22|50230.16
198|963|21|23|73350.95
198|963|22|23|60703.85
198|963|23|25|65789.68
198|963|24|25|69486.7
198|963|25|27|59205.24
198|963|26|28|50790.17
198|963|27|28|67757.91
198|963|28|29|54872.22
198|963|29|31|61968.62
198|963|30|31|74782.91
198|963|31|32|61634.69
198|963|32|34|54451.13
198|963|33|34|60583.36
198|963|34|35|68505.02
198|963|35|36|69757.9
198|963|36|37|48973.82
198|963|37|38|61910.29
198|963|38|40|64769.89
198|963|39|41|69284.03
198|963|40|42|73505.76
198|963|41|42|60280.95
198|963|42|44|63467.42
198|963|43|45|57651.99
198|963|44|45|73172.48
198|963|45|47|73916.57
198|963|46|48|60146.1
198|963|47|48|78021.2
198|963|48|50|57715.32
198|963|49|50|60111.37
198|963|50|52|67947.96
198|963|51|1|57962.72
198|963|52|2|59450.5
216|72|1|2|148.45
216|72|2|4|175.0
216|72|3|4|175.49
216|72|4|6|141.36
216|72|5|7|166.08
216|72|6|7|188.62
216|72|7|9|180.53
216|72|8|10|143.29
216|72|9|11|171.66
216|72|10|12|125.16
216|72|11|12|143.11
216|72|12|13|146.71
216|72|13|14|117.33
216|72|14|16|124.92
216|72|15|17|97.44
216|72|16|18|111.97
216|72|17|19|111.04
216|72|18|19|106.95
216|72|19|21|152.01
216|72|20|21|133.68
216|72|21|23|107.12
216|72|22|24|132.12
216|72|23|24|135.81
216|72|24|26|135.88
216|72|25|26|120.91
216|72|26|28|122.83
216|72|27|28|134.29
216|72|28|29|161.97
216|72|29|30|145.97
216|72|30|32|138.14
216|72|31|32|117.83
216|72|32|34|153.7
216|72|33|34|165.21
216|72|34|36|153.16
216|72|35|37|127.49
216|72|36|37|153.73
216|72|37|39|149.87
216|72|38|40|119.99
216|72|39|40|124.12
216|72|40|42|124.75
216|72|41|42|136.39
216|72|42|43|116.04
216|72|43|45|143.0
216|72|44|46|138.0
216|72|45|47|137.52
216|72|46|48|127.53
216|72|47|48|143.78
216|72|48|50|151.28
216|72|49|50|116.43
216|72|50|51|117.7
216|72|51|1|119.42
216|72|52|1|166.64
216|258|1|3|510.09
216|258|2|4|488.57
216|258|3|5|473.93
216|258|4|6|407.78
216|258|5|7|498.96
216|258|6|7|570.53
216|258|7|8|445.79
216|258|8|9|586.78
216|258|9|10|448.28
216|258|10|11|357.26
216|258|11|13|500.94
216|258|12|13|388.43
216|258|13|15|364.06
216|258|14|15|352.34
216|258|15|16|326.63
216|258|16|17|329.26
216|258|17|18|372.78
216|258|18|20|415.28
216|258|19|20|504.91
216|258|20|21|365.56
216|258|21|23|367.19
216|258|22|24|413.82
216|258|23|24|424.53
216|258|24|26|484.4
216|258|25|26|427.38
216|258|26|27|461.25
216|258|27|29|515.57
216|258|28|29|485.95
216|258|29|30|453.59
216|258|30|32|548.63
216|258|31|33|520.64
216|258|32|34|526.51
216|258|33|35|458.27
216|258|34|35|492.33
216|258|35|36|478.13
216|258|36|38|419.38
216|258|37|38|570.59
216|258|38|40|524.51
216|258|39|41|438.2
216|258|40|41|495.54
216|258|41|42|428.1
216|258|42|43|369.98
216|258|43|45|412.73
216|258|44|45|333.39
216|258|45|47|524.5
216|258|46|47|512.45
216|258|47|48|451.29
216|258|48|50|383.92
216|258|49|50|377.84
216|258|50|51|451.13
216|258|51|1|426.6
216|258|52|1|389.11
216|780|1|2|2464.51
216|780|2|3|2855.57
216|780|3|5|2738.21
216|780|4|6|3253.02
216|780|5|7|3004.74
216|780|6|8|3267.01
216|780|7|8|3036.93
216|780|8|10|3009.38
216|780|9|10|3020.12
216|780|10|12|2464.81
216|780|11|13|2244.84
216|780|12|13|2581.67
216|780|13|15|2901.6
216|780|14|16|3014.35
216|780|15|16|2992.23
216|780|16|17|3038.0
216|780|17|19|2130.71
216|780|18|20|2356.77
216|780|19|21|2853.99
216|780|20|22|2252.8
216|780|21|22|3028.69
216|780|22|23|2301.57
216|780|23|24|3485.25
216|780|24|26|3384.99
216|780|25|26|2336.51
216|780|26|27|2603.1
216|780|27|28|3050.85
216|780|28|29|2319.78
216|780|29|30|2344.88
216|780|30|31|2855.05
216|780|31|33|2749.17
216|780|32|34|2669.2
216|780|33|34|2858.91
216|780|34|35|2764.54
216|780|35|36|2958.75
216|780|36|38|2904.9
216|780|37|38|2767.24
216|780|38|40|2092.86
216|780|39|41|2987.05
216|780|40|41|2948.28
216|780|41|43|2449.91
216|780|42|43|3215.03
216|780|43|45|3284.73
216|780|44|46|3062.02
216|780|45|47|3205.21
216|780|46|47|2339.19
216|780|47|48|3162.93
216|780|48|49|3012.5
216|780|49|50|2275.2
216|780|50|52|2343.54
216|780|51|52|3356.98
216|780|52|2|2847.38
216|811|1|3|298.0
216|811|2|3|253.0
216|811|3|4|260.08
216|811|4|6|284.93
216|811|5|7|235.27
216|811|6|8|321.24
216|811|7|8|242.34
216|811|8|9|228.73
216|811|9|10|224.67
216|811|10|12|257.13
216|811|11|13|251.51
216|811|12|13|252.26
216|811|13|15|190.87
216|811|14|15|161.59
216|811|15|17|148.55
216|811|16|18|141.06
216|811|17|18|161.84
216|811|18|19|203.4
216|811|19|21|220.21
216|811|20|22|211.44
216|811|21|22|231.72
216|811|22|23|218.36
216|811|23|25|265.9
216|811|24|25|205.4
216|811|25|27|218.54
216|811|26|28|196.11
216|811|27|29|223.98
216|811|28|30|275.38
216|811|29|30|234.82
216|811|30|32|251.63
216|811|31|32|239.28
216|811|32|33|225.05
216|811|33|35|265.86
216|811|34|36|216.01
216|811|35|36|277.6
216|811|36|37|236.32
216|811|37|38|206.23
216|811|38|39|229.49
216|811|39|41|239.4
216|811|40|41|207.36
216|811|41|43|219.1
216|811|42|43|177.17
216|811|43|45|188.81
216|811|44|46|242.87
216|811|45|47|277.55
216|811|46|48|233.54
216|811|47|49|205.69
216|811|48|49|221.35
216|811|49|50|227.04
216|811|50|51|239.94
216|811|51|52|232.31
216|811|52|1|209.38
216|963|1|2|54798.0
216|963|2|4|67856.81
216|963|3|4|69765.88
216|963|4|6|56159.25
216|963|5|6|64754.49
216|963|6|8|68027.08
216|963|7|9|52571.79
216|963|8|9|61826.73
216|963|9|11|52399.31
216|963|10|11|48978.73
216|963|11|13|54209.29
216|963|12|13|49911.38
216|963|13|15|45717.02
216|963|14|15|45821.8
216|963|15|17|52784.44
216|963|16|17|50449.03
216|963|17|18|63283.6
216|963|18|20|51590.38
216|963|19|21|63669.82
216|963|20|22|60641.28
216|963|21|22|47952.93
216|963|22|24|49405.9
216|963|23|24|73918.0
216|963|24|25|49986.77
216|963|25|27|69060.21
216|963|26|27|54836.91
216|963|27|28|62915.77
216|963|28|30|55465.4
216|963|29|31|46438.76
216|963|30|31|47463.46
216|963|31|32|56396.79
216|963|32|34|59740.93
216|963|33|35|46185.2
216|963|34|35|64077.84
216|963|35|36|46050.49
216|963|36|38|45427.11
216|963|37|38|46636.72
216|963|38|39|44792.98
216|963|39|41|59196.57
216|963|40|41|66241.66
216|963|41|42|54995.95
216|963|42|44|48016.65
216|963|43|44|52392.75
216|963|44|46|60429.07
216|963|45|46|47725.71
216|963|46|48|51375.74
216|963|47|48|66352.53
216|963|48|50|63739.59
216|963|49|51|64470.5
216|963|50|51|51458.04
216|963|51|52|65081.65
216|963|52|2|69292.57
258|198|1|3|1743.85
258|198|2|4|1468.94
258|198|3|4|1376.9
258|198|4|6|1929.11
258|198|5|6|1721.72
258|198|6|7|1727.15
258|198|7|9|1695.51
258|198|8|9|1638.87
258|198|9|10|1654.49
258|198|10|11|1692.89
258|198|11|13|1449.57
258|198|12|14|1607.21
258|198|13|15|1710.29
258|198|14|15|1559.46
258|198|15|17|1688.22
258|198|16|18|1470.31
258|198|17|19|1434.42
258|198|18|20|1776.62
258|198|19|20|2022.91
258|198|20|21|1623.34
258|198|21|23|1778.18
258|198|22|23|1355.71
258|198|23|24|1424.41
258|198|24|25|1443.25
258|198|25|27|1609.44
258|198|26|28|1581.72
258|198|27|28|1989.37
258|198|28|30|1472.35
258|198|29|31|1958.05
258|198|30|32|1501.6
258|198|31|32|1414.72
258|198|32|33|1858.27
258|198|33|34|1827.76
258|198|34|36|1648.39
258|198|35|36|1705.59
258|198|36|38|1401.32
258|198|37|38|1705.71
258|198|38|40|1632.62
258|198|39|40|1906.87
258|198|40|42|1629.15
258|198|41|43|1428.44
258|198|42|43|1753.52
258|198|43|45|1289.1
258|198|44|46|1550.7
258|198|45|47|1684.49
258|198|46|48|1718.07
258|198|47|49|1502.07
258|198|48|50|1581.84
258|198|49|50|1348.19
258|198|50|52|1811.22
258|198|51|1|1340.13
258|198|52|2|1517.21
258|216|1|2|231.95
258|216|2|4|239.94
258|216|3|4|205.47
258|216|4|6|174.48
258|216|5|6|171.13
258|216|6|8|200.49
258|216|7|8|243.79
258|216|8|9|167.54
258|216|9|10|171.2
258|216|10|11|211.16
258|216|11|12|207.83
258|216|12|13|206.06
258|216|13|14|232.1
258|216|14|15|248.2
258|216|15|16|219.91
258|216|16|17|228.04
258|216|17|18|234.25
258|216|18|19|235.72
258|216|19|20|244.56
258|216|20|22|198.64
258|216|21|22|175.4
258|216|22|23|205.68
258|216|23|25|249.82
258|216|24|26|237.57
258|216|25|26|191.67
258|216|26|28|220.22
258|216|27|29|241.29
258|216|28|29|200.61
258|216|29|31|224.13
258|216|30|32|226.69
258|216|31|32|171.0
258|216|32|33|167.81
258|216|33|35|167.11
258|216|34|36|217.76
258|216|35|37|162.96
258|216|36|38|222.56
258|216|37|39|216.74
258|216|38|40|187.18
258|216|39|41|230.55
258|216|40|42|168.84
258|216|41|43|173.81
258|216|42|44|213.41
258|216|43|44|149.76
258|216|44|46|220.52
258|216|45|47|178.92
258|216|46|47|161.68
258|216|47|49|165.55
258|216|48|50|177.41
258|216|49|50|189.67
258|216|50|51|209.16
258|216|51|1|172.4
258|216|52|1|217.47
258|469|1|3|2.75
258|469|2|4|3.5
258|469|3|4|3.72
258|469|4|5|3.02
258|469|5|7|3.15
258|469|6|7|3.36
258|469|7|8|3.4
258|469|8|9|2.81
258|469|9|10|3.33
258|469|10|11|3.31
258|469|11|13|3.44
258|469|12|13|3.35
258|469|13|14|3.38
258|469|14|15|3.54
258|469|15|17|2.81
258|469|16|17|3.74
258|469|17|18|3.42
258|469|18|20|3.94
258|469|19|20|2.81
258|469|20|22|3.75
258|469|21|23|2.77
258|469|22|23|2.66
258|469|23|25|3.61
258|469|24|26|3.15
258|469|25|27|3.2
258|469|26|27|2.83
258|469|27|28|2.8
258|469|28|30|3.56
258|469|29|30|3.37
258|469|30|31|3.09
258|469|31|33|2.75
258|469|32|34|3.25
258|469|33|34|2.85
258|469|34|36|2.97
258|469|35|37|2.29
258|469|36|38|2.83
258|469|37|39|2.88
258|469|38|40|2.98
258|469|39|41|3.14
258|469|40|42|2.7
258|469|41|43|3.05
258|469|42|44|3.07
258|469|43|45|2.38
258|469|44|46|2.73
258|469|45|47|2.72
258|469|46|48|3.15
258|469|47|49|3.21
258|469|48|49|3.13
258|469|49|50|2.31
258|469|50|51|2.7
258|469|51|52|2.62
258|469|52|2|2.85
258|689|1|3|1497.27
258|689|2|4|2210.65
258|689|3|4|2267.32
258|689|4|5|1660.68
258|689|5|7|1874.52
258|689|6|8|1571.72
258|689|7|8|1959.7
258|689|8|10|2103.93
258|689|9|10|1686.68
258|689|10|12|2372.96
258|689|11|13|2302.58
258|689|12|13|1599.71
258|689|13|14|1947.42
258|689|14|15|2260.82
258|689|15|16|2163.31
258|689|16|17|2148.99
258|689|17|19|1868.45
258|689|18|20|2151.77
258|689|19|20|1969.33
258|689|20|22|2129.66
258|689|21|22|1586.48
258|689|22|23|2059.4
258|689|23|25|2217.49
258|689|24|26|2157.12
258|689|25|26|1856.6
258|689|26|28|2140.3
258|689|27|28|2132.49
258|689|28|30|1759.75
258|689|29|30|2318.05
258|689|30|32|1653.56
258|689|31|32|1901.35
258|689|32|34|1750.06
258|689|33|35|1491.18
258|689|34|36|1882.57
258|689|35|36|1859.93
258|689|36|38|2060.78
258|689|37|39|2131.4
258|689|38|40|1930.37
258|689|39|41|2016.11
258|689|40|41|1796.61
258|689|41|43|1632.25
258|689|42|43|1541.15
258|689|43|44|1403.5
258|689|44|45|1761.5
258|689|45|46|1725.65
258|689|46|48|2023.07
258|689|47|49|1938.77
258|689|48|49|1727.82
258|689|49|50|1979.65
258|689|50|51|2165.73
258|689|51|1|1497.57
258|689|52|1|1967.45
258|780|1|2|1689.94
258|780|2|3|1933.5
258|780|3|5|1767.72
258|780|4|5|1713.91
258|780|5|6|1683.42
258|780|6|7|1604.19
258|780|7|9|1775.01
258|780|8|9|1782.11
258|780|9|11|1575.7
258|780|10|12|1386.11
258|780|11|12|1447.09
258|780|12|14|1678.97
258|780|13|15|1472.46
258|780|14|15|1637.03
258|780|15|16|1382.91
258|780|16|17|1323.29
258|780|17|18|1955.88
258|780|18|19|1980.39
258|780|19|20|1592.99
258|780|20|21|1486.94
258|780|21|23|1586.24
