p_o|p_d|t_1|t_2|demand
72|1056|36|37|1044.12
72|1056|37|38|1042.96
72|1056|38|39|906.83
72|1056|39|41|1029.56
72|1056|40|42|795.2
72|1056|41|43|786.58
72|1056|42|44|895.26
72|1056|43|45|872.09
72|1056|44|45|860.39
72|1056|45|47|856.57
72|1056|46|47|865.25
72|1056|47|48|824.38
72|1056|48|50|1030.5
72|1056|49|51|829.35
72|1056|50|51|1079.21
72|1056|51|52|996.33
72|1056|52|2|957.07
198|72|1|3|1325.0
198|72|2|3|1809.62
198|72|3|4|1522.68
198|72|4|5|1609.78
198|72|5|6|1697.95
198|72|6|8|1611.71
198|72|7|9|1898.86
198|72|8|10|1446.04
198|72|9|11|1624.73
198|72|10|11|1496.11
198|72|11|13|1108.49
198|72|12|14|1469.64
198|72|13|14|1396.71
198|72|14|16|1121.62
198|72|15|17|1129.81
198|72|16|17|1080.5
198|72|17|19|997.23
198|72|18|20|1416.82
198|72|19|21|1393.38
198|72|20|22|1151.91
198|72|21|22|1169.67
198|72|22|24|1348.96
198|72|23|24|1338.19
198|72|24|25|1674.44
198|72|25|26|1394.8
198|72|26|28|1524.9
198|72|27|29|1581.52
198|72|28|29|1268.91
198|72|29|30|1249.72
198|72|30|31|1743.56
198|72|31|32|1779.24
198|72|32|33|1739.01
198|72|33|34|1293.67
198|72|34|36|1740.32
198|72|35|36|1786.49
198|72|36|37|1723.48
198|72|37|39|1296.96
198|72|38|39|1482.8
198|72|39|41|1256.2
198|72|40|41|1397.83
198|72|41|43|1117.77
198|72|42|43|1157.06
198|72|43|44|1027.18
198|72|44|46|1212.72
198|72|45|47|1218.29
198|72|46|47|1197.39
198|72|47|48|1214.61
198|72|48|49|1380.82
198|72|49|51|1480.18
198|72|50|52|1426.04
198|72|51|1|1714.77
198|72|52|1|1207.21
198|258|1|3|529.06
198|258|2|3|566.84
198|258|3|4|625.44
198|258|4|6|707.35
198|258|5|6|581.6
198|258|6|8|524.84
198|258|7|9|674.57
198|258|8|10|563.29
198|258|9|11|488.7
198|258|10|11|483.48
198|258|11|12|596.64
198|258|12|13|604.69
198|258|13|15|417.66
198|258|14|16|372.04
198|258|15|17|451.17
198|258|16|17|438.82
198|258|17|18|349.11
198|258|18|19|531.23
198|258|19|21|480.73
198|258|20|21|631.31
198|258|21|22|452.96
198|258|22|23|611.81
198|258|23|25|624.55
198|258|24|26|536.62
198|258|25|27|482.62
198|258|26|28|529.89
198|258|27|29|535.28
198|258|28|30|468.77
198|258|29|31|649.23
198|258|30|31|497.75
198|258|31|32|514.01
198|258|32|33|508.03
198|258|33|35|648.75
198|258|34|36|513.95
198|258|35|37|508.35
198|258|36|37|583.32
198|258|37|38|532.46
198|258|38|40|520.0
198|258|39|40|554.76
198|258|40|42|545.44
198|258|41|42|450.27
198|258|42|44|515.34
198|258|43|44|559.28
198|258|44|45|458.67
198|258|45|46|475.29
198|258|46|48|634.97
198|258|47|49|449.65
198|258|48|50|486.55
198|258|49|50|575.9
198|258|50|52|515.78
198|258|51|52|570.03
198|258|52|2|508.65
198|780|1|2|17354.31
198|780|2|4|17920.85
198|780|3|4|20090.49
198|780|4|5|18120.68
198|780|5|7|25171.43
198|780|6|8|24255.27
198|780|7|8|21021.38
198|780|8|9|24994.32
198|780|9|11|24386.89
198|780|10|11|20727.66
198|780|11|12|19196.81
198|780|12|14|16254.62
198|780|13|15|17532.75
198|780|14|15|19641.86
198|780|15|16|19684.45
198|780|16|17|15954.75
198|780|17|18|16395.87
198|780|18|20|20024.53
198|780|19|20|19410.09
198|780|20|22|22140.98
198|780|21|22|21442.2
198|780|22|23|21027.03
198|780|23|25|17225.86
198|780|24|26|16188.32
198|780|25|27|18899.6
198|780|26|28|19048.28
198|780|27|29|17717.44
198|780|28|30|19642.39
198|780|29|30|20447.34
198|780|30|31|20068.87
198|780|31|33|16748.79
198|780|32|34|15876.73
198|780|33|34|17071.6
198|780|34|36|15742.03
198|780|35|36|18246.3
198|780|36|38|17459.43
198|780|37|38|19708.76
198|780|38|39|17804.52
198|780|39|41|17379.79
198|780|40|41|19374.23
198|780|41|42|19292.08
198|780|42|44|19598.78
198|780|43|45|18597.76
198|780|44|46|18889.0
198|780|45|47|20557.3
198|780|46|47|16464.85
198|780|47|48|17090.15
198|780|48|50|16975.39
198|780|49|51|17665.82
198|780|50|51|20102.58
198|780|51|1|16632.29
198|780|52|1|19748.68
198|811|1|2|325.12
198|811|2|3|350.4
198|811|3|4|404.15
198|811|4|5|415.44
198|811|5|6|420.39
198|811|6|7|444.02
198|811|7|9|393.91
198|811|8|10|377.12
198|811|9|11|375.66
198|811|10|11|392.84
198|811|11|13|295.79
198|811|12|14|262.47
198|811|13|15|290.65
198|811|14|16|243.73
198|811|15|17|219.98
198|811|16|17|259.87
198|811|17|19|299.89
198|811|18|19|348.67
198|811|19|21|273.3
198|811|20|21|342.31
198|811|21|22|294.76
198|811|22|23|333.63
198|811|23|25|312.18
198|811|24|26|303.33
198|811|25|27|330.73
198|811|26|28|302.07
198|811|27|29|415.66
198|811|28|29|406.91
198|811|29|30|400.04
198|811|30|32|323.22
198|811|31|32|343.51
198|811|32|34|385.93
198|811|33|35|366.53
198|811|34|35|378.95
198|811|35|37|435.85
198|811|36|37|460.84
198|811|37|38|331.53
198|811|38|39|373.85
198|811|39|41|358.54
198|811|40|41|312.03
198|811|41|42|282.78
198|811|42|43|325.72
198|811|43|45|336.96
198|811|44|45|379.14
198|811|45|46|303.8
198|811|46|47|299.6
198|811|47|48|366.82
198|811|48|50|285.22
198|811|49|51|350.43
198|811|50|51|353.56
198|811|51|1|357.09
198|811|52|2|342.66
198|963|1|3|67887.6
198|963|2|4|64101.94
198|963|3|5|56167.29
198|963|4|6|72904.54
198|963|5|7|65156.48
198|963|6|8|61639.29
198|963|7|8|59609.19
198|963|8|9|71071.8
198|963|9|10|70639.31
198|963|10|11|60012.1
198|963|11|13|74410.67
198|963|12|13|63293.59
198|963|13|15|50695.34
198|963|14|16|56657.63
198|963|15|17|74941.19
198|963|16|17|56116.14
198|963|17|18|62954.47
198|963|18|20|61939.33
198|963|19|21|60941.16
198|963|20|22|64386.94
198|963|21|23|69046.33
198|963|22|23|75076.25
198|963|23|25|81200.15
198|963|24|25|72240.0
198|963|25|27|70769.07
198|963|26|28|67837.12
198|963|27|28|74557.13
198|963|28|29|66926.35
198|963|29|31|63546.43
198|963|30|31|60521.83
198|963|31|32|61990.08
198|963|32|34|67074.85
198|963|33|34|54542.51
198|963|34|35|49137.6
198|963|35|36|71257.46
198|963|36|37|65319.72
198|963|37|38|48431.07
198|963|38|40|64672.31
198|963|39|41|68240.49
198|963|40|42|54299.28
198|963|41|42|60137.28
198|963|42|44|77690.66
198|963|43|45|62115.77
198|963|44|45|60276.69
198|963|45|47|63774.83
198|963|46|48|63369.13
198|963|47|48|68772.96
198|963|48|50|67414.42
198|963|49|50|67403.01
198|963|50|52|74022.69
198|963|51|1|61091.86
198|963|52|2|61113.93
216|72|1|2|133.61
216|72|2|4|139.99
216|72|3|4|182.59
216|72|4|6|133.3
216|72|5|7|162.68
216|72|6|7|163.01
216|72|7|9|150.28
216|72|8|10|167.77
216|72|9|11|127.59
216|72|10|12|113.3
216|72|11|12|106.86
216|72|12|13|117.93
216|72|13|14|130.64
216|72|14|16|123.68
216|72|15|17|111.22
216|72|16|18|83.64
216|72|17|19|86.96
216|72|18|19|115.27
216|72|19|21|144.97
216|72|20|21|134.08
216|72|21|23|152.46
216|72|22|24|137.44
216|72|23|24|135.79
216|72|24|26|133.32
216|72|25|26|118.08
216|72|26|28|144.51
216|72|27|28|135.26
216|72|28|29|133.5
216|72|29|30|133.25
216|72|30|32|167.89
216|72|31|32|130.53
216|72|32|34|124.16
216|72|33|34|145.07
216|72|34|36|162.98
216|72|35|37|165.43
216|72|36|37|162.58
216|72|37|39|175.67
216|72|38|40|162.31
216|72|39|40|132.65
216|72|40|42|152.01
216|72|41|42|144.26
216|72|42|43|96.65
216|72|43|45|109.75
216|72|44|46|115.81
216|72|45|47|121.22
216|72|46|48|124.4
216|72|47|48|120.6
216|72|48|50|147.18
216|72|49|50|159.83
216|72|50|51|157.71
216|72|51|1|169.68
216|72|52|1|131.05
216|258|1|3|501.08
216|258|2|4|538.35
216|258|3|5|401.81
216|258|4|6|573.84
216|258|5|7|403.53
216|258|6|7|473.38
216|258|7|8|584.34
216|258|8|9|596.92
216|258|9|10|490.95
216|258|10|11|390.38
216|258|11|13|466.31
216|258|12|13|373.27
216|258|13|15|428.4
216|258|14|15|380.78
216|258|15|16|387.14
216|258|16|17|265.06
216|258|17|18|278.49
216|258|18|20|412.94
216|258|19|20|393.06
216|258|20|21|462.9
216|258|21|23|367.74
216|258|22|24|370.99
216|258|23|24|393.01
216|258|24|26|421.27
216|258|25|26|359.16
216|258|26|27|428.66
216|258|27|29|537.42
216|258|28|29|445.14
216|258|29|30|513.2
216|258|30|32|496.35
216|258|31|33|483.71
216|258|32|34|460.02
216|258|33|35|449.3
216|258|34|35|487.84
216|258|35|36|404.72
216|258|36|38|413.02
216|258|37|38|552.59
216|258|38|40|454.36
216|258|39|41|384.63
216|258|40|41|423.03
216|258|41|42|433.28
216|258|42|43|454.16
216|258|43|45|365.39
216|258|44|45|486.54
216|258|45|47|360.19
216|258|46|47|436.52
216|258|47|48|453.3
216|258|48|50|427.43
216|258|49|50|493.82
216|258|50|51|361.23
216|258|51|1|398.69
216|258|52|1|515.93
216|780|1|2|2964.41
216|780|2|3|3344.57
216|780|3|5|2650.74
216|780|4|6|2465.88
216|780|5|7|3131.74
216|780|6|8|2683.72
216|780|7|8|2591.03
216|780|8|10|3379.28
216|780|9|10|3263.15
216|780|10|12|3043.29
216|780|11|13|2142.75
216|780|12|13|2126.17
216|780|13|15|2594.17
216|780|14|16|2542.31
216|780|15|16|2716.67
216|780|16|17|2211.81
216|780|17|19|2319.83
216|780|18|20|2181.57
216|780|19|21|2343.23
216|780|20|22|2555.36
216|780|21|22|2443.94
216|780|22|23|3056.18
216|780|23|24|2997.87
216|780|24|26|3211.15
216|780|25|26|3253.24
216|780|26|27|2930.15
216|780|27|28|2286.71
216|780|28|29|2285.74
216|780|29|30|2494.7
216|780|30|31|2407.09
216|780|31|33|2393.65
216|780|32|34|2510.93
216|780|33|34|2462.82
216|780|34|35|2834.09
216|780|35|36|3014.54
216|780|36|38|2206.84
216|780|37|38|2068.67
216|780|38|40|2455.22
216|780|39|41|2433.43
216|780|40|41|2112.57
216|780|41|43|2420.37
216|780|42|43|2499.14
216|780|43|45|3344.9
216|780|44|46|2673.18
216|780|45|47|2384.87
216|780|46|47|2417.91
216|780|47|48|3113.47
216|780|48|49|2948.46
216|780|49|50|2307.21
216|780|50|52|2541.47
216|780|51|52|3187.5
216|780|52|2|3291.12
216|811|1|3|299.91
216|811|2|3|277.14
216|811|3|4|228.95
216|811|4|6|261.81
216|811|5|7|302.64
216|811|6|8|284.1
216|811|7|8|237.12
216|811|8|9|247.1
216|811|9|10|222.1
216|811|10|12|224.89
216|811|11|13|238.11
216|811|12|13|238.56
216|811|13|15|213.01
216|811|14|15|185.57
216|811|15|17|209.67
216|811|16|18|192.22
216|811|17|18|174.36
216|811|18|19|213.85
216|811|19|21|250.18
216|811|20|22|188.87
216|811|21|22|189.69
216|811|22|23|234.55
216|811|23|25|235.8
216|811|24|25|250.04
216|811|25|27|248.02
216|811|26|28|201.32
216|811|27|29|246.27
216|811|28|30|262.77
216|811|29|30|294.16
216|811|30|32|259.54
216|811|31|32|296.68
216|811|32|33|232.99
216|811|33|35|210.93
216|811|34|36|207.39
216|811|35|36|243.89
216|811|36|37|240.52
216|811|37|38|214.14
216|811|38|39|284.6
216|811|39|41|226.86
216|811|40|41|190.76
216|811|41|43|217.67
216|811|42|43|194.32
216|811|43|45|172.97
216|811|44|46|211.19
216|811|45|47|260.05
216|811|46|48|219.8
216|811|47|49|177.41
216|811|48|49|181.55
216|811|49|50|278.82
216|811|50|51|210.3
216|811|51|52|226.3
216|811|52|1|207.28
216|963|1|2|46475.32
216|963|2|4|71902.56
216|963|3|4|68818.38
216|963|4|6|57640.03
216|963|5|6|63264.75
216|963|6|8|58944.61
216|963|7|9|52345.98
216|963|8|9|52052.42
216|963|9|11|49936.03
216|963|10|11|45052.48
216|963|11|13|54069.31
216|963|12|13|52026.88
216|963|13|15|48735.02
216|963|14|15|59204.98
216|963|15|17|59274.47
216|963|16|17|51033.08
216|963|17|18|56534.98
216|963|18|20|61010.33
216|963|19|21|60237.9
216|963|20|22|64977.85
216|963|21|22|48739.92
216|963|22|24|49467.35
216|963|23|24|61315.01
216|963|24|25|62663.0
216|963|25|27|53777.87
216|963|26|27|53095.06
216|963|27|28|59606.78
216|963|28|30|64985.65
216|963|29|31|59167.09
216|963|30|31|68373.57
216|963|31|32|64648.09
216|963|32|34|43973.52
216|963|33|35|44602.75
216|963|34|35|56747.33
216|963|35|36|44855.64
216|963|36|38|55706.23
216|963|37|38|64822.35
216|963|38|39|56863.02
216|963|39|41|51891.89
216|963|40|41|64076.54
216|963|41|42|65532.76
216|963|42|44|58958.94
216|963|43|44|63241.54
216|963|44|46|50436.87
216|963|45|46|51369.7
216|963|46|48|66012.69
216|963|47|48|65937.54
216|963|48|50|56762.44
216|963|49|51|54413.52
216|963|50|51|56152.34
216|963|51|52|53789.28
216|963|52|2|66223.36
258|198|1|3|1675.86
258|198|2|4|1760.69
258|198|3|4|1657.78
258|198|4|6|1608.55
258|198|5|6|1820.94
258|198|6|7|1863.27
258|198|7|9|1354.2
258|198|8|9|1631.53
258|198|9|10|1566.44
258|198|10|11|1811.59
258|198|11|13|1725.27
258|198|12|14|1917.33
258|198|13|15|1582.21
258|198|14|15|1640.92
258|198|15|17|1822.63
258|198|16|18|1437.78
258|198|17|19|1962.49
258|198|18|20|1732.1
258|198|19|20|1793.2
258|198|20|21|1392.29
258|198|21|23|1730.01
258|198|22|23|1537.33
258|198|23|24|1654.81
258|198|24|25|1490.51
258|198|25|27|1506.35
258|198|26|28|1740.48
258|198|27|28|1685.41
258|198|28|30|1970.3
258|198|29|31|1687.79
258|198|30|32|1495.81
258|198|31|32|1759.61
258|198|32|33|1549.34
258|198|33|34|1828.12
258|198|34|36|1779.77
258|198|35|36|1279.12
258|198|36|38|1651.45
258|198|37|38|1488.42
258|198|38|40|1771.09
258|198|39|40|1875.79
258|198|40|42|1470.7
258|198|41|43|1696.91
258|198|42|43|1709.49
258|198|43|45|1406.2
258|198|44|46|1348.63
258|198|45|47|1532.56
258|198|46|48|1608.82
258|198|47|49|1757.35
258|198|48|50|1655.88
258|198|49|50|1632.13
258|198|50|52|1335.13
258|198|51|1|1543.86
258|198|52|2|1208.02
258|216|1|2|178.05
258|216|2|4|251.24
258|216|3|4|195.05
258|216|4|6|196.52
258|216|5|6|210.63
258|216|6|8|176.47
258|216|7|8|203.39
258|216|8|9|215.5
258|216|9|10|231.01
258|216|10|11|217.09
258|216|11|12|252.48
258|216|12|13|198.2
258|216|13|14|188.14
258|216|14|15|204.8
258|216|15|16|206.8
258|216|16|17|225.36
258|216|17|18|235.41
258|216|18|19|260.13
258|216|19|20|226.85
258|216|20|22|189.47
258|216|21|22|182.73
258|216|22|23|187.58
258|216|23|25|259.07
258|216|24|26|185.59
258|216|25|26|207.56
258|216|26|28|220.13
258|216|27|29|185.86
258|216|28|29|233.71
258|216|29|31|175.35
258|216|30|32|246.03
258|216|31|32|191.74
258|216|32|33|165.04
258|216|33|35|213.45
258|216|34|36|192.24
258|216|35|37|186.44
258|216|36|38|164.72
258|216|37|39|164.63
258|216|38|40|180.25
258|216|39|41|179.34
258|216|40|42|166.05
258|216|41|43|201.01
258|216|42|44|170.05
258|216|43|44|159.3
258|216|44|46|158.99
258|216|45|47|198.61
258|216|46|47|226.19
258|216|47|49|187.82
258|216|48|50|177.8
258|216|49|50|199.87
258|216|50|51|179.98
258|216|51|1|178.9
258|216|52|1|208.87
258|469|1|3|2.77
258|469|2|4|2.59
258|469|3|4|2.59
258|469|4|5|3.16
258|469|5|7|3.65
258|469|6|7|2.47
258|469|7|8|2.69
258|469|8|9|3.07
258|469|9|10|3.1
258|469|10|11|2.71
258|469|11|13|2.58
258|469|12|13|2.51
258|469|13|14|3.47
258|469|14|15|3.05
258|469|15|17|2.76
258|469|16|17|3.01
258|469|17|18|3.38
258|469|18|20|3.74
258|469|19|20|3.63
258|469|20|22|3.08
258|469|21|23|3.42
258|469|22|23|2.64
258|469|23|25|2.69
258|469|24|26|3.67
258|469|25|27|3.5
258|469|26|27|3.08
258|469|27|28|3.08
258|469|28|30|3.26
258|469|29|30|3.8
258|469|30|31|3.25
258|469|31|33|3.37
258|469|32|34|2.66
258|469|33|34|2.93
258|469|34|36|2.44
258|469|35|37|2.64
258|469|36|38|3.07
258|469|37|39|3.51
258|469|38|40|2.79
258|469|39|41|3.39
258|469|40|42|2.84
258|469|41|43|2.9
258|469|42|44|2.46
258|469|43|45|3.12
258|469|44|46|2.35
258|469|45|47|3.25
258|469|46|48|2.25
258|469|47|49|3.33
258|469|48|49|2.43
258|469|49|50|2.36
258|469|50|51|2.64
258|469|51|52|2.72
258|469|52|2|3.08
258|689|1|3|1825.34
258|689|2|4|2234.45
258|689|3|4|2039.24
258|689|4|5|2219.96
258|689|5|7|2139.95
258|689|6|8|1640.37
258|689|7|8|1809.84
258|689|8|10|2077.78
258|689|9|10|2091.34
258|689|10|12|2191.15
258|689|11|13|1832.61
258|689|12|13|1591.73
258|689|13|14|2167.6
258|689|14|15|1659.43
258|689|15|16|2022.68
258|689|16|17|1738.49
258|689|17|19|1650.63
258|689|18|20|2410.95
258|689|19|20|1968.05
258|689|20|22|2263.57
258|689|21|22|1778.69
258|689|22|23|2066.46
258|689|23|25|2105.28
258|689|24|26|2021.29
258|689|25|26|1908.43
258|689|26|28|1706.48
258|689|27|28|2311.26
258|689|28|30|1942.37
258|689|29|30|1926.47
258|689|30|32|2041.85
258|689|31|32|1714.27
258|689|32|34|2195.94
258|689|33|35|1737.19
258|689|34|36|1546.46
258|689|35|36|1946.98
258|689|36|38|1898.04
258|689|37|39|1755.86
258|689|38|40|1699.26
258|689|39|41|1904.58
258|689|40|41|1703.93
258|689|41|43|1475.6
258|689|42|43|1573.66
258|689|43|44|1745.82
258|689|44|45|1400.53
258|689|45|46|2046.79
258|689|46|48|1794.03
258|689|47|49|2119.19
258|689|48|49|1594.72
258|689|49|50|1720.8
258|689|50|51|1953.28
258|689|51|1|2139.6
258|689|52|1|2133.25
258|780|1|2|1479.38
258|780|2|3|1312.38
258|780|3|5|1664.61
258|780|4|5|1324.21
258|780|5|6|1684.27
258|780|6|7|1821.47
258|780|7|9|1644.89
258|780|8|9|1249.12
258|780|9|11|1296.76
258|780|10|12|1881.64
258|780|11|12|1371.35
258|780|12|14|1581.08
258|780|13|15|1459.04
258|780|14|15|1572.71
258|780|15|16|1548.19
258|780|16|17|1378.68
258|780|17|18|1451.44
258|780|18|19|1528.8
258|780|19|20|1791.54
258|780|20|21|1930.1
258|780|21|23|1832.34
