p_o|p_d|t_1|t_2|demand
198|780|28|30|16368.66
198|780|29|30|17039.45
198|780|30|31|16724.06
198|780|31|33|13957.33
198|780|32|34|13230.61
198|780|33|34|14226.33
198|780|34|36|13118.36
198|780|35|36|15205.25
198|780|36|38|14549.53
198|780|37|38|16423.97
198|780|38|39|14837.1
198|780|39|41|14483.16
198|780|40|41|16145.2
198|780|41|42|16076.73
198|780|42|44|16332.32
198|780|43|45|15498.13
198|780|44|46|15740.83
198|780|45|47|17131.08
198|780|46|47|13720.71
198|780|47|48|14241.79
198|780|48|50|14146.15
198|780|49|51|14721.51
198|780|50|51|16752.15
198|780|51|1|13860.25
198|780|52|1|16457.23
198|811|1|2|270.93
198|811|2|3|292.0
198|811|3|4|336.79
198|811|4|5|346.2
198|811|5|6|350.33
198|811|6|7|370.02
198|811|7|9|328.25
198|811|8|10|314.26
198|811|9|11|313.05
198|811|10|11|327.36
198|811|11|13|246.49
198|811|12|14|218.73
198|811|13|15|242.21
198|811|14|16|203.11
198|811|15|17|183.31
198|811|16|17|216.56
198|811|17|19|249.91
198|811|18|19|290.56
198|811|19|21|227.75
198|811|20|21|285.26
198|811|21|22|245.63
198|811|22|23|278.02
198|811|23|25|260.15
198|811|24|26|252.78
198|811|25|27|275.61
198|811|26|28|251.73
198|811|27|29|346.38
198|811|28|29|339.09
198|811|29|30|333.37
198|811|30|32|269.35
198|811|31|32|286.26
198|811|32|34|321.61
198|811|33|35|305.44
198|811|34|35|315.79
198|811|35|37|363.21
198|811|36|37|384.03
198|811|37|38|276.28
198|811|38|39|311.54
198|811|39|41|298.79
198|811|40|41|260.03
198|811|41|42|235.65
198|811|42|43|271.43
198|811|43|45|280.8
198|811|44|45|315.95
198|811|45|46|253.17
198|811|46|47|249.66
198|811|47|48|305.69
198|811|48|50|237.69
198|811|49|51|292.02
198|811|50|51|294.63
198|811|51|1|297.57
198|811|52|2|285.55
198|963|1|3|56573.0
198|963|2|4|53418.28
198|963|3|5|46806.07
198|963|4|6|60753.78
198|963|5|7|54297.07
198|963|6|8|51366.08
198|963|7|8|49674.32
198|963|8|9|59226.5
198|963|9|10|58866.09
198|963|10|11|50010.09
198|963|11|13|62008.89
198|963|12|13|52744.66
198|963|13|15|42246.12
198|963|14|16|47214.69
198|963|15|17|62450.99
198|963|16|17|46763.45
198|963|17|18|52462.06
198|963|18|20|51616.11
198|963|19|21|50784.3
198|963|20|22|53655.78
198|963|21|23|57538.61
198|963|22|23|62563.54
198|963|23|25|67666.79
198|963|24|25|60200.0
198|963|25|27|58974.23
198|963|26|28|56530.93
198|963|27|28|62130.94
198|963|28|29|55771.96
198|963|29|31|52955.36
198|963|30|31|50434.86
198|963|31|32|51658.4
198|963|32|34|55895.71
198|963|33|34|45452.09
198|963|34|35|40948.0
198|963|35|36|59381.22
198|963|36|37|54433.1
198|963|37|38|40359.22
198|963|38|40|53893.59
198|963|39|41|56867.07
198|963|40|42|45249.4
198|963|41|42|50114.4
198|963|42|44|64742.21
198|963|43|45|51763.14
198|963|44|45|50230.57
198|963|45|47|53145.69
198|963|46|48|52807.61
198|963|47|48|57310.8
198|963|48|50|56178.68
198|963|49|50|56169.18
198|963|50|52|61685.58
198|963|51|1|50909.88
198|963|52|2|50928.28
216|72|1|2|111.35
216|72|2|4|116.66
216|72|3|4|152.16
216|72|4|6|111.08
216|72|5|7|135.57
216|72|6|7|135.84
216|72|7|9|125.23
216|72|8|10|139.81
216|72|9|11|106.32
216|72|10|12|94.42
216|72|11|12|89.05
216|72|12|13|98.27
216|72|13|14|108.87
216|72|14|16|103.07
216|72|15|17|92.68
216|72|16|18|69.7
216|72|17|19|72.46
216|72|18|19|96.06
216|72|19|21|120.81
216|72|20|21|111.74
216|72|21|23|127.05
216|72|22|24|114.54
216|72|23|24|113.16
216|72|24|26|111.1
216|72|25|26|98.4
216|72|26|28|120.42
216|72|27|28|112.71
216|72|28|29|111.25
216|72|29|30|111.05
216|72|30|32|139.91
216|72|31|32|108.78
216|72|32|34|103.46
216|72|33|34|120.89
216|72|34|36|135.82
216|72|35|37|137.86
216|72|36|37|135.48
216|72|37|39|146.4
216|72|38|40|135.26
216|72|39|40|110.55
216|72|40|42|126.68
216|72|41|42|120.22
216|72|42|43|80.55
216|72|43|45|91.46
216|72|44|46|96.51
216|72|45|47|101.02
216|72|46|48|103.67
216|72|47|48|100.5
216|72|48|50|122.65
216|72|49|50|133.19
216|72|50|51|131.42
216|72|51|1|141.4
216|72|52|1|109.21
216|258|1|3|417.57
216|258|2|4|448.63
216|258|3|5|334.84
216|258|4|6|478.2
216|258|5|7|336.27
216|258|6|7|394.49
216|258|7|8|486.95
216|258|8|9|497.43
216|258|9|10|409.12
216|258|10|11|325.32
216|258|11|13|388.59
216|258|12|13|311.06
216|258|13|15|357.0
216|258|14|15|317.32
216|258|15|16|322.61
216|258|16|17|220.89
216|258|17|18|232.07
216|258|18|20|344.12
216|258|19|20|327.55
216|258|20|21|385.75
216|258|21|23|306.45
216|258|22|24|309.16
216|258|23|24|327.51
216|258|24|26|351.06
216|258|25|26|299.3
216|258|26|27|357.22
216|258|27|29|447.85
216|258|28|29|370.95
216|258|29|30|427.67
216|258|30|32|413.62
216|258|31|33|403.09
216|258|32|34|383.35
216|258|33|35|374.41
216|258|34|35|406.54
216|258|35|36|337.27
216|258|36|38|344.19
216|258|37|38|460.49
216|258|38|40|378.64
216|258|39|41|320.53
216|258|40|41|352.52
216|258|41|42|361.07
216|258|42|43|378.47
216|258|43|45|304.49
216|258|44|45|405.45
216|258|45|47|300.16
216|258|46|47|363.76
216|258|47|48|377.75
216|258|48|50|356.19
216|258|49|50|411.52
216|258|50|51|301.02
216|258|51|1|332.24
216|258|52|1|429.94
216|780|1|2|2470.34
216|780|2|3|2787.14
216|780|3|5|2208.95
216|780|4|6|2054.9
216|780|5|7|2609.78
216|780|6|8|2236.43
216|780|7|8|2159.19
216|780|8|10|2816.07
216|780|9|10|2719.29
216|780|10|12|2536.07
216|780|11|13|1785.63
216|780|12|13|1771.81
216|780|13|15|2161.81
216|780|14|16|2118.59
216|780|15|16|2263.89
216|780|16|17|1843.17
216|780|17|19|1933.2
216|780|18|20|1817.97
216|780|19|21|1952.69
216|780|20|22|2129.47
216|780|21|22|2036.62
216|780|22|23|2546.82
216|780|23|24|2498.22
216|780|24|26|2675.96
216|780|25|26|2711.03
216|780|26|27|2441.79
216|780|27|28|1905.6
216|780|28|29|1904.78
216|780|29|30|2078.91
216|780|30|31|2005.9
216|780|31|33|1994.71
216|780|32|34|2092.44
216|780|33|34|2052.35
216|780|34|35|2361.74
216|780|35|36|2512.11
216|780|36|38|1839.04
216|780|37|38|1723.89
216|780|38|40|2046.01
216|780|39|41|2027.86
216|780|40|41|1760.48
216|780|41|43|2016.97
216|780|42|43|2082.62
216|780|43|45|2787.41
216|780|44|46|2227.65
216|780|45|47|1987.39
216|780|46|47|2014.93
216|780|47|48|2594.56
216|780|48|49|2457.05
216|780|49|50|1922.68
216|780|50|52|2117.89
216|780|51|52|2656.25
216|780|52|2|2742.6
216|811|1|3|249.92
216|811|2|3|230.95
216|811|3|4|190.79
216|811|4|6|218.18
216|811|5|7|252.2
216|811|6|8|236.75
216|811|7|8|197.6
216|811|8|9|205.92
216|811|9|10|185.09
216|811|10|12|187.41
216|811|11|13|198.43
216|811|12|13|198.8
216|811|13|15|177.51
216|811|14|15|154.64
216|811|15|17|174.73
216|811|16|18|160.18
216|811|17|18|145.3
216|811|18|19|178.21
216|811|19|21|208.48
216|811|20|22|157.39
216|811|21|22|158.07
216|811|22|23|195.46
216|811|23|25|196.5
216|811|24|25|208.37
216|811|25|27|206.68
216|811|26|28|167.77
216|811|27|29|205.23
216|811|28|30|218.98
216|811|29|30|245.14
216|811|30|32|216.28
216|811|31|32|247.23
216|811|32|33|194.16
216|811|33|35|175.78
216|811|34|36|172.83
216|811|35|36|203.24
216|811|36|37|200.43
216|811|37|38|178.45
216|811|38|39|237.17
216|811|39|41|189.05
216|811|40|41|158.97
216|811|41|43|181.39
216|811|42|43|161.93
216|811|43|45|144.14
216|811|44|46|175.99
216|811|45|47|216.71
216|811|46|48|183.17
216|811|47|49|147.84
216|811|48|49|151.3
216|811|49|50|232.35
216|811|50|51|175.25
216|811|51|52|188.59
216|811|52|1|172.73
216|963|1|2|38729.44
216|963|2|4|59918.8
216|963|3|4|57348.65
216|963|4|6|48033.36
216|963|5|6|52720.62
216|963|6|8|49120.51
216|963|7|9|43621.65
216|963|8|9|43377.02
216|963|9|11|41613.36
216|963|10|11|37543.73
216|963|11|13|45057.76
216|963|12|13|43355.74
216|963|13|15|40612.52
216|963|14|15|49337.48
216|963|15|17|49395.39
216|963|16|17|42527.57
216|963|17|18|47112.48
216|963|18|20|50841.94
216|963|19|21|50198.25
216|963|20|22|54148.21
216|963|21|22|40616.6
216|963|22|24|41222.79
216|963|23|24|51095.84
216|963|24|25|52219.17
216|963|25|27|44814.89
216|963|26|27|44245.89
216|963|27|28|49672.32
216|963|28|30|54154.71
216|963|29|31|49305.9
216|963|30|31|56977.98
216|963|31|32|53873.41
216|963|32|34|36644.6
216|963|33|35|37168.96
216|963|34|35|47289.44
216|963|35|36|37379.7
216|963|36|38|46421.86
216|963|37|38|54018.62
216|963|38|39|47385.85
216|963|39|41|43243.24
216|963|40|41|53397.11
216|963|41|42|54610.64
216|963|42|44|49132.45
216|963|43|44|52701.28
216|963|44|46|42030.72
216|963|45|46|42808.08
216|963|46|48|55010.57
216|963|47|48|54947.95
216|963|48|50|47302.03
216|963|49|51|45344.6
216|963|50|51|46793.61
216|963|51|52|44824.4
216|963|52|2|55186.13
258|198|1|3|1396.55
258|198|2|4|1467.24
258|198|3|4|1381.48
258|198|4|6|1340.46
258|198|5|6|1517.45
258|198|6|7|1552.73
258|198|7|9|1128.5
258|198|8|9|1359.61
258|198|9|10|1305.37
258|198|10|11|1509.66
258|198|11|13|1437.72
258|198|12|14|1597.77
258|198|13|15|1318.5
258|198|14|15|1367.43
258|198|15|17|1518.86
258|198|16|18|1198.15
258|198|17|19|1635.4
258|198|18|20|1443.41
258|198|19|20|1494.33
258|198|20|21|1160.24
258|198|21|23|1441.68
258|198|22|23|1281.1
258|198|23|24|1379.01
258|198|24|25|1242.1
258|198|25|27|1255.29
258|198|26|28|1450.4
258|198|27|28|1404.51
258|198|28|30|1641.92
258|198|29|31|1406.5
258|198|30|32|1246.51
258|198|31|32|1466.34
258|198|32|33|1291.11
258|198|33|34|1523.43
258|198|34|36|1483.14
258|198|35|36|1065.94
258|198|36|38|1376.21
258|198|37|38|1240.35
258|198|38|40|1475.91
258|198|39|40|1563.16
258|198|40|42|1225.59
258|198|41|43|1414.09
258|198|42|43|1424.57
258|198|43|45|1171.83
258|198|44|46|1123.85
258|198|45|47|1277.14
258|198|46|48|1340.68
258|198|47|49|1464.46
258|198|48|50|1379.9
258|198|49|50|1360.11
258|198|50|52|1112.61
258|198|51|1|1286.55
258|198|52|2|1006.68
258|216|1|2|148.37
258|216|2|4|209.37
258|216|3|4|162.54
258|216|4|6|163.76
258|216|5|6|175.53
258|216|6|8|147.06
258|216|7|8|169.49
258|216|8|9|179.58
258|216|9|10|192.51
258|216|10|11|180.91
258|216|11|12|210.4
258|216|12|13|165.17
258|216|13|14|156.78
258|216|14|15|170.67
258|216|15|16|172.33
258|216|16|17|187.8
258|216|17|18|196.17
258|216|18|19|216.77
258|216|19|20|189.04
258|216|20|22|157.9
258|216|21|22|152.28
258|216|22|23|156.32
258|216|23|25|215.89
258|216|24|26|154.66
258|216|25|26|172.97
258|216|26|28|183.44
258|216|27|29|154.88
258|216|28|29|194.76
258|216|29|31|146.12
258|216|30|32|205.02
258|216|31|32|159.78
258|216|32|33|137.53
258|216|33|35|177.88
258|216|34|36|160.2
258|216|35|37|155.37
258|216|36|38|137.27
258|216|37|39|137.19
258|216|38|40|150.21
258|216|39|41|149.45
258|216|40|42|138.38
258|216|41|43|167.51
258|216|42|44|141.71
258|216|43|44|132.75
258|216|44|46|132.49
258|216|45|47|165.51
258|216|46|47|188.49
258|216|47|49|156.52
258|216|48|50|148.16
258|216|49|50|166.56
258|216|50|51|149.98
258|216|51|1|149.09
258|216|52|1|174.06
258|469|1|3|2.31
258|469|2|4|2.16
258|469|3|4|2.16
258|469|4|5|2.64
258|469|5|7|3.04
258|469|6|7|2.06
258|469|7|8|2.24
258|469|8|9|2.56
258|469|9|10|2.58
258|469|10|11|2.26
258|469|11|13|2.15
258|469|12|13|2.09
258|469|13|14|2.89
258|469|14|15|2.54
258|469|15|17|2.3
258|469|16|17|2.51
258|469|17|18|2.81
258|469|18|20|3.11
258|469|19|20|3.02
258|469|20|22|2.57
258|469|21|23|2.85
258|469|22|23|2.2
258|469|23|25|2.24
258|469|24|26|3.06
258|469|25|27|2.92
258|469|26|27|2.57
258|469|27|28|2.57
258|469|28|30|2.72
258|469|29|30|3.17
258|469|30|31|2.71
258|469|31|33|2.81
258|469|32|34|2.22
258|469|33|34|2.44
258|469|34|36|2.04
258|469|35|37|2.2
258|469|36|38|2.55
258|469|37|39|2.92
258|469|38|40|2.33
258|469|39|41|2.83
258|469|40|42|2.36
258|469|41|43|2.42
258|469|42|44|2.05
258|469|43|45|2.6
258|469|44|46|1.96
258|469|45|47|2.71
258|469|46|48|1.87
258|469|47|49|2.78
258|469|48|49|2.02
258|469|49|50|1.97
258|469|50|51|2.2
258|469|51|52|2.27
258|469|52|2|2.57
258|689|1|3|1521.12
258|689|2|4|1862.04
258|689|3|4|1699.37
258|689|4|5|1849.97
258|689|5|7|1783.29
258|689|6|8|1366.97
258|689|7|8|1508.2
258|689|8|10|1731.48
258|689|9|10|1742.78
258|689|10|12|1825.96
258|689|11|13|1527.18
258|689|12|13|1326.44
258|689|13|14|1806.33
258|689|14|15|1382.86
258|689|15|16|1685.57
258|689|16|17|1448.74
258|689|17|19|1375.53
258|689|18|20|2009.12
258|689|19|20|1640.04
258|689|20|22|1886.31
258|689|21|22|1482.24
258|689|22|23|1722.05
258|689|23|25|1754.4
258|689|24|26|1684.41
258|689|25|26|1590.36
258|689|26|28|1422.06
258|689|27|28|1926.05
258|689|28|30|1618.64
258|689|29|30|1605.39
258|689|30|32|1701.54
258|689|31|32|1428.56
258|689|32|34|1829.95
258|689|33|35|1447.66
258|689|34|36|1288.72
258|689|35|36|1622.48
258|689|36|38|1581.7
258|689|37|39|1463.22
258|689|38|40|1416.05
258|689|39|41|1587.15
258|689|40|41|1419.94
258|689|41|43|1229.67
258|689|42|43|1311.39
258|689|43|44|1454.85
258|689|44|45|1167.1
258|689|45|46|1705.66
258|689|46|48|1495.03
258|689|47|49|1765.99
258|689|48|49|1328.93
258|689|49|50|1434.0
258|689|50|51|1627.74
258|689|51|1|1783.0
258|689|52|1|1777.71
258|780|1|2|1232.82
258|780|2|3|1093.65
258|780|3|5|1387.17
258|780|4|5|1103.51
258|780|5|6|1403.56
258|780|6|7|1517.89
258|780|7|9|1370.74
258|780|8|9|1040.93
258|780|9|11|1080.64
258|780|10|12|1568.03
258|780|11|12|1142.79
258|780|12|14|1317.57
258|780|13|15|1215.86
258|780|14|15|1310.59
258|780|15|16|1290.16
258|780|16|17|1148.9
258|780|17|18|1209.53
258|780|18|19|1274.0
258|780|19|20|1492.95
258|780|20|21|1608.41
258|780|21|23|1526.95
258|780|22|23|1300.17
258|780|23|24|1419.06
258|780|24|26|1178.07
258|780|25|27|1549.55
