p_o|p_d|t_1|t_2|demand
72|963|50|52|1.2
72|963|51|52|1.23
72|963|52|2|1.18
72|1056|1|2|549.8
72|1056|2|4|572.82
72|1056|3|5|748.19
72|1056|4|5|569.68
72|1056|5|6|714.19
72|1056|6|8|555.96
72|1056|7|9|572.6
72|1056|8|9|628.3
72|1056|9|11|669.43
72|1056|10|12|710.75
72|1056|11|12|733.59
72|1056|12|14|685.2
72|1056|13|15|760.61
72|1056|14|16|689.94
72|1056|15|17|579.51
72|1056|16|17|820.49
72|1056|17|18|744.42
72|1056|18|20|826.1
72|1056|19|20|739.47
72|1056|20|22|729.86
72|1056|21|23|581.06
72|1056|22|24|680.51
72|1056|23|25|597.18
72|1056|24|26|811.2
72|1056|25|27|748.92
72|1056|26|28|552.73
72|1056|27|28|585.52
72|1056|28|30|778.7
72|1056|29|31|808.24
72|1056|30|32|710.4
72|1056|31|33|600.84
72|1056|32|33|602.75
72|1056|33|34|516.73
72|1056|34|36|680.29
72|1056|35|37|719.81
72|1056|36|37|673.0
72|1056|37|38|672.1
72|1056|38|39|568.8
72|1056|39|41|790.79
72|1056|40|42|646.19
72|1056|41|43|593.78
72|1056|42|44|564.71
72|1056|43|45|646.15
72|1056|44|45|500.89
72|1056|45|47|678.1
72|1056|46|47|621.24
72|1056|47|48|740.68
72|1056|48|50|686.83
72|1056|49|51|639.16
72|1056|50|51|560.21
72|1056|51|52|617.35
72|1056|52|2|671.11
198|72|1|3|929.45
198|72|2|3|1078.83
198|72|3|4|1117.62
198|72|4|5|1028.59
198|72|5|6|1150.58
198|72|6|8|1055.95
198|72|7|9|1215.72
198|72|8|10|868.65
198|72|9|11|1226.22
198|72|10|11|770.4
198|72|11|13|1017.0
198|72|12|14|756.92
198|72|13|14|997.67
198|72|14|16|821.85
198|72|15|17|808.49
198|72|16|17|589.21
198|72|17|19|677.17
198|72|18|20|712.59
198|72|19|21|1021.97
198|72|20|22|932.14
198|72|21|22|1015.59
198|72|22|24|819.29
198|72|23|24|832.96
198|72|24|25|973.88
198|72|25|26|813.11
198|72|26|28|1045.7
198|72|27|29|1034.3
198|72|28|29|1055.22
198|72|29|30|1064.45
198|72|30|31|1158.82
198|72|31|32|855.36
198|72|32|33|845.29
198|72|33|34|1020.21
198|72|34|36|1121.18
198|72|35|36|909.83
198|72|36|37|986.85
198|72|37|39|904.4
198|72|38|39|797.23
198|72|39|41|1018.87
198|72|40|41|791.34
198|72|41|43|1005.13
198|72|42|43|662.49
198|72|43|44|767.61
198|72|44|46|763.91
198|72|45|47|988.83
198|72|46|47|906.77
198|72|47|48|716.93
198|72|48|49|722.28
198|72|49|51|948.83
198|72|50|52|929.82
198|72|51|1|851.52
198|72|52|1|855.82
198|258|1|3|362.01
198|258|2|3|377.13
198|258|3|4|433.7
198|258|4|6|441.23
198|258|5|6|478.16
198|258|6|8|384.39
198|258|7|9|499.62
198|258|8|10|483.72
198|258|9|11|466.86
198|258|10|11|405.77
198|258|11|12|413.58
198|258|12|13|398.59
198|258|13|15|297.97
198|258|14|16|293.42
198|258|15|17|258.02
198|258|16|17|265.98
198|258|17|18|297.81
198|258|18|19|328.02
198|258|19|21|392.42
198|258|20|21|424.16
198|258|21|22|405.83
198|258|22|23|385.95
198|258|23|25|436.1
198|258|24|26|429.93
198|258|25|27|308.81
198|258|26|28|403.73
198|258|27|29|391.47
198|258|28|30|451.96
198|258|29|31|398.75
198|258|30|31|426.52
198|258|31|32|356.41
198|258|32|33|390.08
198|258|33|35|424.09
198|258|34|36|401.62
198|258|35|37|326.44
198|258|36|37|463.49
198|258|37|38|347.71
198|258|38|40|409.97
198|258|39|40|347.63
198|258|40|42|337.59
198|258|41|42|386.17
198|258|42|44|331.68
198|258|43|44|340.63
198|258|44|45|388.67
198|258|45|46|441.69
198|258|46|48|403.05
198|258|47|49|330.65
198|258|48|50|375.24
198|258|49|50|338.76
198|258|50|52|328.94
198|258|51|52|456.22
198|258|52|2|452.66
198|780|1|2|12665.48
198|780|2|4|11669.46
198|780|3|4|14125.14
198|780|4|5|11983.13
198|780|5|7|14725.55
198|780|6|8|11937.12
198|780|7|8|16701.92
198|780|8|9|13249.67
198|780|9|11|14642.92
198|780|10|11|13046.98
198|780|11|12|11783.5
198|780|12|14|13635.81
198|780|13|15|10836.94
198|780|14|15|13992.1
198|780|15|16|13708.65
198|780|16|17|12250.13
198|780|17|18|11057.36
198|780|18|20|10409.98
198|780|19|20|12432.52
198|780|20|22|12286.62
198|780|21|22|12616.67
198|780|22|23|12299.01
198|780|23|25|13639.22
198|780|24|26|14932.51
198|780|25|27|11689.39
198|780|26|28|14057.38
198|780|27|29|11860.78
198|780|28|30|11665.8
198|780|29|30|13021.76
198|780|30|31|11370.12
198|780|31|33|14576.16
198|780|32|34|10528.93
198|780|33|34|11424.94
198|780|34|36|14495.26
198|780|35|36|11866.66
198|780|36|38|11329.74
198|780|37|38|11284.41
198|780|38|39|10088.83
198|780|39|41|12965.06
198|780|40|41|14129.52
198|780|41|42|15568.66
198|780|42|44|14427.01
198|780|43|45|12558.86
198|780|44|46|11491.97
198|780|45|47|11511.05
198|780|46|47|11118.9
198|780|47|48|13394.58
198|780|48|50|11996.37
198|780|49|51|13582.33
198|780|50|51|13140.85
198|780|51|1|14269.88
198|780|52|1|14492.31
198|811|1|2|220.52
198|811|2|3|295.83
198|811|3|4|216.81
198|811|4|5|231.51
198|811|5|6|298.42
198|811|6|7|290.87
198|811|7|9|248.76
198|811|8|10|288.5
198|811|9|11|269.56
198|811|10|11|223.22
198|811|11|13|229.71
198|811|12|14|240.19
198|811|13|15|206.65
198|811|14|16|185.6
198|811|15|17|198.17
198|811|16|17|164.62
198|811|17|19|185.76
198|811|18|19|169.86
198|811|19|21|225.64
198|811|20|21|214.86
198|811|21|22|226.74
198|811|22|23|183.98
198|811|23|25|264.75
198|811|24|26|199.34
198|811|25|27|246.74
198|811|26|28|204.6
198|811|27|29|250.37
198|811|28|29|204.2
198|811|29|30|281.32
198|811|30|32|279.27
198|811|31|32|275.2
198|811|32|34|243.24
198|811|33|35|257.08
198|811|34|35|252.76
198|811|35|37|248.51
198|811|36|37|245.37
198|811|37|38|225.15
198|811|38|39|268.83
198|811|39|41|200.79
198|811|40|41|178.93
198|811|41|42|223.74
198|811|42|43|185.82
198|811|43|45|173.79
198|811|44|45|188.38
198|811|45|46|213.77
198|811|46|47|214.1
198|811|47|48|197.73
198|811|48|50|244.24
198|811|49|51|280.71
198|811|50|51|231.81
198|811|51|1|210.2
198|811|52|2|280.44
198|963|1|3|37324.3
198|963|2|4|38294.7
198|963|3|5|55056.37
198|963|4|6|52306.24
198|963|5|7|44153.3
198|963|6|8|39991.57
198|963|7|8|45589.66
198|963|8|9|45642.77
198|963|9|10|52815.83
198|963|10|11|44023.0
198|963|11|13|46424.87
198|963|12|13|39921.85
198|963|13|15|46083.12
198|963|14|16|49265.66
198|963|15|17|34441.23
198|963|16|17|36463.78
198|963|17|18|37219.47
198|963|18|20|33295.89
198|963|19|21|47613.61
198|963|20|22|39970.65
198|963|21|23|34812.55
198|963|22|23|52455.34
198|963|23|25|52790.78
198|963|24|25|40263.72
198|963|25|27|49204.92
198|963|26|28|46203.03
198|963|27|28|37643.4
198|963|28|29|47834.0
198|963|29|31|42887.56
198|963|30|31|48940.52
198|963|31|32|35370.37
198|963|32|34|37383.81
198|963|33|34|38392.71
198|963|34|35|43066.97
198|963|35|36|37942.1
198|963|36|37|41706.83
198|963|37|38|33015.85
198|963|38|40|38989.91
198|963|39|41|34798.2
198|963|40|42|38639.2
198|963|41|42|52516.85
198|963|42|44|49751.09
198|963|43|45|41389.72
198|963|44|45|36137.38
198|963|45|47|38607.1
198|963|46|48|39731.57
198|963|47|48|45524.81
198|963|48|50|37215.51
198|963|49|50|46879.62
198|963|50|52|45806.32
198|963|51|1|45539.2
198|963|52|2|41358.81
216|72|1|2|79.97
216|72|2|4|87.23
216|72|3|4|93.54
216|72|4|6|99.5
216|72|5|7|90.38
216|72|6|7|106.25
216|72|7|9|101.39
216|72|8|10|119.24
216|72|9|11|113.5
216|72|10|12|91.75
216|72|11|12|79.82
216|72|12|13|97.75
216|72|13|14|71.97
216|72|14|16|70.63
216|72|15|17|64.86
216|72|16|18|78.68
216|72|17|19|66.02
216|72|18|19|89.67
216|72|19|21|82.48
216|72|20|21|90.81
216|72|21|23|73.61
216|72|22|24|101.22
216|72|23|24|86.04
216|72|24|26|91.78
216|72|25|26|107.27
216|72|26|28|86.35
216|72|27|28|88.0
216|72|28|29|95.71
216|72|29|30|102.76
216|72|30|32|107.1
216|72|31|32|92.83
216|72|32|34|115.2
216|72|33|34|101.43
216|72|34|36|87.2
216|72|35|37|104.97
216|72|36|37|85.58
216|72|37|39|94.44
216|72|38|40|80.49
216|72|39|40|103.9
216|72|40|42|71.93
216|72|41|42|95.87
216|72|42|43|76.84
216|72|43|45|91.16
216|72|44|46|96.41
216|72|45|47|106.98
216|72|46|48|104.79
216|72|47|48|85.51
216|72|48|50|88.49
216|72|49|50|82.49
216|72|50|51|87.86
216|72|51|1|112.67
216|72|52|1|105.2
216|258|1|3|376.31
216|258|2|4|304.25
216|258|3|5|338.6
216|258|4|6|383.47
216|258|5|7|348.32
216|258|6|7|332.28
216|258|7|8|321.66
216|258|8|9|303.01
216|258|9|10|340.32
216|258|10|11|253.36
216|258|11|13|236.26
216|258|12|13|236.28
216|258|13|15|290.71
216|258|14|15|262.54
216|258|15|16|222.85
216|258|16|17|249.36
216|258|17|18|206.64
216|258|18|20|238.27
216|258|19|20|319.57
216|258|20|21|289.83
216|258|21|23|247.25
216|258|22|24|325.57
216|258|23|24|326.45
216|258|24|26|335.32
216|258|25|26|255.18
216|258|26|27|316.53
216|258|27|29|335.07
216|258|28|29|334.19
216|258|29|30|256.4
216|258|30|32|319.31
216|258|31|33|260.23
216|258|32|34|357.71
216|258|33|35|328.06
216|258|34|35|256.6
216|258|35|36|346.46
216|258|36|38|291.99
216|258|37|38|299.7
216|258|38|40|277.7
216|258|39|41|328.73
216|258|40|41|266.96
216|258|41|42|225.72
216|258|42|43|247.81
216|258|43|45|275.43
216|258|44|45|257.83
216|258|45|47|305.52
216|258|46|47|324.26
216|258|47|48|314.21
216|258|48|50|274.1
216|258|49|50|289.58
216|258|50|51|295.99
216|258|51|1|260.19
216|258|52|1|357.54
216|780|1|2|2082.33
216|780|2|3|1915.29
216|780|3|5|1659.6
216|780|4|6|1962.92
216|780|5|7|1678.23
216|780|6|8|2449.68
216|780|7|8|2068.08
216|780|8|10|2323.34
216|780|9|10|1791.61
216|780|10|12|1934.81
216|780|11|13|1549.34
216|780|12|13|1780.84
216|780|13|15|1990.02
216|780|14|16|1471.11
216|780|15|16|1595.67
216|780|16|17|1897.59
216|780|17|19|1832.27
216|780|18|20|1567.1
216|780|19|21|1791.76
216|780|20|22|1865.13
216|780|21|22|1508.28
216|780|22|23|1584.94
216|780|23|24|1943.19
216|780|24|26|1733.93
216|780|25|26|2100.28
216|780|26|27|1780.85
216|780|27|28|1732.93
216|780|28|29|1536.65
216|780|29|30|1647.89
216|780|30|31|1555.69
216|780|31|33|1604.24
216|780|32|34|1709.14
216|780|33|34|1623.25
216|780|34|35|1715.55
216|780|35|36|1841.56
216|780|36|38|1441.49
216|780|37|38|1621.3
216|780|38|40|1487.03
216|780|39|41|1709.14
216|780|40|41|2022.34
216|780|41|43|1687.45
216|780|42|43|2150.5
216|780|43|45|2159.45
216|780|44|46|1935.53
216|780|45|47|1900.87
216|780|46|47|1927.65
216|780|47|48|2134.5
216|780|48|49|1841.28
216|780|49|50|2082.43
216|780|50|52|1873.77
216|780|51|52|1900.38
216|780|52|2|1987.42
216|811|1|3|180.54
216|811|2|3|199.07
216|811|3|4|210.53
216|811|4|6|191.32
216|811|5|7|183.58
216|811|6|8|168.97
216|811|7|8|174.59
216|811|8|9|166.86
216|811|9|10|185.71
216|811|10|12|180.57
216|811|11|13|156.91
216|811|12|13|170.09
216|811|13|15|153.61
216|811|14|15|101.04
216|811|15|17|118.97
216|811|16|18|98.16
216|811|17|18|138.26
216|811|18|19|117.01
216|811|19|21|121.68
216|811|20|22|160.74
216|811|21|22|134.39
216|811|22|23|126.09
216|811|23|25|177.83
216|811|24|25|167.51
216|811|25|27|154.23
216|811|26|28|160.11
216|811|27|29|138.65
216|811|28|30|134.97
216|811|29|30|153.48
216|811|30|32|194.11
216|811|31|32|149.15
216|811|32|33|189.59
216|811|33|35|188.03
216|811|34|36|139.68
216|811|35|36|158.07
216|811|36|37|146.7
216|811|37|38|171.97
216|811|38|39|169.22
216|811|39|41|177.52
216|811|40|41|120.71
216|811|41|43|162.26
216|811|42|43|154.56
216|811|43|45|127.74
216|811|44|46|153.86
216|811|45|47|149.76
216|811|46|48|144.42
216|811|47|49|156.4
216|811|48|49|125.96
216|811|49|50|152.02
216|811|50|51|173.02
216|811|51|52|151.74
216|811|52|1|190.13
216|963|1|2|39021.06
216|963|2|4|41419.1
216|963|3|4|46055.96
216|963|4|6|49448.68
216|963|5|6|45431.99
216|963|6|8|40990.14
216|963|7|9|46072.29
216|963|8|9|43400.47
216|963|9|11|37899.05
216|963|10|11|41249.53
216|963|11|13|42200.45
216|963|12|13|29532.54
216|963|13|15|30534.27
216|963|14|15|45393.95
216|963|15|17|35967.64
216|963|16|17|44770.53
216|963|17|18|31340.08
216|963|18|20|38420.87
216|963|19|21|42145.85
216|963|20|22|38667.05
216|963|21|22|32287.53
216|963|22|24|37976.8
216|963|23|24|48624.7
216|963|24|25|36767.03
216|963|25|27|42798.97
216|963|26|27|30711.91
216|963|27|28|44030.44
216|963|28|30|29834.9
216|963|29|31|32336.22
216|963|30|31|33284.75
216|963|31|32|40055.99
216|963|32|34|34510.98
216|963|33|35|42834.04
216|963|34|35|29605.3
216|963|35|36|36105.02
216|963|36|38|34458.93
216|963|37|38|33202.71
216|963|38|39|39434.05
216|963|39|41|30962.53
216|963|40|41|31718.61
216|963|41|42|45925.69
216|963|42|44|38301.87
216|963|43|44|47256.27
216|963|44|46|44205.83
216|963|45|46|43589.34
216|963|46|48|36049.61
216|963|47|48|42443.26
216|963|48|50|32466.17
216|963|49|51|35085.48
216|963|50|51|39302.71
216|963|51|52|45380.77
216|963|52|2|35456.26
258|198|1|3|1123.41
258|198|2|4|1118.99
258|198|3|4|917.75
258|198|4|6|1165.95
258|198|5|6|982.05
258|198|6|7|1181.57
258|198|7|9|859.16
258|198|8|9|888.89
258|198|9|10|998.91
258|198|10|11|939.93
258|198|11|13|1291.7
258|198|12|14|917.94
258|198|13|15|1192.83
258|198|14|15|1093.62
258|198|15|17|1341.21
258|198|16|18|1203.9
258|198|17|19|946.04
258|198|18|20|1339.15
258|198|19|20|1154.19
258|198|20|21|1293.24
258|198|21|23|1113.41
258|198|22|23|943.59
258|198|23|24|1287.72
258|198|24|25|1175.35
258|198|25|27|1004.88
258|198|26|28|1283.32
258|198|27|28|1001.14
258|198|28|30|1027.41
258|198|29|31|1178.93
258|198|30|32|1260.29
258|198|31|32|1029.36
258|198|32|33|909.45
258|198|33|34|899.27
258|198|34|36|841.0
258|198|35|36|906.87
258|198|36|38|1063.53
258|198|37|38|861.41
258|198|38|40|996.29
258|198|39|40|1185.26
258|198|40|42|1094.26
258|198|41|43|1156.68
258|198|42|43|818.86
258|198|43|45|1127.91
258|198|44|46|769.47
258|198|45|47|1082.23
258|198|46|48|840.35
258|198|47|49|934.01
258|198|48|50|992.79
258|198|49|50|808.14
258|198|50|52|1230.99
258|198|51|1|1085.99
258|198|52|2|1156.2
258|216|1|2|136.59
258|216|2|4|134.5
258|216|3|4|145.12
258|216|4|6|148.13
258|216|5|6|132.77
258|216|6|8|109.37
258|216|7|8|114.4
258|216|8|9|155.32
258|216|9|10|139.77
258|216|10|11|130.43
258|216|11|12|124.3
258|216|12|13|167.92
258|216|13|14|125.13
258|216|14|15|164.3
258|216|15|16|136.09
258|216|16|17|149.19
258|216|17|18|129.72
258|216|18|19|140.93
258|216|19|20|171.73
258|216|20|22|123.15
258|216|21|22|127.96
258|216|22|23|120.74
258|216|23|25|171.02
258|216|24|26|129.63
258|216|25|26|122.19
258|216|26|28|135.73
258|216|27|29|157.34
258|216|28|29|159.52
258|216|29|31|164.74
258|216|30|32|135.75
258|216|31|32|149.17
258|216|32|33|120.04
258|216|33|35|118.13
258|216|34|36|104.12
258|216|35|37|120.7
258|216|36|38|122.41
258|216|37|39|148.12
258|216|38|40|146.62
258|216|39|41|137.16
258|216|40|42|110.81
258|216|41|43|145.68
258|216|42|44|131.25
258|216|43|44|114.19
258|216|44|46|108.83
258|216|45|47|133.05
258|216|46|47|149.59
258|216|47|49|136.72
258|216|48|50|122.61
258|216|49|50|106.18
258|216|50|51|126.97
258|216|51|1|147.84
258|216|52|1|118.72
258|469|1|3|2.22
258|469|2|4|2.16
258|469|3|4|2.47
258|469|4|5|2.47
258|469|5|7|2.39
258|469|6|7|1.68
258|469|7|8|1.82
258|469|8|9|2.34
258|469|9|10|2.4
258|469|10|11|2.47
258|469|11|13|1.84
258|469|12|13|2.04
258|469|13|14|1.97
258|469|14|15|1.9
258|469|15|17|1.96
258|469|16|17|2.39
258|469|17|18|1.96
258|469|18|20|2.61
258|469|19|20|2.21
258|469|20|22|2.02
258|469|21|23|1.77
258|469|22|23|2.37
258|469|23|25|2.43
258|469|24|26|1.84
258|469|25|27|2.58
258|469|26|27|2.41
258|469|27|28|2.34
258|469|28|30|2.0
258|469|29|30|2.02
258|469|30|31|2.31
258|469|31|33|2.14
258|469|32|34|2.02
258|469|33|34|1.85
258|469|34|36|2.23
258|469|35|37|1.68
258|469|36|38|1.99
258|469|37|39|1.91
258|469|38|40|1.67
258|469|39|41|2.24
258|469|40|42|1.9
258|469|41|43|2.16
258|469|42|44|1.84
258|469|43|45|2.0
258|469|44|46|1.96
258|469|45|47|1.52
258|469|46|48|2.02
258|469|47|49|1.84
258|469|48|49|1.89
258|469|49|50|1.73
258|469|50|51|1.68
258|469|51|52|1.65
258|469|52|2|2.27
258|689|1|3|1296.18
258|689|2|4|1582.48
258|689|3|4|1461.9
258|689|4|5|1161.28
258|689|5|7|1058.85
258|689|6|8|1284.07
258|689|7|8|1057.51
258|689|8|10|1408.97
258|689|9|10|1161.57
258|689|10|12|1508.8
258|689|11|13|1554.31
258|689|12|13|1224.88
258|689|13|14|1216.05
258|689|14|15|1433.2
258|689|15|16|1278.26
258|689|16|17|1286.06
258|689|17|19|1416.29
258|689|18|20|1648.22
258|689|19|20|1380.12
258|689|20|22|1603.66
258|689|21|22|1338.74
258|689|22|23|1440.31
258|689|23|25|1348.83
258|689|24|26|1314.57
258|689|25|26|1192.6
258|689|26|28|1215.64
258|689|27|28|1581.38
258|689|28|30|1221.12
258|689|29|30|1401.61
258|689|30|32|1364.83
258|689|31|32|1363.09
258|689|32|34|1227.05
258|689|33|35|1459.95
258|689|34|36|999.83
258|689|35|36|999.6
258|689|36|38|1272.2
258|689|37|39|1304.45
258|689|38|40|1464.29
258|689|39|41|1387.53
258|689|40|41|1130.16
258|689|41|43|1145.23
258|689|42|43|1116.98
258|689|43|44|1029.88
258|689|44|45|1048.36
258|689|45|46|1107.86
258|689|46|48|1338.06
258|689|47|49|1064.68
258|689|48|49|1198.49
258|689|49|50|1242.75
258|689|50|51|1458.21
258|689|51|1|1095.41
258|689|52|1|1381.89
258|780|1|2|1039.36
258|780|2|3|1289.4
258|780|3|5|1230.29
258|780|4|5|866.48
258|780|5|6|1061.0
258|780|6|7|975.78
258|780|7|9|994.21
258|780|8|9|1190.36
258|780|9|11|929.36
258|780|10|12|867.01
258|780|11|12|1173.37
258|780|12|14|1225.63
258|780|13|15|911.79
258|780|14|15|957.2
258|780|15|16|893.94
258|780|16|17|986.19
258|780|17|18|1221.73
258|780|18|19|927.61
258|780|19|20|1159.42
258|780|20|21|964.01
258|780|21|23|871.51
258|780|22|23|870.96
258|780|23|24|1299.95
258|780|24|26|1173.19
258|780|25|27|1187.73
258|780|26|28|1254.53
258|780|27|29|1109.83
258|780|28|30|1166.08
258|780|29|31|1134.36
258|780|30|31|1190.1
258|780|31|32|1000.56
