p_o|p_d|t_1|t_2|demand
72|689|50|52|2078.39
72|689|51|52|2025.4
72|689|52|1|2093.11
72|780|1|2|3226.63
72|780|2|3|3376.17
72|780|3|5|2982.34
72|780|4|6|3018.14
72|780|5|6|3367.22
72|780|6|7|2424.33
72|780|7|9|3089.68
72|780|8|10|3293.84
72|780|9|10|3279.17
72|780|10|12|2582.3
72|780|11|12|3467.54
72|780|12|13|2729.63
72|780|13|14|3354.7
72|780|14|16|3078.85
72|780|15|16|3617.25
72|780|16|17|2744.8
72|780|17|19|3606.52
72|780|18|20|3213.85
72|780|19|20|3715.61
72|780|20|22|3339.06
72|780|21|22|3554.79
72|780|22|23|3167.75
72|780|23|25|3295.4
72|780|24|26|2574.19
72|780|25|26|2884.56
72|780|26|27|2684.75
72|780|27|28|3118.51
72|780|28|30|3401.85
72|780|29|31|3020.12
72|780|30|31|2767.29
72|780|31|33|3298.43
72|780|32|33|2626.48
72|780|33|34|2398.48
72|780|34|36|2934.93
72|780|35|36|2713.81
72|780|36|38|2615.57
72|780|37|38|3376.37
72|780|38|40|3008.77
72|780|39|41|3152.67
72|780|40|41|3109.48
72|780|41|43|2544.46
72|780|42|43|3252.07
72|780|43|45|2982.66
72|780|44|46|3078.81
72|780|45|47|3057.5
72|780|46|47|2294.74
72|780|47|49|2598.91
72|780|48|50|2984.88
72|780|49|50|2353.17
72|780|50|52|3027.39
72|780|51|52|2267.99
72|780|52|1|2268.51
72|963|1|2|1.74
72|963|2|4|1.92
72|963|3|4|1.6
72|963|4|5|1.97
72|963|5|7|1.81
72|963|6|8|1.83
72|963|7|8|1.74
72|963|8|10|1.76
72|963|9|10|1.51
72|963|10|11|1.93
72|963|11|12|1.87
72|963|12|13|1.37
72|963|13|15|1.85
72|963|14|15|1.78
72|963|15|17|1.76
72|963|16|17|1.81
72|963|17|19|1.45
72|963|18|19|1.63
72|963|19|21|1.68
72|963|20|22|1.46
72|963|21|23|1.87
72|963|22|24|1.4
72|963|23|24|1.64
72|963|24|26|1.86
72|963|25|27|1.93
72|963|26|28|1.91
72|963|27|28|1.91
72|963|28|29|1.56
72|963|29|30|1.63
72|963|30|31|1.68
72|963|31|32|1.43
72|963|32|33|1.51
72|963|33|34|1.38
72|963|34|36|1.79
72|963|35|36|1.66
72|963|36|38|1.61
72|963|37|39|1.79
72|963|38|40|1.88
72|963|39|41|1.49
72|963|40|41|1.65
72|963|41|42|1.54
72|963|42|43|1.57
72|963|43|44|1.39
72|963|44|45|1.75
72|963|45|47|1.54
72|963|46|48|1.54
72|963|47|48|1.82
72|963|48|50|1.56
72|963|49|50|1.62
72|963|50|52|1.58
72|963|51|52|1.77
72|963|52|2|1.35
72|1056|1|2|992.53
72|1056|2|4|835.28
72|1056|3|5|989.14
72|1056|4|5|1073.83
72|1056|5|6|1080.99
72|1056|6|8|962.04
72|1056|7|9|1177.56
72|1056|8|9|943.3
72|1056|9|11|865.43
72|1056|10|12|967.5
72|1056|11|12|1015.67
72|1056|12|14|1221.05
72|1056|13|15|1021.2
72|1056|14|16|880.41
72|1056|15|17|878.21
72|1056|16|17|1105.54
72|1056|17|18|1075.33
72|1056|18|20|1258.55
72|1056|19|20|946.32
72|1056|20|22|1040.17
72|1056|21|23|990.13
72|1056|22|24|1030.92
72|1056|23|25|1112.82
72|1056|24|26|900.69
72|1056|25|27|1140.67
72|1056|26|28|940.1
72|1056|27|28|1217.94
72|1056|28|30|1121.29
72|1056|29|31|1008.91
72|1056|30|32|1138.76
72|1056|31|33|1045.66
72|1056|32|33|815.69
72|1056|33|34|982.94
72|1056|34|36|797.36
72|1056|35|37|992.37
72|1056|36|37|856.59
72|1056|37|38|1055.94
72|1056|38|39|1168.97
72|1056|39|41|1072.49
72|1056|40|42|844.32
72|1056|41|43|848.8
72|1056|42|44|849.58
72|1056|43|45|1077.31
72|1056|44|45|999.8
72|1056|45|47|1043.68
72|1056|46|47|777.16
72|1056|47|48|927.8
72|1056|48|50|823.88
72|1056|49|51|841.46
72|1056|50|51|1078.67
72|1056|51|52|1125.21
72|1056|52|2|1025.1
198|72|1|3|1767.84
198|72|2|3|1865.02
198|72|3|4|1728.67
198|72|4|5|1378.48
198|72|5|6|1633.34
198|72|6|8|1547.58
198|72|7|9|1617.06
198|72|8|10|1301.27
198|72|9|11|1743.98
198|72|10|11|1584.68
198|72|11|13|1230.38
198|72|12|14|1257.04
198|72|13|14|1312.42
198|72|14|16|1106.01
198|72|15|17|1106.19
198|72|16|17|908.24
198|72|17|19|937.72
198|72|18|20|1461.68
198|72|19|21|1542.47
198|72|20|22|1116.18
198|72|21|22|1548.7
198|72|22|24|1586.32
198|72|23|24|1623.38
198|72|24|25|1482.61
198|72|25|26|1144.89
198|72|26|28|1154.21
198|72|27|29|1328.71
198|72|28|29|1528.65
198|72|29|30|1605.14
198|72|30|31|1698.44
198|72|31|32|1788.02
198|72|32|33|1492.76
198|72|33|34|1304.67
198|72|34|36|1659.83
198|72|35|36|1432.58
198|72|36|37|1280.26
198|72|37|39|1683.33
198|72|38|39|1238.34
198|72|39|41|1207.91
198|72|40|41|1485.36
198|72|41|43|1160.61
198|72|42|43|1339.12
198|72|43|44|1348.11
198|72|44|46|1403.53
198|72|45|47|1203.28
198|72|46|47|1492.96
198|72|47|48|1197.18
198|72|48|49|1215.05
198|72|49|51|1672.13
198|72|50|52|1628.26
198|72|51|1|1614.99
198|72|52|1|1196.95
198|258|1|3|697.64
198|258|2|3|563.93
198|258|3|4|622.03
198|258|4|6|567.52
198|258|5|6|547.62
198|258|6|8|713.56
198|258|7|9|759.53
198|258|8|10|552.6
198|258|9|11|634.03
198|258|10|11|477.63
198|258|11|12|540.43
198|258|12|13|508.23
198|258|13|15|466.75
198|258|14|16|488.42
198|258|15|17|414.09
198|258|16|17|331.78
198|258|17|18|396.59
198|258|18|19|426.13
198|258|19|21|561.96
198|258|20|21|589.88
198|258|21|22|585.89
198|258|22|23|618.7
198|258|23|25|625.03
198|258|24|26|569.62
198|258|25|27|629.38
198|258|26|28|573.74
198|258|27|29|561.95
198|258|28|30|532.28
198|258|29|31|474.11
198|258|30|31|461.53
198|258|31|32|598.32
198|258|32|33|675.14
198|258|33|35|542.26
198|258|34|36|662.7
198|258|35|37|545.73
198|258|36|37|640.39
198|258|37|38|692.71
198|258|38|40|638.05
198|258|39|40|481.68
198|258|40|42|580.37
198|258|41|42|507.04
198|258|42|44|491.12
198|258|43|44|546.1
198|258|44|45|512.6
198|258|45|46|504.26
198|258|46|48|496.49
198|258|47|49|496.63
198|258|48|50|521.34
198|258|49|50|576.11
198|258|50|52|547.85
198|258|51|52|564.61
198|258|52|2|507.96
198|780|1|2|19206.17
198|780|2|4|23193.55
198|780|3|4|20321.71
198|780|4|5|24581.82
198|780|5|7|18729.87
198|780|6|8|20227.3
198|780|7|8|20572.95
198|780|8|9|19257.66
198|780|9|11|24474.93
198|780|10|11|19736.96
198|780|11|12|15323.03
198|780|12|14|19822.59
198|780|13|15|20819.7
198|780|14|15|16427.98
198|780|15|16|15084.91
198|780|16|17|22373.81
198|780|17|18|19138.25
198|780|18|20|20893.05
198|780|19|20|20622.74
198|780|20|22|15044.53
198|780|21|22|21167.87
198|780|22|23|23299.5
198|780|23|25|21602.88
198|780|24|26|19583.66
198|780|25|27|17548.65
198|780|26|28|16300.48
198|780|27|29|20794.13
198|780|28|30|15363.58
198|780|29|30|14431.51
198|780|30|31|18825.82
198|780|31|33|20046.64
198|780|32|34|14605.28
198|780|33|34|19676.03
198|780|34|36|16537.73
198|780|35|36|20037.5
198|780|36|38|17604.92
198|780|37|38|19512.19
198|780|38|39|15074.96
198|780|39|41|17326.79
198|780|40|41|17486.23
198|780|41|42|20907.84
198|780|42|44|21786.01
198|780|43|45|21662.31
198|780|44|46|20119.45
198|780|45|47|20864.87
198|780|46|47|21010.36
198|780|47|48|20000.29
198|780|48|50|16391.87
198|780|49|51|19505.15
198|780|50|51|18880.07
198|780|51|1|17948.82
198|780|52|1|16484.24
198|811|1|2|377.69
198|811|2|3|327.29
198|811|3|4|306.46
198|811|4|5|410.34
198|811|5|6|327.2
198|811|6|7|443.79
198|811|7|9|448.98
198|811|8|10|415.82
198|811|9|11|301.28
198|811|10|11|328.39
198|811|11|13|304.05
198|811|12|14|289.92
198|811|13|15|355.94
198|811|14|16|292.99
198|811|15|17|213.79
198|811|16|17|242.17
198|811|17|19|276.22
198|811|18|19|338.42
198|811|19|21|298.97
198|811|20|21|352.91
198|811|21|22|381.69
198|811|22|23|374.42
198|811|23|25|383.33
198|811|24|26|395.4
198|811|25|27|309.54
198|811|26|28|340.09
198|811|27|29|401.9
198|811|28|29|326.6
198|811|29|30|297.17
198|811|30|32|368.47
198|811|31|32|374.61
198|811|32|34|345.7
198|811|33|35|347.46
198|811|34|35|421.88
198|811|35|37|314.28
198|811|36|37|325.66
198|811|37|38|442.89
198|811|38|39|312.37
198|811|39|41|292.56
198|811|40|41|358.23
198|811|41|42|294.37
198|811|42|43|311.94
198|811|43|45|327.47
198|811|44|45|264.75
198|811|45|46|392.39
198|811|46|47|398.72
198|811|47|48|352.14
198|811|48|50|356.51
198|811|49|51|339.33
198|811|50|51|330.28
198|811|51|1|385.87
198|811|52|2|403.56
198|963|1|3|63091.57
198|963|2|4|79202.29
198|963|3|5|64994.68
198|963|4|6|79168.57
198|963|5|7|74193.84
198|963|6|8|75861.85
198|963|7|8|58622.96
198|963|8|9|59667.07
198|963|9|10|60318.87
198|963|10|11|63006.72
198|963|11|13|60842.14
198|963|12|13|63552.98
198|963|13|15|56808.6
198|963|14|16|71073.12
198|963|15|17|71247.09
198|963|16|17|74632.17
198|963|17|18|67634.24
198|963|18|20|66749.19
198|963|19|21|65850.41
198|963|20|22|65819.26
198|963|21|23|73710.5
198|963|22|23|77010.61
198|963|23|25|73541.89
198|963|24|25|74370.96
198|963|25|27|58980.81
198|963|26|28|62264.81
198|963|27|28|70842.13
198|963|28|29|64713.21
198|963|29|31|53647.01
198|963|30|31|75804.48
198|963|31|32|61161.59
198|963|32|34|66560.11
198|963|33|34|58391.63
198|963|34|35|55774.94
198|963|35|36|68929.53
198|963|36|37|71234.81
198|963|37|38|70286.88
198|963|38|40|64353.1
198|963|39|41|64888.29
198|963|40|42|64062.45
198|963|41|42|74443.55
198|963|42|44|56828.21
198|963|43|45|75086.28
198|963|44|45|53011.73
198|963|45|47|66697.05
198|963|46|48|64121.99
198|963|47|48|71845.29
198|963|48|50|62322.18
198|963|49|50|61597.69
198|963|50|52|65459.5
198|963|51|1|56505.71
198|963|52|2|76383.53
216|72|1|2|145.08
216|72|2|4|186.73
216|72|3|4|152.83
216|72|4|6|159.19
216|72|5|7|143.76
216|72|6|7|191.64
216|72|7|9|185.19
216|72|8|10|157.85
216|72|9|11|140.88
216|72|10|12|138.01
216|72|11|12|120.29
216|72|12|13|116.23
216|72|13|14|131.94
216|72|14|16|113.79
216|72|15|17|102.79
216|72|16|18|95.77
216|72|17|19|92.63
216|72|18|19|113.51
216|72|19|21|148.08
216|72|20|21|150.4
216|72|21|23|111.89
216|72|22|24|133.83
216|72|23|24|135.65
216|72|24|26|117.2
216|72|25|26|126.85
216|72|26|28|147.56
216|72|27|28|122.42
216|72|28|29|119.9
216|72|29|30|160.0
216|72|30|32|153.44
216|72|31|32|149.44
216|72|32|34|176.03
216|72|33|34|136.97
216|72|34|36|166.6
216|72|35|37|131.71
216|72|36|37|152.96
216|72|37|39|158.86
216|72|38|40|113.33
216|72|39|40|135.84
216|72|40|42|122.28
216|72|41|42|126.28
216|72|42|43|138.22
216|72|43|45|107.87
216|72|44|46|112.27
216|72|45|47|161.84
216|72|46|48|119.14
216|72|47|48|145.76
216|72|48|50|102.17
216|72|49|50|151.65
216|72|50|51|145.06
216|72|51|1|140.63
216|72|52|1|137.34
216|258|1|3|510.07
216|258|2|4|582.49
216|258|3|5|499.67
216|258|4|6|413.87
216|258|5|7|527.52
216|258|6|7|608.32
216|258|7|8|563.94
216|258|8|9|589.65
216|258|9|10|397.95
216|258|10|11|382.11
216|258|11|13|384.46
216|258|12|13|446.59
216|258|13|15|415.93
216|258|14|15|332.49
216|258|15|16|362.83
216|258|16|17|268.78
216|258|17|18|364.0
216|258|18|20|375.26
216|258|19|20|426.19
216|258|20|21|457.28
216|258|21|23|434.66
216|258|22|24|381.52
216|258|23|24|448.87
216|258|24|26|469.72
216|258|25|26|510.26
216|258|26|27|407.78
216|258|27|29|390.45
216|258|28|29|555.54
216|258|29|30|509.94
216|258|30|32|479.35
216|258|31|33|540.18
216|258|32|34|436.06
216|258|33|35|549.17
216|258|34|35|436.71
216|258|35|36|515.74
216|258|36|38|552.09
216|258|37|38|419.94
216|258|38|40|455.27
216|258|39|41|518.55
216|258|40|41|449.23
216|258|41|42|355.11
216|258|42|43|464.37
216|258|43|45|434.47
216|258|44|45|488.63
216|258|45|47|500.13
216|258|46|47|484.49
216|258|47|48|386.13
216|258|48|50|428.99
216|258|49|50|519.92
216|258|50|51|368.49
216|258|51|1|377.81
216|258|52|1|394.79
216|780|1|2|2216.04
216|780|2|3|2537.54
216|780|3|5|3304.86
216|780|4|6|3424.06
216|780|5|7|3090.89
216|780|6|8|3688.8
216|780|7|8|2606.22
216|780|8|10|2797.55
216|780|9|10|2510.82
216|780|10|12|2246.41
216|780|11|13|2782.23
216|780|12|13|3067.32
216|780|13|15|2489.1
216|780|14|16|2650.13
216|780|15|16|2503.09
216|780|16|17|2498.97
216|780|17|19|2996.42
216|780|18|20|2061.03
216|780|19|21|3109.91
216|780|20|22|2562.43
216|780|21|22|2498.0
216|780|22|23|2953.55
216|780|23|24|2870.79
216|780|24|26|2509.2
216|780|25|26|2916.0
216|780|26|27|2544.76
216|780|27|28|3386.83
216|780|28|29|2089.73
216|780|29|30|2041.73
216|780|30|31|2450.47
216|780|31|33|2119.28
216|780|32|34|2375.16
216|780|33|34|3024.57
216|780|34|35|2266.17
216|780|35|36|2712.12
216|780|36|38|2114.7
216|780|37|38|2550.83
216|780|38|40|2236.05
216|780|39|41|2169.07
216|780|40|41|2949.71
216|780|41|43|3036.37
216|780|42|43|2548.65
216|780|43|45|2840.64
216|780|44|46|2892.58
216|780|45|47|2218.2
216|780|46|47|2686.61
216|780|47|48|2788.98
216|780|48|49|2269.22
216|780|49|50|2430.97
216|780|50|52|2724.38
216|780|51|52|3365.77
216|780|52|2|2696.19
216|811|1|3|292.67
216|811|2|3|296.0
216|811|3|4|277.32
216|811|4|6|245.48
216|811|5|7|302.79
216|811|6|8|257.75
216|811|7|8|255.58
216|811|8|9|317.65
216|811|9|10|232.3
216|811|10|12|221.52
216|811|11|13|251.43
216|811|12|13|187.65
216|811|13|15|237.06
216|811|14|15|194.11
216|811|15|17|198.76
216|811|16|18|195.83
216|811|17|18|147.63
216|811|18|19|237.82
216|811|19|21|259.4
216|811|20|22|204.8
216|811|21|22|251.09
216|811|22|23|263.97
216|811|23|25|231.78
216|811|24|25|283.97
216|811|25|27|212.04
216|811|26|28|259.77
216|811|27|29|246.81
216|811|28|30|246.28
216|811|29|30|265.41
216|811|30|32|272.08
216|811|31|32|280.66
216|811|32|33|240.38
216|811|33|35|298.07
216|811|34|36|220.65
216|811|35|36|241.82
216|811|36|37|271.63
216|811|37|38|291.69
216|811|38|39|289.57
216|811|39|41|204.7
216|811|40|41|219.82
216|811|41|43|184.24
216|811|42|43|246.49
216|811|43|45|191.85
216|811|44|46|205.57
216|811|45|47|236.28
216|811|46|48|218.06
216|811|47|49|206.37
216|811|48|49|234.7
216|811|49|50|244.58
216|811|50|51|263.8
216|811|51|52|222.12
216|811|52|1|219.85
216|963|1|2|62144.25
216|963|2|4|50150.6
216|963|3|4|64402.57
216|963|4|6|55675.8
216|963|5|6|70965.7
216|963|6|8|55892.67
216|963|7|9|61569.53
216|963|8|9|72588.39
216|963|9|11|52771.6
216|963|10|11|57798.62
216|963|11|13|63010.18
216|963|12|13|46731.31
216|963|13|15|47772.88
216|963|14|15|58088.1
216|963|15|17|45247.92
216|963|16|17|68140.28
216|963|17|18|47629.25
216|963|18|20|45647.87
216|963|19|21|57445.79
216|963|20|22|53090.45
216|963|21|22|59734.57
216|963|22|24|50556.42
216|963|23|24|61481.88
216|963|24|25|57471.97
216|963|25|27|71510.67
216|963|26|27|47632.94
216|963|27|28|53836.41
216|963|28|30|63472.03
216|963|29|31|51172.94
216|963|30|31|62406.87
216|963|31|32|49830.28
216|963|32|34|61690.36
216|963|33|35|47256.66
216|963|34|35|64327.76
216|963|35|36|47419.36
216|963|36|38|52773.09
216|963|37|38|45218.28
216|963|38|39|46844.73
216|963|39|41|62625.85
216|963|40|41|65220.03
216|963|41|42|69378.46
216|963|42|44|71152.07
216|963|43|44|61480.65
216|963|44|46|53855.71
216|963|45|46|56960.65
216|963|46|48|62818.48
216|963|47|48|67494.48
216|963|48|50|52044.61
216|963|49|51|68448.34
216|963|50|51|53686.22
216|963|51|52|64671.21
216|963|52|2|69350.25
258|198|1|3|1818.02
258|198|2|4|1455.94
258|198|3|4|1403.03
258|198|4|6|1563.68
258|198|5|6|1537.7
258|198|6|7|1794.03
258|198|7|9|1450.91
258|198|8|9|1497.58
258|198|9|10|1731.14
258|198|10|11|1479.1
258|198|11|13|1891.63
258|198|12|14|1939.95
258|198|13|15|1349.69
258|198|14|15|1634.26
258|198|15|17|1566.0
258|198|16|18|1369.26
258|198|17|19|1742.07
258|198|18|20|1929.32
258|198|19|20|1709.06
258|198|20|21|1882.27
258|198|21|23|1472.0
258|198|22|23|1368.93
258|198|23|24|1914.92
258|198|24|25|1733.16
258|198|25|27|1634.28
258|198|26|28|1343.27
258|198|27|28|1470.3
258|198|28|30|1679.23
258|198|29|31|1832.69
258|198|30|32|1969.07
258|198|31|32|1350.89
258|198|32|33|1413.26
258|198|33|34|1806.38
258|198|34|36|1389.5
258|198|35|36|1429.63
258|198|36|38|1514.63
258|198|37|38|1624.93
258|198|38|40|1410.99
258|198|39|40|1330.17
258|198|40|42|1250.51
258|198|41|43|1572.67
258|198|42|43|1554.61
258|198|43|45|1564.78
258|198|44|46|1672.92
258|198|45|47|1326.61
258|198|46|48|1401.51
258|198|47|49|1728.2
258|198|48|50|1194.86
258|198|49|50|1523.88
258|198|50|52|1434.64
258|198|51|1|1355.76
258|198|52|2|1400.46
258|216|1|2|218.67
258|216|2|4|197.36
258|216|3|4|195.06
258|216|4|6|238.15
258|216|5|6|181.84
258|216|6|8|237.83
258|216|7|8|242.21
258|216|8|9|202.19
258|216|9|10|175.92
258|216|10|11|178.43
258|216|11|12|240.27
258|216|12|13|180.92
258|216|13|14|206.49
258|216|14|15|180.61
258|216|15|16|231.32
258|216|16|17|217.29
258|216|17|18|245.64
258|216|18|19|264.49
258|216|19|20|192.11
258|216|20|22|198.05
258|216|21|22|203.85
258|216|22|23|242.74
258|216|23|25|219.55
258|216|24|26|253.59
258|216|25|26|261.21
258|216|26|28|172.93
258|216|27|29|195.12
258|216|28|29|255.05
258|216|29|31|243.79
258|216|30|32|244.12
258|216|31|32|217.4
258|216|32|33|204.64
258|216|33|35|226.91
258|216|34|36|222.38
258|216|35|37|200.15
258|216|36|38|182.62
258|216|37|39|186.75
258|216|38|40|215.31
258|216|39|41|246.39
258|216|40|42|179.9
258|216|41|43|153.71
258|216|42|44|173.79
258|216|43|44|163.57
258|216|44|46|174.64
258|216|45|47|158.63
258|216|46|47|197.85
258|216|47|49|196.99
258|216|48|50|209.52
258|216|49|50|205.58
258|216|50|51|216.2
258|216|51|1|173.7
258|216|52|1|219.06
258|469|1|3|3.06
258|469|2|4|2.58
258|469|3|4|3.3
258|469|4|5|3.49
258|469|5|7|3.44
258|469|6|7|3.55
258|469|7|8|2.65
258|469|8|9|2.7
258|469|9|10|3.02
258|469|10|11|2.76
258|469|11|13|3.04
258|469|12|13|3.15
258|469|13|14|3.27
258|469|14|15|2.87
258|469|15|17|2.79
258|469|16|17|3.29
258|469|17|18|3.02
258|469|18|20|3.8
258|469|19|20|3.71
258|469|20|22|3.51
258|469|21|23|3.14
258|469|22|23|3.3
258|469|23|25|3.85
258|469|24|26|2.66
258|469|25|27|2.86
258|469|26|27|2.61
258|469|27|28|2.77
258|469|28|30|3.28
258|469|29|30|3.42
258|469|30|31|3.35
258|469|31|33|2.89
258|469|32|34|3.17
258|469|33|34|2.94
258|469|34|36|2.43
258|469|35|37|3.0
258|469|36|38|2.55
258|469|37|39|3.47
258|469|38|40|3.39
258|469|39|41|2.72
258|469|40|42|2.57
258|469|41|43|3.05
258|469|42|44|2.43
258|469|43|45|2.39
258|469|44|46|2.63
258|469|45|47|2.31
258|469|46|48|3.05
258|469|47|49|3.08
258|469|48|49|2.59
258|469|49|50|2.59
258|469|50|51|2.79
258|469|51|52|3.13
258|469|52|2|2.48
258|689|1|3|1816.42
258|689|2|4|1807.09
258|689|3|4|1755.22
258|689|4|5|2203.77
258|689|5|7|2035.1
258|689|6|8|1833.12
258|689|7|8|1584.63
258|689|8|10|2103.89
258|689|9|10|1905.35
258|689|10|12|2169.13
258|689|11|13|2307.37
258|689|12|13|1826.44
258|689|13|14|2290.38
258|689|14|15|2201.25
258|689|15|16|2295.11
258|689|16|17|2358.85
258|689|17|19|2242.1
258|689|18|20|2100.84
258|689|19|20|1929.6
258|689|20|22|1976.2
258|689|21|22|1697.33
258|689|22|23|1920.94
258|689|23|25|2402.19
258|689|24|26|2446.48
258|689|25|26|1727.7
258|689|26|28|2379.52
258|689|27|28|2045.05
258|689|28|30|1958.39
258|689|29|30|2110.33
258|689|30|32|1744.97
258|689|31|32|1992.64
258|689|32|34|1704.2
258|689|33|35|1771.22
258|689|34|36|1969.25
258|689|35|36|2143.22
258|689|36|38|1594.53
258|689|37|39|1566.81
258|689|38|40|1634.34
258|689|39|41|2272.12
258|689|40|41|1820.0
258|689|41|43|1488.91
258|689|42|43|1819.91
258|689|43|44|1930.78
258|689|44|45|1676.16
258|689|45|46|1820.18
258|689|46|48|1532.1
258|689|47|49|1602.32
258|689|48|49|1751.28
258|689|49|50|1766.75
258|689|50|51|1750.76
258|689|51|1|2078.53
258|689|52|1|2127.38
258|780|1|2|1534.88
258|780|2|3|1321.51
258|780|3|5|1679.34
258|780|4|5|1524.76
258|780|5|6|1883.54
258|780|6|7|1833.06
258|780|7|9|1348.89
258|780|8|9|1477.68
258|780|9|11|1308.3
258|780|10|12|1546.79
258|780|11|12|1722.97
258|780|12|14|1484.34
258|780|13|15|1368.26
258|780|14|15|1310.38
258|780|15|16|1466.88
258|780|16|17|1558.07
258|780|17|18|1769.52
258|780|18|19|1585.14
258|780|19|20|1717.35
258|780|20|21|1813.52
258|780|21|23|1902.25
