p_o|p_d|t_1|t_2|demand
198|780|9|11|20241.79
198|780|10|11|21523.93
198|780|11|12|15965.05
198|780|12|14|21522.95
198|780|13|15|22277.59
198|780|14|15|18347.96
198|780|15|16|15326.94
198|780|16|17|16228.64
198|780|17|18|15225.48
198|780|18|20|20185.76
198|780|19|20|21325.69
198|780|20|22|17196.4
198|780|21|22|20953.58
198|780|22|23|16475.36
198|780|23|25|19675.22
198|780|24|26|18579.24
198|780|25|27|20930.97
198|780|26|28|16998.68
198|780|27|29|17862.66
198|780|28|30|17093.73
198|780|29|30|19096.91
198|780|30|31|20340.71
198|780|31|33|21344.22
198|780|32|34|17912.18
198|780|33|34|16828.3
198|780|34|36|20309.19
198|780|35|36|21154.09
198|780|36|38|16520.96
198|780|37|38|14639.24
198|780|38|39|17966.87
198|780|39|41|16903.83
198|780|40|41|18122.85
198|780|41|42|19896.23
198|780|42|44|23293.46
198|780|43|45|16756.31
198|780|44|46|22414.89
198|780|45|47|16926.9
198|780|46|47|16679.52
198|780|47|48|15605.71
198|780|48|50|15459.45
198|780|49|51|17800.08
198|780|50|51|20503.11
198|780|51|1|18371.53
198|780|52|1|16835.42
198|811|1|2|362.34
198|811|2|3|457.87
198|811|3|4|323.68
198|811|4|5|422.86
198|811|5|6|422.84
198|811|6|7|323.6
198|811|7|9|369.84
198|811|8|10|398.89
198|811|9|11|360.43
198|811|10|11|332.92
198|811|11|13|264.73
198|811|12|14|370.56
198|811|13|15|270.8
198|811|14|16|245.82
198|811|15|17|225.87
198|811|16|17|221.46
198|811|17|19|248.84
198|811|18|19|290.6
198|811|19|21|341.13
198|811|20|21|376.32
198|811|21|22|271.7
198|811|22|23|381.48
198|811|23|25|422.82
198|811|24|26|283.56
198|811|25|27|300.72
198|811|26|28|296.17
198|811|27|29|312.04
198|811|28|29|334.52
198|811|29|30|338.97
198|811|30|32|417.77
198|811|31|32|402.09
198|811|32|34|395.5
198|811|33|35|360.76
198|811|34|35|389.67
198|811|35|37|404.88
198|811|36|37|340.24
198|811|37|38|379.2
198|811|38|39|400.21
198|811|39|41|344.27
198|811|40|41|353.46
198|811|41|42|259.37
198|811|42|43|292.57
198|811|43|45|341.78
198|811|44|45|293.79
198|811|45|46|285.54
198|811|46|47|276.43
198|811|47|48|291.96
198|811|48|50|269.99
198|811|49|51|311.26
198|811|50|51|277.37
198|811|51|1|354.71
198|811|52|2|407.13
198|963|1|3|69051.36
198|963|2|4|55739.21
198|963|3|5|78963.82
198|963|4|6|67329.26
198|963|5|7|65376.12
198|963|6|8|58783.96
198|963|7|8|64033.57
198|963|8|9|78405.14
198|963|9|10|71874.72
198|963|10|11|70558.89
198|963|11|13|72258.84
198|963|12|13|57317.74
198|963|13|15|60469.43
198|963|14|16|64892.73
198|963|15|17|55200.4
198|963|16|17|52470.83
198|963|17|18|70774.97
198|963|18|20|63179.47
198|963|19|21|52068.65
198|963|20|22|63299.09
198|963|21|23|50069.05
198|963|22|23|80210.42
198|963|23|25|76885.89
198|963|24|25|81305.72
198|963|25|27|65851.08
198|963|26|28|57623.97
198|963|27|28|72464.63
198|963|28|29|64358.11
198|963|29|31|51953.3
198|963|30|31|69304.65
198|963|31|32|66423.31
198|963|32|34|71493.44
198|963|33|34|52046.31
198|963|34|35|64867.05
198|963|35|36|53559.0
198|963|36|37|69915.68
198|963|37|38|63652.25
198|963|38|40|63827.18
198|963|39|41|52256.22
198|963|40|42|67042.39
198|963|41|42|62274.09
198|963|42|44|77427.95
198|963|43|45|56481.28
198|963|44|45|65334.61
198|963|45|47|62010.55
198|963|46|48|70682.56
198|963|47|48|67559.15
198|963|48|50|71153.75
198|963|49|50|71880.87
198|963|50|52|59125.83
198|963|51|1|62249.32
198|963|52|2|74292.27
216|72|1|2|121.05
216|72|2|4|185.8
216|72|3|4|149.82
216|72|4|6|145.23
216|72|5|7|147.33
216|72|6|7|160.05
216|72|7|9|171.11
216|72|8|10|129.54
216|72|9|11|176.27
216|72|10|12|154.16
216|72|11|12|134.34
216|72|12|13|140.9
216|72|13|14|127.98
216|72|14|16|89.32
216|72|15|17|99.27
216|72|16|18|114.34
216|72|17|19|86.12
216|72|18|19|106.4
216|72|19|21|114.91
216|72|20|21|137.2
216|72|21|23|104.35
216|72|22|24|155.15
216|72|23|24|116.48
216|72|24|26|140.61
216|72|25|26|111.54
216|72|26|28|116.85
216|72|27|28|149.29
216|72|28|29|144.01
216|72|29|30|147.48
216|72|30|32|136.13
216|72|31|32|147.25
216|72|32|34|148.98
216|72|33|34|172.56
216|72|34|36|154.33
216|72|35|37|120.91
216|72|36|37|151.64
216|72|37|39|176.74
216|72|38|40|120.94
216|72|39|40|134.06
216|72|40|42|119.22
216|72|41|42|144.69
216|72|42|43|106.02
216|72|43|45|134.89
216|72|44|46|111.67
216|72|45|47|126.66
216|72|46|48|132.39
216|72|47|48|139.11
216|72|48|50|104.02
216|72|49|50|152.39
216|72|50|51|163.09
216|72|51|1|161.72
216|72|52|1|143.37
216|258|1|3|541.87
216|258|2|4|551.47
216|258|3|5|451.12
216|258|4|6|424.37
216|258|5|7|553.78
216|258|6|7|477.01
216|258|7|8|421.23
216|258|8|9|512.09
216|258|9|10|538.94
216|258|10|11|410.94
216|258|11|13|400.82
216|258|12|13|371.1
216|258|13|15|377.78
216|258|14|15|377.88
216|258|15|16|352.3
216|258|16|17|300.23
216|258|17|18|300.82
216|258|18|20|337.79
216|258|19|20|362.79
216|258|20|21|396.44
216|258|21|23|487.33
216|258|22|24|497.16
216|258|23|24|390.54
216|258|24|26|368.0
216|258|25|26|510.13
216|258|26|27|481.15
216|258|27|29|410.47
216|258|28|29|556.5
216|258|29|30|466.06
216|258|30|32|449.44
216|258|31|33|532.51
216|258|32|34|576.55
216|258|33|35|442.67
216|258|34|35|479.56
216|258|35|36|451.49
216|258|36|38|464.88
216|258|37|38|470.19
216|258|38|40|419.42
216|258|39|41|491.41
216|258|40|41|431.61
216|258|41|42|442.04
216|258|42|43|415.49
216|258|43|45|365.0
216|258|44|45|344.13
216|258|45|47|404.96
216|258|46|47|497.37
216|258|47|48|435.05
216|258|48|50|432.9
216|258|49|50|412.95
216|258|50|51|504.71
216|258|51|1|521.14
216|258|52|1|476.35
216|780|1|2|2977.68
216|780|2|3|3085.21
216|780|3|5|3076.11
216|780|4|6|3484.62
216|780|5|7|3017.34
216|780|6|8|2802.37
216|780|7|8|3586.7
216|780|8|10|3056.32
216|780|9|10|2905.78
216|780|10|12|3029.46
216|780|11|13|2520.04
216|780|12|13|2611.16
216|780|13|15|2714.85
216|780|14|16|2365.62
216|780|15|16|2257.85
216|780|16|17|2516.36
216|780|17|19|2558.13
216|780|18|20|2777.0
216|780|19|21|2201.81
216|780|20|22|3134.21
216|780|21|22|2296.7
216|780|22|23|3004.13
216|780|23|24|3552.96
216|780|24|26|2416.33
216|780|25|26|2753.05
216|780|26|27|2594.59
216|780|27|28|2420.95
216|780|28|29|2102.65
216|780|29|30|2074.5
216|780|30|31|3220.56
216|780|31|33|2891.8
216|780|32|34|2647.06
216|780|33|34|2989.85
216|780|34|35|2088.39
216|780|35|36|2810.06
216|780|36|38|2689.51
216|780|37|38|2104.7
216|780|38|40|3028.61
216|780|39|41|2353.67
216|780|40|41|2735.3
216|780|41|43|2277.46
216|780|42|43|2349.63
216|780|43|45|2314.16
216|780|44|46|2954.46
216|780|45|47|2543.4
216|780|46|47|3094.54
216|780|47|48|2975.64
216|780|48|49|2781.19
216|780|49|50|2204.55
216|780|50|52|3160.82
216|780|51|52|2884.39
216|780|52|2|3073.72
216|811|1|3|284.95
216|811|2|3|330.16
216|811|3|4|263.02
216|811|4|6|268.28
216|811|5|7|228.73
216|811|6|8|263.02
216|811|7|8|270.0
216|811|8|9|272.29
216|811|9|10|224.63
216|811|10|12|202.44
216|811|11|13|266.61
216|811|12|13|202.73
216|811|13|15|255.39
216|811|14|15|174.22
216|811|15|17|214.25
216|811|16|18|182.26
216|811|17|18|163.68
216|811|18|19|182.52
216|811|19|21|256.14
216|811|20|22|222.89
216|811|21|22|186.88
216|811|22|23|186.0
216|811|23|25|254.51
216|811|24|25|208.28
216|811|25|27|240.58
216|811|26|28|235.02
216|811|27|29|270.1
216|811|28|30|250.27
216|811|29|30|248.75
216|811|30|32|196.75
216|811|31|32|238.14
216|811|32|33|302.38
216|811|33|35|231.98
216|811|34|36|285.38
216|811|35|36|221.09
216|811|36|37|296.54
216|811|37|38|277.85
216|811|38|39|203.4
216|811|39|41|203.5
216|811|40|41|236.11
216|811|41|43|239.93
216|811|42|43|238.09
216|811|43|45|182.01
216|811|44|46|231.86
216|811|45|47|232.23
216|811|46|48|216.75
216|811|47|49|194.31
216|811|48|49|220.5
216|811|49|50|227.53
216|811|50|51|190.75
216|811|51|52|268.15
216|811|52|1|228.67
216|963|1|2|52764.6
216|963|2|4|60787.68
216|963|3|4|53693.62
216|963|4|6|58609.5
216|963|5|6|60811.68
216|963|6|8|67127.18
216|963|7|9|53847.49
216|963|8|9|51213.08
216|963|9|11|57467.3
216|963|10|11|54645.16
216|963|11|13|54165.99
216|963|12|13|44155.29
216|963|13|15|65641.59
216|963|14|15|45617.05
216|963|15|17|66844.69
216|963|16|17|62118.61
216|963|17|18|55721.93
216|963|18|20|46583.21
216|963|19|21|64442.97
216|963|20|22|50323.23
216|963|21|22|49782.9
216|963|22|24|60234.0
216|963|23|24|63277.07
216|963|24|25|63593.2
216|963|25|27|62415.07
216|963|26|27|55355.91
216|963|27|28|68284.93
216|963|28|30|53612.75
216|963|29|31|49960.23
216|963|30|31|63692.06
216|963|31|32|58962.84
216|963|32|34|47133.18
216|963|33|35|56655.24
216|963|34|35|59629.29
216|963|35|36|45299.83
216|963|36|38|60021.9
216|963|37|38|53992.59
216|963|38|39|52472.13
216|963|39|41|50390.88
216|963|40|41|48654.72
216|963|41|42|56764.86
216|963|42|44|62010.06
216|963|43|44|70672.51
216|963|44|46|66837.4
216|963|45|46|60272.13
216|963|46|48|63987.14
216|963|47|48|67507.62
216|963|48|50|65324.42
216|963|49|51|51771.1
216|963|50|51|47488.93
216|963|51|52|53923.09
216|963|52|2|59244.33
258|198|1|3|1345.83
258|198|2|4|1841.17
258|198|3|4|1976.78
258|198|4|6|1623.53
258|198|5|6|1587.66
258|198|6|7|1710.77
258|198|7|9|1355.66
258|198|8|9|1435.44
258|198|9|10|1465.4
258|198|10|11|1686.61
258|198|11|13|1941.29
258|198|12|14|1668.76
258|198|13|15|1331.75
258|198|14|15|1395.25
258|198|15|17|1738.65
258|198|16|18|1925.27
258|198|17|19|1638.85
258|198|18|20|1832.85
258|198|19|20|1932.56
258|198|20|21|1838.59
258|198|21|23|1478.57
258|198|22|23|1364.94
258|198|23|24|1945.93
258|198|24|25|1824.85
258|198|25|27|1662.09
258|198|26|28|1728.13
258|198|27|28|1489.25
258|198|28|30|1428.33
258|198|29|31|1869.37
258|198|30|32|1846.67
258|198|31|32|1747.6
258|198|32|33|1610.55
258|198|33|34|1429.74
258|198|34|36|1420.21
258|198|35|36|1655.6
258|198|36|38|1545.43
258|198|37|38|1840.34
258|198|38|40|1613.09
258|198|39|40|1368.76
258|198|40|42|1589.17
258|198|41|43|1515.38
258|198|42|43|1321.79
258|198|43|45|1587.39
258|198|44|46|1442.28
258|198|45|47|1634.49
258|198|46|48|1677.2
258|198|47|49|1629.51
258|198|48|50|1302.75
258|198|49|50|1478.24
258|198|50|52|1449.49
258|198|51|1|1330.57
258|198|52|2|1259.32
258|216|1|2|188.02
258|216|2|4|185.23
258|216|3|4|188.51
258|216|4|6|186.96
258|216|5|6|216.09
258|216|6|8|238.36
258|216|7|8|172.05
258|216|8|9|171.1
258|216|9|10|206.55
258|216|10|11|193.63
258|216|11|12|194.64
258|216|12|13|253.63
258|216|13|14|202.96
258|216|14|15|240.5
258|216|15|16|243.2
258|216|16|17|206.24
258|216|17|18|243.57
258|216|18|19|222.35
258|216|19|20|239.57
258|216|20|22|205.56
258|216|21|22|224.03
258|216|22|23|201.1
258|216|23|25|239.84
258|216|24|26|191.8
258|216|25|26|241.45
258|216|26|28|188.12
258|216|27|29|218.96
258|216|28|29|192.84
258|216|29|31|206.82
258|216|30|32|218.94
258|216|31|32|200.05
258|216|32|33|210.04
258|216|33|35|210.93
258|216|34|36|195.87
258|216|35|37|216.11
258|216|36|38|224.75
258|216|37|39|193.98
258|216|38|40|228.07
258|216|39|41|175.31
258|216|40|42|214.54
258|216|41|43|187.32
258|216|42|44|183.35
258|216|43|44|181.57
258|216|44|46|156.51
258|216|45|47|196.7
258|216|46|47|183.35
258|216|47|49|207.22
258|216|48|50|184.55
258|216|49|50|177.53
258|216|50|51|212.9
258|216|51|1|204.14
258|216|52|1|173.27
258|469|1|3|3.33
258|469|2|4|3.13
258|469|3|4|2.73
258|469|4|5|3.38
258|469|5|7|3.48
258|469|6|7|2.96
258|469|7|8|3.09
258|469|8|9|3.5
258|469|9|10|3.33
258|469|10|11|3.31
258|469|11|13|3.15
258|469|12|13|3.28
258|469|13|14|2.57
258|469|14|15|2.61
258|469|15|17|2.86
258|469|16|17|3.22
258|469|17|18|2.8
258|469|18|20|3.69
258|469|19|20|3.76
258|469|20|22|3.16
258|469|21|23|2.64
258|469|22|23|2.9
258|469|23|25|3.02
258|469|24|26|3.73
258|469|25|27|3.79
258|469|26|27|3.17
258|469|27|28|2.9
258|469|28|30|2.57
258|469|29|30|3.64
258|469|30|31|3.3
258|469|31|33|2.98
258|469|32|34|2.65
258|469|33|34|2.38
258|469|34|36|2.35
258|469|35|37|2.78
258|469|36|38|2.79
258|469|37|39|2.87
258|469|38|40|2.86
258|469|39|41|2.83
258|469|40|42|3.27
258|469|41|43|2.36
258|469|42|44|3.36
258|469|43|45|2.54
258|469|44|46|3.14
258|469|45|47|2.43
258|469|46|48|2.3
258|469|47|49|2.36
258|469|48|49|3.19
258|469|49|50|3.36
258|469|50|51|2.94
258|469|51|52|2.73
258|469|52|2|2.73
258|689|1|3|2065.53
258|689|2|4|1927.58
258|689|3|4|1659.49
258|689|4|5|1827.22
258|689|5|7|2279.94
258|689|6|8|1840.01
258|689|7|8|1560.93
258|689|8|10|2069.05
258|689|9|10|2278.57
258|689|10|12|1787.24
258|689|11|13|1797.74
258|689|12|13|2181.76
258|689|13|14|2289.01
258|689|14|15|2311.56
258|689|15|16|1989.95
258|689|16|17|1942.75
258|689|17|19|1835.84
258|689|18|20|2344.77
258|689|19|20|2158.44
258|689|20|22|1668.56
258|689|21|22|2047.66
258|689|22|23|2212.56
258|689|23|25|2044.46
258|689|24|26|1704.05
258|689|25|26|2093.89
258|689|26|28|1964.16
258|689|27|28|2277.07
258|689|28|30|1878.08
258|689|29|30|1838.07
258|689|30|32|1901.45
258|689|31|32|1928.42
258|689|32|34|1655.27
258|689|33|35|1580.14
258|689|34|36|1479.39
258|689|35|36|1707.16
258|689|36|38|2124.27
258|689|37|39|1876.91
258|689|38|40|1827.51
258|689|39|41|1637.38
258|689|40|41|1606.96
258|689|41|43|1725.17
258|689|42|43|1792.11
258|689|43|44|2041.98
258|689|44|45|1422.95
258|689|45|46|1397.3
258|689|46|48|2028.76
258|689|47|49|1737.71
258|689|48|49|2040.59
258|689|49|50|1648.13
258|689|50|51|1659.36
258|689|51|1|1488.28
258|689|52|1|1710.66
258|780|1|2|1525.59
258|780|2|3|1370.36
258|780|3|5|1619.08
258|780|4|5|1474.47
258|780|5|6|1574.97
258|780|6|7|1337.52
258|780|7|9|1503.91
258|780|8|9|1573.88
258|780|9|11|1297.3
258|780|10|12|1546.61
258|780|11|12|1887.78
258|780|12|14|1780.88
258|780|13|15|1742.97
258|780|14|15|1691.16
258|780|15|16|1971.78
258|780|16|17|1726.13
258|780|17|18|1491.53
258|780|18|19|1790.42
258|780|19|20|1547.49
258|780|20|21|1611.04
258|780|21|23|1487.17
