p_o|p_d|t_1|t_2|demand
72|689|38|40|2221.68
72|689|39|41|1992.57
72|689|40|42|2069.36
72|689|41|43|1597.72
72|689|42|43|1694.67
72|689|43|44|1496.72
72|689|44|45|1423.05
72|689|45|47|1628.43
72|689|46|48|1926.19
72|689|47|48|1967.64
72|689|48|50|1652.04
72|689|49|50|2130.78
72|689|50|52|2201.58
72|689|51|52|2152.57
72|689|52|1|1495.72
72|780|1|2|2679.94
72|780|2|3|3323.39
72|780|3|5|2970.71
72|780|4|6|2579.87
72|780|5|6|2688.93
72|780|6|7|2610.21
72|780|7|9|2648.7
72|780|8|10|2387.51
72|780|9|10|2779.08
72|780|10|12|3255.1
72|780|11|12|2474.44
72|780|12|13|2667.19
72|780|13|14|2832.09
72|780|14|16|2683.39
72|780|15|16|3170.09
72|780|16|17|3261.27
72|780|17|19|3452.57
72|780|18|20|3185.31
72|780|19|20|3703.22
72|780|20|22|3789.48
72|780|21|22|3535.7
72|780|22|23|3309.13
72|780|23|25|3665.71
72|780|24|26|3151.32
72|780|25|26|2567.94
72|780|26|27|3509.33
72|780|27|28|3246.66
72|780|28|30|3503.62
72|780|29|31|3035.46
72|780|30|31|2601.61
72|780|31|33|2399.47
72|780|32|33|2439.14
72|780|33|34|2957.23
72|780|34|36|2682.8
72|780|35|36|3227.61
72|780|36|38|2920.54
72|780|37|38|3367.49
72|780|38|40|3560.64
72|780|39|41|2903.06
72|780|40|41|2546.51
72|780|41|43|2236.02
72|780|42|43|2904.55
72|780|43|45|2617.98
72|780|44|46|3114.6
72|780|45|47|2978.61
72|780|46|47|3174.73
72|780|47|49|3101.46
72|780|48|50|2576.02
72|780|49|50|3132.83
72|780|50|52|2670.13
72|780|51|52|2675.86
72|780|52|1|2390.77
72|963|1|2|1.35
72|963|2|4|1.79
72|963|3|4|1.97
72|963|4|5|1.66
72|963|5|7|1.9
72|963|6|8|1.46
72|963|7|8|1.73
72|963|8|10|1.77
72|963|9|10|1.48
72|963|10|11|1.82
72|963|11|12|1.95
72|963|12|13|1.77
72|963|13|15|1.61
72|963|14|15|1.41
72|963|15|17|1.59
72|963|16|17|1.96
72|963|17|19|1.68
72|963|18|19|1.68
72|963|19|21|2.03
72|963|20|22|1.84
72|963|21|23|1.39
72|963|22|24|1.39
72|963|23|24|1.44
72|963|24|26|1.79
72|963|25|27|1.67
72|963|26|28|1.97
72|963|27|28|1.38
72|963|28|29|1.72
72|963|29|30|1.83
72|963|30|31|1.91
72|963|31|32|1.66
72|963|32|33|1.39
72|963|33|34|1.48
72|963|34|36|1.56
72|963|35|36|1.65
72|963|36|38|1.4
72|963|37|39|1.54
72|963|38|40|1.51
72|963|39|41|1.86
72|963|40|41|1.3
72|963|41|42|1.28
72|963|42|43|1.8
72|963|43|44|1.48
72|963|44|45|1.55
72|963|45|47|1.47
72|963|46|48|1.47
72|963|47|48|1.77
72|963|48|50|1.5
72|963|49|50|1.57
72|963|50|52|1.72
72|963|51|52|1.65
72|963|52|2|1.4
72|1056|1|2|819.6
72|1056|2|4|1218.25
72|1056|3|5|1224.44
72|1056|4|5|918.39
72|1056|5|6|892.54
72|1056|6|8|1173.7
72|1056|7|9|803.85
72|1056|8|9|1022.1
72|1056|9|11|1032.44
72|1056|10|12|1240.51
72|1056|11|12|1221.79
72|1056|12|14|1105.09
72|1056|13|15|1148.57
72|1056|14|16|933.96
72|1056|15|17|1244.15
72|1056|16|17|1111.73
72|1056|17|18|1259.55
72|1056|18|20|977.46
72|1056|19|20|1008.77
72|1056|20|22|957.3
72|1056|21|23|1205.61
72|1056|22|24|902.43
72|1056|23|25|1161.9
72|1056|24|26|1256.42
72|1056|25|27|1110.25
72|1056|26|28|958.16
72|1056|27|28|1239.08
72|1056|28|30|1034.99
72|1056|29|31|891.34
72|1056|30|32|1128.29
72|1056|31|33|1111.78
72|1056|32|33|874.64
72|1056|33|34|1141.15
72|1056|34|36|938.21
72|1056|35|37|1112.16
72|1056|36|37|975.24
72|1056|37|38|1004.83
72|1056|38|39|866.26
72|1056|39|41|979.56
72|1056|40|42|980.7
72|1056|41|43|937.53
72|1056|42|44|899.5
72|1056|43|45|750.42
72|1056|44|45|725.01
72|1056|45|47|957.4
72|1056|46|47|830.25
72|1056|47|48|979.6
72|1056|48|50|1024.61
72|1056|49|51|884.47
72|1056|50|51|874.1
72|1056|51|52|790.56
72|1056|52|2|823.36
198|72|1|3|1750.72
198|72|2|3|1590.51
198|72|3|4|1841.33
198|72|4|5|1757.61
198|72|5|6|1823.67
198|72|6|8|1721.73
198|72|7|9|1570.68
198|72|8|10|1840.32
198|72|9|11|1464.47
198|72|10|11|1524.53
198|72|11|13|1340.83
198|72|12|14|1493.73
198|72|13|14|1468.78
198|72|14|16|920.71
198|72|15|17|1021.09
198|72|16|17|833.15
198|72|17|19|1001.19
198|72|18|20|1095.76
198|72|19|21|1114.16
198|72|20|22|1374.92
198|72|21|22|1547.55
198|72|22|24|1565.69
198|72|23|24|1503.73
198|72|24|25|1618.79
198|72|25|26|1294.67
198|72|26|28|1163.68
198|72|27|29|1467.45
198|72|28|29|1713.16
198|72|29|30|1679.32
198|72|30|31|1199.32
198|72|31|32|1204.77
198|72|32|33|1482.94
198|72|33|34|1219.23
198|72|34|36|1551.02
198|72|35|36|1268.52
198|72|36|37|1562.33
198|72|37|39|1674.38
198|72|38|39|1604.44
198|72|39|41|1295.51
198|72|40|41|1543.79
198|72|41|43|1209.76
198|72|42|43|995.3
198|72|43|44|1025.5
198|72|44|46|1481.62
198|72|45|47|1566.68
198|72|46|47|1455.95
198|72|47|48|1449.39
198|72|48|49|1494.51
198|72|49|51|1539.08
198|72|50|52|1601.73
198|72|51|1|1616.19
198|72|52|1|1461.23
198|258|1|3|585.16
198|258|2|3|608.13
198|258|3|4|640.62
198|258|4|6|694.32
198|258|5|6|562.73
198|258|6|8|660.72
198|258|7|9|605.59
198|258|8|10|652.16
198|258|9|11|709.21
198|258|10|11|468.03
198|258|11|12|466.25
198|258|12|13|440.03
198|258|13|15|476.55
198|258|14|16|424.24
198|258|15|17|376.46
198|258|16|17|446.52
198|258|17|18|376.83
198|258|18|19|578.07
198|258|19|21|556.16
198|258|20|21|562.67
198|258|21|22|509.51
198|258|22|23|610.87
198|258|23|25|638.6
198|258|24|26|664.97
198|258|25|27|501.77
198|258|26|28|634.1
198|258|27|29|517.86
198|258|28|30|673.09
198|258|29|31|664.14
198|258|30|31|601.56
198|258|31|32|492.21
198|258|32|33|498.12
198|258|33|35|567.16
198|258|34|36|684.36
198|258|35|37|540.51
198|258|36|37|672.25
198|258|37|38|539.85
198|258|38|40|621.69
198|258|39|40|521.43
198|258|40|42|621.15
198|258|41|42|599.47
198|258|42|44|444.46
198|258|43|44|573.47
198|258|44|45|456.11
198|258|45|46|601.51
198|258|46|48|459.5
198|258|47|49|594.0
198|258|48|50|481.6
198|258|49|50|582.21
198|258|50|52|528.36
198|258|51|52|545.47
198|258|52|2|477.59
198|780|1|2|19315.03
198|780|2|4|20470.91
198|780|3|4|22275.83
198|780|4|5|17476.41
198|780|5|7|21600.58
198|780|6|8|18353.19
198|780|7|8|21586.71
198|780|8|9|19005.66
198|780|9|11|24490.76
198|780|10|11|22025.22
198|780|11|12|20659.64
198|780|12|14|20555.94
198|780|13|15|15781.98
198|780|14|15|17397.21
198|780|15|16|15715.18
198|780|16|17|19703.11
198|780|17|18|19703.86
198|780|18|20|16001.21
198|780|19|20|20262.75
198|780|20|22|15365.74
198|780|21|22|18873.89
198|780|22|23|21873.19
198|780|23|25|21364.17
198|780|24|26|16548.38
198|780|25|27|18472.46
198|780|26|28|15368.67
198|780|27|29|16966.1
198|780|28|30|18149.24
198|780|29|30|20119.01
198|780|30|31|19145.38
198|780|31|33|18034.57
198|780|32|34|20340.5
198|780|33|34|16010.89
198|780|34|36|16005.25
198|780|35|36|17357.95
198|780|36|38|16875.91
198|780|37|38|18218.3
198|780|38|39|19524.72
198|780|39|41|15092.73
198|780|40|41|20393.39
198|780|41|42|17359.05
198|780|42|44|17235.0
198|780|43|45|21372.51
198|780|44|46|17547.54
198|780|45|47|22053.51
198|780|46|47|16264.19
198|780|47|48|22087.22
198|780|48|50|16877.21
198|780|49|51|22851.1
198|780|50|51|16182.15
198|780|51|1|20563.47
198|780|52|1|18054.62
198|811|1|2|434.88
198|811|2|3|446.91
198|811|3|4|445.05
198|811|4|5|377.18
198|811|5|6|318.77
198|811|6|7|407.0
198|811|7|9|426.71
198|811|8|10|418.64
198|811|9|11|387.92
198|811|10|11|279.71
198|811|11|13|265.53
198|811|12|14|276.89
198|811|13|15|336.2
198|811|14|16|213.7
198|811|15|17|283.98
198|811|16|17|262.93
198|811|17|19|258.09
198|811|18|19|256.29
198|811|19|21|266.64
198|811|20|21|346.85
198|811|21|22|342.99
198|811|22|23|282.71
198|811|23|25|376.33
198|811|24|26|373.78
198|811|25|27|352.19
198|811|26|28|351.23
198|811|27|29|350.06
198|811|28|29|326.08
198|811|29|30|338.81
198|811|30|32|359.54
198|811|31|32|339.98
198|811|32|34|309.08
198|811|33|35|332.67
198|811|34|35|309.79
198|811|35|37|401.19
198|811|36|37|369.38
198|811|37|38|353.8
198|811|38|39|417.61
198|811|39|41|345.09
198|811|40|41|301.02
198|811|41|42|353.73
198|811|42|43|278.91
198|811|43|45|242.28
198|811|44|45|345.52
198|811|45|46|372.7
198|811|46|47|364.41
198|811|47|48|261.22
198|811|48|50|273.77
198|811|49|51|312.24
198|811|50|51|346.55
198|811|51|1|327.27
198|811|52|2|360.33
198|963|1|3|52856.28
198|963|2|4|78546.92
198|963|3|5|80076.05
198|963|4|6|66469.01
198|963|5|7|60881.44
198|963|6|8|79818.44
198|963|7|8|78470.23
198|963|8|9|78463.16
198|963|9|10|65074.54
198|963|10|11|52402.53
198|963|11|13|69608.17
198|963|12|13|72677.47
198|963|13|15|65820.51
198|963|14|16|70418.98
198|963|15|17|56994.47
198|963|16|17|63090.0
198|963|17|18|57171.97
198|963|18|20|51473.02
198|963|19|21|72746.12
198|963|20|22|54159.49
198|963|21|23|59782.5
198|963|22|23|62334.02
198|963|23|25|76024.68
198|963|24|25|63010.88
198|963|25|27|69847.85
198|963|26|28|65726.92
198|963|27|28|71761.93
198|963|28|29|59845.71
198|963|29|31|57706.58
198|963|30|31|62620.51
198|963|31|32|53019.48
198|963|32|34|52401.58
198|963|33|34|71010.37
198|963|34|35|61611.7
198|963|35|36|67476.28
198|963|36|37|59428.01
198|963|37|38|60497.93
198|963|38|40|69818.22
198|963|39|41|68181.02
198|963|40|42|72404.76
198|963|41|42|72825.84
198|963|42|44|56215.38
198|963|43|45|75288.08
198|963|44|45|75618.75
198|963|45|47|66949.78
198|963|46|48|64591.39
198|963|47|48|68143.83
198|963|48|50|67036.08
198|963|49|50|60375.06
198|963|50|52|55151.9
198|963|51|1|76334.79
198|963|52|2|78709.74
216|72|1|2|155.66
216|72|2|4|166.56
216|72|3|4|152.51
216|72|4|6|164.04
216|72|5|7|170.29
216|72|6|7|181.38
216|72|7|9|159.86
216|72|8|10|165.67
216|72|9|11|131.93
216|72|10|12|128.12
216|72|11|12|132.07
216|72|12|13|117.27
216|72|13|14|134.72
216|72|14|16|90.59
216|72|15|17|110.89
216|72|16|18|81.45
216|72|17|19|93.69
216|72|18|19|139.85
216|72|19|21|106.02
216|72|20|21|137.01
216|72|21|23|138.57
216|72|22|24|112.48
216|72|23|24|151.0
216|72|24|26|147.52
216|72|25|26|122.9
216|72|26|28|161.89
216|72|27|28|132.83
216|72|28|29|120.24
216|72|29|30|171.57
216|72|30|32|126.77
216|72|31|32|130.85
216|72|32|34|162.63
216|72|33|34|120.58
216|72|34|36|157.78
216|72|35|37|122.69
216|72|36|37|145.06
216|72|37|39|122.42
216|72|38|40|156.46
216|72|39|40|151.96
216|72|40|42|109.96
216|72|41|42|117.96
216|72|42|43|127.89
216|72|43|45|142.99
216|72|44|46|114.21
216|72|45|47|150.12
216|72|46|48|108.95
216|72|47|48|140.81
216|72|48|50|137.12
216|72|49|50|120.51
216|72|50|51|144.83
216|72|51|1|160.88
216|72|52|1|148.44
216|258|1|3|554.12
216|258|2|4|550.68
216|258|3|5|435.06
216|258|4|6|397.99
216|258|5|7|403.52
216|258|6|7|606.09
216|258|7|8|500.27
216|258|8|9|579.61
216|258|9|10|528.97
216|258|10|11|383.74
216|258|11|13|348.33
216|258|12|13|466.01
216|258|13|15|396.19
216|258|14|15|290.82
216|258|15|16|357.65
216|258|16|17|301.68
216|258|17|18|271.8
216|258|18|20|416.62
216|258|19|20|503.65
216|258|20|21|368.32
216|258|21|23|346.23
216|258|22|24|497.8
216|258|23|24|491.79
216|258|24|26|418.22
216|258|25|26|432.74
216|258|26|27|447.16
216|258|27|29|552.95
216|258|28|29|552.14
216|258|29|30|437.39
216|258|30|32|450.52
216|258|31|33|388.77
216|258|32|34|418.95
216|258|33|35|470.96
216|258|34|35|464.19
216|258|35|36|402.21
216|258|36|38|471.97
216|258|37|38|490.49
216|258|38|40|367.49
216|258|39|41|465.3
216|258|40|41|476.29
216|258|41|42|444.87
216|258|42|43|326.54
216|258|43|45|438.01
216|258|44|45|464.31
216|258|45|47|401.71
216|258|46|47|401.67
216|258|47|48|428.83
216|258|48|50|465.54
216|258|49|50|548.35
216|258|50|51|479.83
216|258|51|1|422.64
216|258|52|1|528.42
216|780|1|2|3050.03
216|780|2|3|3260.19
216|780|3|5|3216.24
216|780|4|6|2754.17
216|780|5|7|3043.08
216|780|6|8|2633.83
216|780|7|8|2874.52
216|780|8|10|2683.55
216|780|9|10|2711.97
216|780|10|12|3035.58
216|780|11|13|3012.77
216|780|12|13|2228.83
216|780|13|15|2715.01
216|780|14|16|3112.87
216|780|15|16|2457.07
216|780|16|17|2688.01
216|780|17|19|3029.42
216|780|18|20|2794.92
216|780|19|21|2987.3
216|780|20|22|3032.93
216|780|21|22|2606.43
216|780|22|23|2951.94
216|780|23|24|3002.09
216|780|24|26|2760.97
216|780|25|26|2479.49
216|780|26|27|2299.44
216|780|27|28|3241.13
216|780|28|29|2636.55
216|780|29|30|2112.82
216|780|30|31|2470.59
216|780|31|33|2557.87
216|780|32|34|2305.07
216|780|33|34|2199.55
216|780|34|35|2922.17
216|780|35|36|3053.13
216|780|36|38|2714.36
216|780|37|38|2997.54
216|780|38|40|2666.24
216|780|39|41|2728.24
216|780|40|41|2526.24
216|780|41|43|2448.75
216|780|42|43|2541.64
216|780|43|45|3387.37
216|780|44|46|3046.44
216|780|45|47|2359.75
216|780|46|47|2620.75
216|780|47|48|2393.98
216|780|48|49|2750.36
216|780|49|50|2677.2
216|780|50|52|3182.85
216|780|51|52|2443.83
216|780|52|2|2591.64
216|811|1|3|286.82
216|811|2|3|311.44
216|811|3|4|262.68
216|811|4|6|278.66
216|811|5|7|279.3
216|811|6|8|282.3
216|811|7|8|323.94
216|811|8|9|280.2
216|811|9|10|227.66
216|811|10|12|195.76
216|811|11|13|229.83
216|811|12|13|230.23
216|811|13|15|229.72
216|811|14|15|199.6
216|811|15|17|168.82
216|811|16|18|160.95
216|811|17|18|184.16
216|811|18|19|248.07
216|811|19|21|224.35
216|811|20|22|213.16
216|811|21|22|263.6
216|811|22|23|204.18
216|811|23|25|204.65
216|811|24|25|199.22
216|811|25|27|259.41
216|811|26|28|225.69
216|811|27|29|278.17
216|811|28|30|281.48
216|811|29|30|290.63
216|811|30|32|239.14
216|811|31|32|226.57
216|811|32|33|305.72
216|811|33|35|267.69
216|811|34|36|259.14
216|811|35|36|300.13
216|811|36|37|296.62
216|811|37|38|219.51
216|811|38|39|207.01
216|811|39|41|227.92
216|811|40|41|184.39
216|811|41|43|212.24
216|811|42|43|177.01
216|811|43|45|200.34
216|811|44|46|227.6
216|811|45|47|227.11
216|811|46|48|246.56
216|811|47|49|228.95
216|811|48|49|248.54
216|811|49|50|294.21
216|811|50|51|274.07
216|811|51|52|284.38
216|811|52|1|211.89
216|963|1|2|51664.56
216|963|2|4|70632.52
216|963|3|4|65963.34
216|963|4|6|62248.77
216|963|5|6|65861.0
216|963|6|8|78546.8
216|963|7|9|54200.24
216|963|8|9|53747.3
216|963|9|11|71273.91
216|963|10|11|52680.53
216|963|11|13|52603.56
216|963|12|13|46030.42
216|963|13|15|57931.8
216|963|14|15|51418.39
216|963|15|17|58611.19
216|963|16|17|55319.76
216|963|17|18|64299.11
216|963|18|20|44956.34
216|963|19|21|63211.72
216|963|20|22|62682.56
216|963|21|22|51299.2
216|963|22|24|70655.02
216|963|23|24|67468.46
216|963|24|25|63170.16
216|963|25|27|50455.4
216|963|26|27|65411.43
216|963|27|28|70253.72
216|963|28|30|45980.32
216|963|29|31|45953.12
216|963|30|31|46653.84
216|963|31|32|59685.94
216|963|32|34|51754.21
216|963|33|35|62616.64
216|963|34|35|51699.14
216|963|35|36|61776.2
216|963|36|38|58329.39
216|963|37|38|54794.63
216|963|38|39|57338.63
216|963|39|41|62585.07
216|963|40|41|51236.52
216|963|41|42|51400.82
216|963|42|44|60780.17
216|963|43|44|65256.94
216|963|44|46|55991.69
216|963|45|46|55465.71
216|963|46|48|54379.46
216|963|47|48|64304.76
216|963|48|50|65698.97
216|963|49|51|69074.52
216|963|50|51|47567.61
216|963|51|52|54442.48
216|963|52|2|67398.7
258|198|1|3|1461.71
258|198|2|4|1903.03
258|198|3|4|1519.87
258|198|4|6|1301.2
258|198|5|6|1857.6
258|198|6|7|1448.18
258|198|7|9|1790.36
258|198|8|9|1315.25
258|198|9|10|1785.35
258|198|10|11|1656.09
258|198|11|13|1975.3
258|198|12|14|1408.83
258|198|13|15|1317.18
258|198|14|15|1799.9
258|198|15|17|1627.55
258|198|16|18|1516.07
258|198|17|19|1466.87
258|198|18|20|1491.65
258|198|19|20|1837.42
258|198|20|21|1863.65
258|198|21|23|1898.52
258|198|22|23|1311.02
258|198|23|24|1887.9
258|198|24|25|2026.44
258|198|25|27|1422.51
258|198|26|28|1811.72
258|198|27|28|1730.07
258|198|28|30|1613.48
258|198|29|31|1572.88
258|198|30|32|2016.27
258|198|31|32|1767.8
258|198|32|33|1331.78
258|198|33|34|1438.29
258|198|34|36|1516.64
258|198|35|36|1209.81
258|198|36|38|1314.39
258|198|37|38|1397.69
258|198|38|40|1414.95
258|198|39|40|1746.67
258|198|40|42|1259.93
258|198|41|43|1223.85
258|198|42|43|1577.0
258|198|43|45|1270.79
258|198|44|46|1582.83
258|198|45|47|1502.48
258|198|46|48|1731.31
258|198|47|49|1326.49
258|198|48|50|1458.73
258|198|49|50|1398.69
258|198|50|52|1283.83
258|198|51|1|1522.24
258|198|52|2|1535.93
258|216|1|2|185.49
258|216|2|4|220.08
258|216|3|4|219.29
258|216|4|6|195.0
258|216|5|6|175.72
258|216|6|8|239.01
258|216|7|8|195.58
258|216|8|9|194.87
258|216|9|10|241.54
258|216|10|11|194.98
258|216|11|12|206.77
258|216|12|13|229.25
258|216|13|14|224.11
258|216|14|15|210.29
258|216|15|16|254.93
258|216|16|17|227.4
258|216|17|18|211.35
258|216|18|19|201.19
258|216|19|20|222.79
258|216|20|22|242.64
258|216|21|22|220.0
258|216|22|23|172.69
258|216|23|25|240.69
258|216|24|26|220.58
258|216|25|26|215.03
258|216|26|28|245.56
258|216|27|29|172.16
258|216|28|29|253.18
258|216|29|31|216.48
258|216|30|32|225.65
258|216|31|32|216.28
258|216|32|33|215.77
258|216|33|35|195.22
258|216|34|36|202.52
258|216|35|37|228.63
258|216|36|38|190.68
258|216|37|39|220.59
258|216|38|40|213.94
258|216|39|41|221.84
258|216|40|42|172.06
258|216|41|43|165.77
258|216|42|44|153.26
258|216|43|44|169.6
258|216|44|46|203.48
258|216|45|47|152.62
258|216|46|47|211.2
258|216|47|49|168.18
258|216|48|50|182.17
258|216|49|50|171.28
258|216|50|51|235.83
258|216|51|1|184.77
258|216|52|1|209.47
258|469|1|3|3.06
258|469|2|4|3.2
258|469|3|4|3.24
258|469|4|5|2.72
258|469|5|7|2.9
258|469|6|7|3.23
258|469|7|8|2.43
258|469|8|9|3.17
258|469|9|10|2.91
258|469|10|11|2.68
258|469|11|13|3.02
258|469|12|13|3.01
258|469|13|14|2.82
258|469|14|15|2.85
258|469|15|17|2.95
258|469|16|17|3.05
258|469|17|18|3.34
258|469|18|20|3.32
258|469|19|20|3.13
258|469|20|22|3.45
258|469|21|23|2.64
258|469|22|23|2.58
258|469|23|25|2.95
258|469|24|26|3.07
258|469|25|27|3.81
258|469|26|27|3.28
258|469|27|28|3.76
258|469|28|30|2.85
258|469|29|30|3.58
258|469|30|31|2.9
258|469|31|33|3.21
258|469|32|34|2.94
258|469|33|34|3.2
258|469|34|36|3.13
258|469|35|37|3.25
258|469|36|38|3.1
258|469|37|39|3.62
258|469|38|40|2.77
258|469|39|41|3.6
258|469|40|42|2.71
258|469|41|43|2.53
258|469|42|44|3.14
258|469|43|45|2.65
258|469|44|46|3.12
258|469|45|47|2.99
258|469|46|48|3.19
258|469|47|49|3.29
258|469|48|49|2.74
258|469|49|50|2.88
258|469|50|51|3.35
258|469|51|52|2.79
258|469|52|2|2.43
258|689|1|3|1648.55
258|689|2|4|2062.41
258|689|3|4|1807.93
258|689|4|5|1695.96
258|689|5|7|2049.84
258|689|6|8|1721.7
258|689|7|8|2049.58
258|689|8|10|1896.46
258|689|9|10|1804.7
258|689|10|12|1597.25
258|689|11|13|2075.25
258|689|12|13|2084.97
258|689|13|14|1963.24
258|689|14|15|1584.23
258|689|15|16|1689.3
258|689|16|17|2189.34
258|689|17|19|2415.76
258|689|18|20|2275.19
258|689|19|20|1785.37
258|689|20|22|1795.67
258|689|21|22|2074.76
258|689|22|23|2073.16
258|689|23|25|1854.54
258|689|24|26|2379.96
258|689|25|26|2403.77
258|689|26|28|2370.97
258|689|27|28|2342.59
258|689|28|30|2316.53
258|689|29|30|2295.18
258|689|30|32|2338.97
258|689|31|32|1612.85
258|689|32|34|1804.5
258|689|33|35|1778.4
258|689|34|36|1767.96
258|689|35|36|2073.38
258|689|36|38|1587.17
258|689|37|39|1808.45
258|689|38|40|2276.27
258|689|39|41|1810.31
258|689|40|41|1967.79
258|689|41|43|1945.51
258|689|42|43|2058.45
258|689|43|44|1804.06
258|689|44|45|1620.87
258|689|45|46|2053.75
258|689|46|48|1714.82
258|689|47|49|1546.87
258|689|48|49|1986.45
258|689|49|50|1569.98
258|689|50|51|1976.85
258|689|51|1|2158.26
258|689|52|1|1632.91
258|780|1|2|1300.06
258|780|2|3|1618.49
258|780|3|5|1495.81
258|780|4|5|1304.79
258|780|5|6|1418.83
258|780|6|7|1824.51
258|780|7|9|1641.56
258|780|8|9|1463.11
258|780|9|11|1501.79
258|780|10|12|1436.43
258|780|11|12|1316.83
258|780|12|14|1847.57
258|780|13|15|1558.96
258|780|14|15|1747.04
258|780|15|16|1441.08
258|780|16|17|1635.58
258|780|17|18|1607.7
258|780|18|19|1392.23
258|780|19|20|1576.91
258|780|20|21|1758.91
258|780|21|23|1703.81
258|780|22|23|1478.47
