p_o|p_d|t_1|t_2|demand
72|1056|37|38|322.73
72|1056|38|39|271.89
72|1056|39|41|301.22
72|1056|40|42|328.6
72|1056|41|43|303.55
72|1056|42|44|308.55
72|1056|43|45|305.59
72|1056|44|45|326.76
72|1056|45|47|259.41
72|1056|46|47|296.79
72|1056|47|48|324.84
72|1056|48|50|346.56
72|1056|49|51|367.42
72|1056|50|51|297.24
72|1056|51|52|317.46
72|1056|52|2|309.74
198|72|1|3|548.05
198|72|2|3|520.1
198|72|3|4|441.14
198|72|4|5|615.43
198|72|5|6|509.76
198|72|6|8|574.06
198|72|7|9|646.82
198|72|8|10|631.45
198|72|9|11|502.5
198|72|10|11|446.39
198|72|11|13|515.02
198|72|12|14|373.2
198|72|13|14|502.22
198|72|14|16|425.0
198|72|15|17|362.01
198|72|16|17|358.88
198|72|17|19|400.57
198|72|18|20|419.19
198|72|19|21|399.23
198|72|20|22|496.75
198|72|21|22|505.51
198|72|22|24|517.45
198|72|23|24|430.55
198|72|24|25|452.98
198|72|25|26|491.72
198|72|26|28|427.99
198|72|27|29|521.71
198|72|28|29|446.2
198|72|29|30|476.62
198|72|30|31|517.91
198|72|31|32|587.72
198|72|32|33|584.52
198|72|33|34|459.34
198|72|34|36|471.61
198|72|35|36|545.7
198|72|36|37|550.63
198|72|37|39|494.41
198|72|38|39|438.24
198|72|39|41|387.23
198|72|40|41|499.78
198|72|41|43|460.02
198|72|42|43|445.63
198|72|43|44|455.94
198|72|44|46|435.65
198|72|45|47|420.04
198|72|46|47|468.45
198|72|47|48|380.68
198|72|48|49|462.31
198|72|49|51|486.18
198|72|50|52|397.8
198|72|51|1|418.14
198|72|52|1|456.99
198|258|1|3|184.29
198|258|2|3|185.14
198|258|3|4|234.19
198|258|4|6|184.86
198|258|5|6|210.25
198|258|6|8|240.21
198|258|7|9|186.83
198|258|8|10|229.32
198|258|9|11|195.65
198|258|10|11|155.39
198|258|11|12|205.66
198|258|12|13|200.04
198|258|13|15|156.04
198|258|14|16|125.36
198|258|15|17|123.18
198|258|16|17|132.02
198|258|17|18|159.23
198|258|18|19|160.02
198|258|19|21|196.35
198|258|20|21|150.41
198|258|21|22|191.78
198|258|22|23|167.31
198|258|23|25|209.56
198|258|24|26|202.0
198|258|25|27|215.58
198|258|26|28|166.88
198|258|27|29|224.78
198|258|28|30|221.96
198|258|29|31|197.55
198|258|30|31|191.58
198|258|31|32|167.83
198|258|32|33|180.0
198|258|33|35|176.65
198|258|34|36|216.28
198|258|35|37|219.32
198|258|36|37|215.15
198|258|37|38|172.2
198|258|38|40|184.07
198|258|39|40|155.76
198|258|40|42|197.73
198|258|41|42|137.54
198|258|42|44|159.14
198|258|43|44|130.4
198|258|44|45|145.06
198|258|45|46|184.24
198|258|46|48|205.16
198|258|47|49|194.77
198|258|48|50|176.18
198|258|49|50|193.78
198|258|50|52|160.99
198|258|51|52|186.26
198|258|52|2|179.93
198|780|1|2|6234.91
198|780|2|4|7788.26
198|780|3|4|7328.33
198|780|4|5|8112.19
198|780|5|7|8016.25
198|780|6|8|6098.47
198|780|7|8|8314.59
198|780|8|9|7644.04
198|780|9|11|6723.58
198|780|10|11|5304.35
198|780|11|12|6874.37
198|780|12|14|6117.89
198|780|13|15|5492.6
198|780|14|15|6612.69
198|780|15|16|5443.23
198|780|16|17|5414.66
198|780|17|18|7250.96
198|780|18|20|6996.35
198|780|19|20|5886.29
198|780|20|22|6299.83
198|780|21|22|5076.82
198|780|22|23|6471.03
198|780|23|25|7423.3
198|780|24|26|6170.95
198|780|25|27|5400.73
198|780|26|28|6230.46
198|780|27|29|6239.38
198|780|28|30|6504.25
198|780|29|30|6194.07
198|780|30|31|6525.72
198|780|31|33|7296.62
198|780|32|34|6190.29
198|780|33|34|6752.49
198|780|34|36|6748.32
198|780|35|36|5549.58
198|780|36|38|5237.4
198|780|37|38|5580.34
198|780|38|39|6792.2
198|780|39|41|4851.88
198|780|40|41|4938.3
198|780|41|42|5233.11
198|780|42|44|7674.6
198|780|43|45|7254.92
198|780|44|46|6808.97
198|780|45|47|6609.85
198|780|46|47|6485.9
198|780|47|48|6445.49
198|780|48|50|6840.94
198|780|49|51|7222.32
198|780|50|51|6914.49
198|780|51|1|6492.25
198|780|52|1|5833.74
198|811|1|2|125.27
198|811|2|3|156.11
198|811|3|4|152.54
198|811|4|5|132.86
198|811|5|6|116.43
198|811|6|7|152.52
198|811|7|9|155.61
198|811|8|10|144.57
198|811|9|11|141.73
198|811|10|11|95.07
198|811|11|13|110.92
198|811|12|14|84.09
198|811|13|15|108.36
198|811|14|16|95.25
198|811|15|17|99.46
198|811|16|17|66.51
198|811|17|19|87.04
198|811|18|19|121.64
198|811|19|21|114.79
198|811|20|21|125.29
198|811|21|22|117.89
198|811|22|23|113.59
198|811|23|25|99.73
198|811|24|26|125.04
198|811|25|27|122.61
198|811|26|28|127.7
198|811|27|29|136.52
198|811|28|29|115.1
198|811|29|30|97.06
198|811|30|32|129.41
198|811|31|32|104.12
198|811|32|34|137.67
198|811|33|35|98.57
198|811|34|35|122.48
198|811|35|37|121.76
198|811|36|37|108.02
198|811|37|38|130.45
198|811|38|39|98.26
198|811|39|41|122.8
198|811|40|41|114.99
198|811|41|42|114.53
198|811|42|43|96.5
198|811|43|45|85.69
198|811|44|45|107.96
198|811|45|46|134.02
198|811|46|47|101.81
198|811|47|48|101.92
198|811|48|50|98.89
198|811|49|51|120.93
198|811|50|51|97.8
198|811|51|1|110.09
198|811|52|2|135.65
198|963|1|3|24820.76
198|963|2|4|21489.16
198|963|3|5|23627.57
198|963|4|6|27416.49
198|963|5|7|19456.45
198|963|6|8|23834.99
198|963|7|8|20768.23
198|963|8|9|22948.5
198|963|9|10|23702.37
198|963|10|11|24011.88
198|963|11|13|23477.8
198|963|12|13|17704.71
198|963|13|15|21159.34
198|963|14|16|21693.14
198|963|15|17|21986.19
198|963|16|17|19355.34
198|963|17|18|19602.68
198|963|18|20|22754.11
198|963|19|21|22289.32
198|963|20|22|20321.08
198|963|21|23|24157.75
198|963|22|23|20120.56
198|963|23|25|27151.56
198|963|24|25|18838.42
198|963|25|27|23622.6
198|963|26|28|18896.57
198|963|27|28|22879.24
198|963|28|29|18792.76
198|963|29|31|20642.15
198|963|30|31|24387.6
198|963|31|32|20431.21
198|963|32|34|18236.05
198|963|33|34|22281.5
198|963|34|35|19640.15
198|963|35|36|18187.06
198|963|36|37|22661.54
198|963|37|38|20769.07
198|963|38|40|22871.97
198|963|39|41|24139.01
198|963|40|42|20717.89
198|963|41|42|21445.71
198|963|42|44|19734.09
198|963|43|45|24881.71
198|963|44|45|23063.09
198|963|45|47|21198.64
198|963|46|48|18378.57
198|963|47|48|25509.64
198|963|48|50|25708.71
198|963|49|50|21300.63
198|963|50|52|21724.38
198|963|51|1|20561.86
198|963|52|2|21993.08
216|72|1|2|54.22
216|72|2|4|58.77
216|72|3|4|60.02
216|72|4|6|45.68
216|72|5|7|60.73
216|72|6|7|49.23
216|72|7|9|62.38
216|72|8|10|60.37
216|72|9|11|43.05
216|72|10|12|50.73
216|72|11|12|43.62
216|72|12|13|44.15
216|72|13|14|35.56
216|72|14|16|40.92
216|72|15|17|35.8
216|72|16|18|36.22
216|72|17|19|29.56
216|72|18|19|47.99
216|72|19|21|38.15
216|72|20|21|37.46
216|72|21|23|50.72
216|72|22|24|41.98
216|72|23|24|52.22
216|72|24|26|42.18
216|72|25|26|37.44
216|72|26|28|46.52
216|72|27|28|41.62
216|72|28|29|44.49
216|72|29|30|54.26
216|72|30|32|49.21
216|72|31|32|42.35
216|72|32|34|53.67
216|72|33|34|54.14
216|72|34|36|45.39
216|72|35|37|47.31
216|72|36|37|43.3
216|72|37|39|42.2
216|72|38|40|41.89
216|72|39|40|45.1
216|72|40|42|49.46
216|72|41|42|42.46
216|72|42|43|33.45
216|72|43|45|45.97
216|72|44|46|44.09
216|72|45|47|45.79
216|72|46|48|46.06
216|72|47|48|42.14
216|72|48|50|41.43
216|72|49|50|50.93
216|72|50|51|51.92
216|72|51|1|55.45
216|72|52|1|52.14
216|258|1|3|153.28
216|258|2|4|146.29
216|258|3|5|154.83
216|258|4|6|193.54
216|258|5|7|137.06
216|258|6|7|192.73
216|258|7|8|155.99
216|258|8|9|151.98
216|258|9|10|149.34
216|258|10|11|150.91
216|258|11|13|167.86
216|258|12|13|153.88
216|258|13|15|153.52
216|258|14|15|130.61
216|258|15|16|111.37
216|258|16|17|90.12
216|258|17|18|92.6
216|258|18|20|110.7
216|258|19|20|129.6
216|258|20|21|136.87
216|258|21|23|155.97
216|258|22|24|144.4
216|258|23|24|167.72
216|258|24|26|134.71
216|258|25|26|146.51
216|258|26|27|176.02
216|258|27|29|150.81
216|258|28|29|162.23
216|258|29|30|169.34
216|258|30|32|177.3
216|258|31|33|151.89
216|258|32|34|137.53
216|258|33|35|150.29
216|258|34|35|151.17
216|258|35|36|161.69
216|258|36|38|187.88
216|258|37|38|189.85
216|258|38|40|152.83
216|258|39|41|151.9
216|258|40|41|125.33
216|258|41|42|152.93
216|258|42|43|149.42
216|258|43|45|148.01
216|258|44|45|148.08
216|258|45|47|164.3
216|258|46|47|123.38
216|258|47|48|149.89
216|258|48|50|128.79
216|258|49|50|158.06
216|258|50|51|161.71
216|258|51|1|155.63
216|258|52|1|131.83
216|780|1|2|1017.49
216|780|2|3|965.16
216|780|3|5|1163.82
216|780|4|6|1039.88
216|780|5|7|1032.54
216|780|6|8|1172.36
216|780|7|8|1081.96
216|780|8|10|1154.1
216|780|9|10|1149.21
216|780|10|12|950.77
216|780|11|13|1013.04
216|780|12|13|796.52
216|780|13|15|854.88
216|780|14|16|939.08
216|780|15|16|755.43
216|780|16|17|832.12
216|780|17|19|740.5
216|780|18|20|784.01
216|780|19|21|928.13
216|780|20|22|992.65
216|780|21|22|736.03
216|780|22|23|1042.36
216|780|23|24|820.99
216|780|24|26|1118.66
216|780|25|26|918.21
216|780|26|27|827.72
216|780|27|28|1013.29
216|780|28|29|754.1
216|780|29|30|869.53
216|780|30|31|1016.72
216|780|31|33|818.6
216|780|32|34|872.38
216|780|33|34|830.82
216|780|34|35|723.64
216|780|35|36|1004.34
216|780|36|38|712.51
216|780|37|38|952.7
216|780|38|40|833.64
216|780|39|41|758.4
216|780|40|41|920.93
216|780|41|43|907.67
216|780|42|43|1033.68
216|780|43|45|1133.69
216|780|44|46|1051.28
216|780|45|47|1029.89
216|780|46|47|989.3
216|780|47|48|859.02
216|780|48|49|738.83
216|780|49|50|989.55
216|780|50|52|843.35
216|780|51|52|801.49
216|780|52|2|876.09
216|811|1|3|80.24
216|811|2|3|102.16
216|811|3|4|75.87
216|811|4|6|86.22
216|811|5|7|79.72
216|811|6|8|101.23
216|811|7|8|106.57
216|811|8|9|92.39
216|811|9|10|101.44
216|811|10|12|82.92
216|811|11|13|86.01
216|811|12|13|83.67
216|811|13|15|81.75
216|811|14|15|50.52
216|811|15|17|70.56
216|811|16|18|53.78
216|811|17|18|67.47
216|811|18|19|65.84
216|811|19|21|61.28
216|811|20|22|72.15
216|811|21|22|64.04
216|811|22|23|69.13
216|811|23|25|95.29
216|811|24|25|86.56
216|811|25|27|78.76
216|811|26|28|69.86
216|811|27|29|76.84
216|811|28|30|76.44
216|811|29|30|86.29
216|811|30|32|67.51
216|811|31|32|74.26
216|811|32|33|102.34
216|811|33|35|99.82
216|811|34|36|73.91
216|811|35|36|74.17
216|811|36|37|95.36
216|811|37|38|90.23
216|811|38|39|88.0
216|811|39|41|84.23
216|811|40|41|69.0
216|811|41|43|80.48
216|811|42|43|60.13
216|811|43|45|77.27
216|811|44|46|59.19
216|811|45|47|89.19
216|811|46|48|70.79
216|811|47|49|77.52
216|811|48|49|62.16
216|811|49|50|72.13
216|811|50|51|77.27
216|811|51|52|77.46
216|811|52|1|90.42
216|963|1|2|22410.56
216|963|2|4|17779.61
216|963|3|4|20791.82
216|963|4|6|23391.31
216|963|5|6|24239.92
216|963|6|8|22348.4
216|963|7|9|18975.42
216|963|8|9|23410.95
216|963|9|11|18536.18
216|963|10|11|18854.27
216|963|11|13|18706.52
216|963|12|13|16869.12
216|963|13|15|20409.05
216|963|14|15|19447.13
216|963|15|17|18626.09
216|963|16|17|16592.5
216|963|17|18|18990.5
216|963|18|20|14473.61
216|963|19|21|20635.54
216|963|20|22|16092.37
216|963|21|22|17050.45
216|963|22|24|21954.33
216|963|23|24|20098.52
216|963|24|25|21823.61
216|963|25|27|19041.53
216|963|26|27|17221.36
216|963|27|28|23356.91
216|963|28|30|16582.97
216|963|29|31|16577.9
216|963|30|31|22382.67
216|963|31|32|19211.7
216|963|32|34|16477.07
216|963|33|35|21704.25
216|963|34|35|16217.27
216|963|35|36|16107.4
216|963|36|38|17068.89
216|963|37|38|19439.23
216|963|38|39|19232.54
216|963|39|41|19829.61
216|963|40|41|17763.4
216|963|41|42|19321.44
216|963|42|44|18644.42
216|963|43|44|24007.58
216|963|44|46|17626.46
216|963|45|46|17372.52
216|963|46|48|20588.37
216|963|47|48|19955.23
216|963|48|50|18261.17
216|963|49|51|19726.38
216|963|50|51|19908.81
216|963|51|52|20446.37
216|963|52|2|22768.87
258|198|1|3|538.15
258|198|2|4|466.3
258|198|3|4|531.76
258|198|4|6|604.7
258|198|5|6|497.45
258|198|6|7|568.85
258|198|7|9|624.71
258|198|8|9|432.67
258|198|9|10|479.96
258|198|10|11|470.0
258|198|11|13|548.45
258|198|12|14|651.62
258|198|13|15|606.31
258|198|14|15|641.62
258|198|15|17|488.07
258|198|16|18|617.19
258|198|17|19|476.87
258|198|18|20|526.91
258|198|19|20|533.52
258|198|20|21|618.11
258|198|21|23|620.7
258|198|22|23|504.32
258|198|23|24|530.31
258|198|24|25|590.2
258|198|25|27|480.08
258|198|26|28|505.05
258|198|27|28|518.59
258|198|28|30|569.54
258|198|29|31|558.29
258|198|30|32|478.3
258|198|31|32|482.74
258|198|32|33|510.67
258|198|33|34|554.43
258|198|34|36|503.93
258|198|35|36|404.24
258|198|36|38|604.76
258|198|37|38|465.84
258|198|38|40|434.93
258|198|39|40|526.61
258|198|40|42|439.97
258|198|41|43|441.75
258|198|42|43|540.68
258|198|43|45|463.44
258|198|44|46|464.31
258|198|45|47|523.99
258|198|46|48|538.54
258|198|47|49|549.19
258|198|48|50|501.79
258|198|49|50|424.27
258|198|50|52|497.5
258|198|51|1|471.06
258|198|52|2|562.7
258|216|1|2|65.7
258|216|2|4|75.34
258|216|3|4|86.11
258|216|4|6|63.26
258|216|5|6|59.26
258|216|6|8|79.61
258|216|7|8|63.47
258|216|8|9|70.61
258|216|9|10|59.91
258|216|10|11|72.03
258|216|11|12|66.67
258|216|12|13|63.36
258|216|13|14|70.34
258|216|14|15|63.77
258|216|15|16|83.95
258|216|16|17|64.44
258|216|17|18|74.76
258|216|18|19|67.37
258|216|19|20|83.1
258|216|20|22|74.43
258|216|21|22|57.9
258|216|22|23|64.64
258|216|23|25|58.69
258|216|24|26|59.63
258|216|25|26|82.71
258|216|26|28|76.1
258|216|27|29|64.12
258|216|28|29|76.41
258|216|29|31|67.97
258|216|30|32|77.52
258|216|31|32|69.2
258|216|32|33|71.49
258|216|33|35|66.11
258|216|34|36|53.19
258|216|35|37|61.96
258|216|36|38|77.78
258|216|37|39|75.71
258|216|38|40|73.89
258|216|39|41|73.71
258|216|40|42|72.55
258|216|41|43|58.77
258|216|42|44|71.35
258|216|43|44|73.31
258|216|44|46|50.81
258|216|45|47|53.12
258|216|46|47|63.67
258|216|47|49|70.44
258|216|48|50|70.22
258|216|49|50|71.77
258|216|50|51|54.73
258|216|51|1|61.25
258|216|52|1|62.93
258|469|1|3|1.08
258|469|2|4|1.0
258|469|3|4|0.92
258|469|4|5|0.94
258|469|5|7|1.13
258|469|6|7|0.95
258|469|7|8|1.2
258|469|8|9|1.2
258|469|9|10|1.12
258|469|10|11|1.1
258|469|11|13|0.92
258|469|12|13|0.92
258|469|13|14|1.14
258|469|14|15|1.17
258|469|15|17|1.04
258|469|16|17|0.97
258|469|17|18|1.12
258|469|18|20|1.25
258|469|19|20|1.16
258|469|20|22|1.06
258|469|21|23|1.03
258|469|22|23|1.03
258|469|23|25|1.2
258|469|24|26|1.24
258|469|25|27|1.16
258|469|26|27|1.01
258|469|27|28|0.92
258|469|28|30|1.08
258|469|29|30|0.87
258|469|30|31|0.87
258|469|31|33|1.14
258|469|32|34|0.95
258|469|33|34|0.93
258|469|34|36|1.11
258|469|35|37|0.86
258|469|36|38|0.8
258|469|37|39|0.85
258|469|38|40|1.05
258|469|39|41|1.21
258|469|40|42|0.81
258|469|41|43|0.89
258|469|42|44|0.86
258|469|43|45|1.07
258|469|44|46|1.07
258|469|45|47|0.85
258|469|46|48|1.1
258|469|47|49|0.99
258|469|48|49|0.99
258|469|49|50|0.92
258|469|50|51|1.11
258|469|51|52|1.02
258|469|52|2|1.02
258|689|1|3|707.0
258|689|2|4|599.1
258|689|3|4|756.28
258|689|4|5|664.01
258|689|5|7|765.16
258|689|6|8|524.87
258|689|7|8|527.68
258|689|8|10|715.89
258|689|9|10|693.44
258|689|10|12|608.03
258|689|11|13|591.5
258|689|12|13|536.52
258|689|13|14|583.95
258|689|14|15|594.4
258|689|15|16|666.63
258|689|16|17|566.63
258|689|17|19|546.07
258|689|18|20|763.67
258|689|19|20|604.86
258|689|20|22|746.62
258|689|21|22|658.62
258|689|22|23|727.48
258|689|23|25|733.75
258|689|24|26|614.6
258|689|25|26|633.21
258|689|26|28|671.26
258|689|27|28|723.81
258|689|28|30|615.08
258|689|29|30|745.17
258|689|30|32|609.71
258|689|31|32|737.69
258|689|32|34|583.61
258|689|33|35|542.99
258|689|34|36|652.85
258|689|35|36|649.2
258|689|36|38|616.33
258|689|37|39|700.61
258|689|38|40|680.74
258|689|39|41|633.35
258|689|40|41|540.35
258|689|41|43|612.33
258|689|42|43|603.76
258|689|43|44|513.22
258|689|44|45|602.55
258|689|45|46|693.6
258|689|46|48|477.92
258|689|47|49|668.0
258|689|48|49|573.35
258|689|49|50|599.25
258|689|50|51|547.01
258|689|51|1|488.87
258|689|52|1|576.35
258|780|1|2|574.27
258|780|2|3|604.98
258|780|3|5|561.65
258|780|4|5|473.24
258|780|5|6|624.89
258|780|6|7|553.86
258|780|7|9|602.13
258|780|8|9|417.01
258|780|9|11|533.21
258|780|10|12|496.36
258|780|11|12|500.38
258|780|12|14|563.58
258|780|13|15|491.64
258|780|14|15|575.25
258|780|15|16|465.87
258|780|16|17|439.68
258|780|17|18|482.42
258|780|18|19|639.34
258|780|19|20|485.58
258|780|20|21|615.11
258|780|21|23|612.24
258|780|22|23|562.31
258|780|23|24|487.16
258|780|24|26|504.77
258|780|25|27|444.13
258|780|26|28|519.0
258|780|27|29|635.41
258|780|28|30|481.42
258|780|29|31|498.81
258|780|30|31|623.25
258|780|31|32|560.67
258|780|32|33|538.1
258|780|33|35|524.07
258|780|34|35|471.15
258|780|35|37|414.3
258|780|36|37|569.48
258|780|37|38|522.78
258|780|38|39|572.59
258|780|39|40|544.6
258|780|40|41|429.5
258|780|41|43|516.76
258|780|42|43|430.36
258|780|43|44|472.13
258|780|44|46|426.45
258|780|45|47|379.17
258|780|46|48|489.61
258|780|47|48|537.4
258|780|48|49|465.7
258|780|49|51|546.73
258|780|50|51|572.05
