p_o|p_d|t_1|t_2|demand
72|689|41|43|1160.77
72|689|42|43|1130.23
72|689|43|44|1215.65
72|689|44|45|1062.55
72|689|45|47|1015.39
72|689|46|48|1189.76
72|689|47|48|1369.41
72|689|48|50|1080.29
72|689|49|50|1286.62
72|689|50|52|1293.7
72|689|51|52|1239.27
72|689|52|1|1223.96
72|780|1|2|1785.44
72|780|2|3|2251.78
72|780|3|5|1976.66
72|780|4|6|1929.85
72|780|5|6|2411.97
72|780|6|7|1938.18
72|780|7|9|1948.96
72|780|8|10|1768.59
72|780|9|10|1777.79
72|780|10|12|2110.67
72|780|11|12|2312.53
72|780|12|13|2411.36
72|780|13|14|2408.05
72|780|14|16|1695.08
72|780|15|16|2266.21
72|780|16|17|2056.94
72|780|17|19|2055.46
72|780|18|20|2323.26
72|780|19|20|2122.79
72|780|20|22|2220.26
72|780|21|22|1824.6
72|780|22|23|1628.0
72|780|23|25|2341.09
72|780|24|26|2436.14
72|780|25|26|2086.33
72|780|26|27|2373.25
72|780|27|28|2134.71
72|780|28|30|2210.04
72|780|29|31|2283.56
72|780|30|31|1826.3
72|780|31|33|2063.9
72|780|32|33|2194.21
72|780|33|34|2223.61
72|780|34|36|1648.24
72|780|35|36|1964.53
72|780|36|38|1726.31
72|780|37|38|2176.94
72|780|38|40|1877.16
72|780|39|41|2358.17
72|780|40|41|1719.5
72|780|41|43|1826.87
72|780|42|43|1714.15
72|780|43|45|1804.35
72|780|44|46|1658.5
72|780|45|47|1725.98
72|780|46|47|1838.67
72|780|47|49|1715.32
72|780|48|50|1487.85
72|780|49|50|1669.65
72|780|50|52|1971.06
72|780|51|52|2067.64
72|780|52|1|2020.04
72|963|1|2|1.11
72|963|2|4|1.27
72|963|3|4|1.2
72|963|4|5|0.95
72|963|5|7|0.99
72|963|6|8|1.26
72|963|7|8|1.27
72|963|8|10|1.04
72|963|9|10|1.11
72|963|10|11|1.09
72|963|11|12|1.09
72|963|12|13|1.14
72|963|13|15|1.05
72|963|14|15|1.17
72|963|15|17|1.28
72|963|16|17|0.96
72|963|17|19|0.99
72|963|18|19|1.09
72|963|19|21|1.35
72|963|20|22|1.2
72|963|21|23|0.9
72|963|22|24|0.88
72|963|23|24|1.2
72|963|24|26|1.31
72|963|25|27|0.94
72|963|26|28|1.09
72|963|27|28|1.28
72|963|28|29|1.24
72|963|29|30|0.95
72|963|30|31|1.35
72|963|31|32|1.13
72|963|32|33|1.09
72|963|33|34|1.01
72|963|34|36|0.88
72|963|35|36|1.06
72|963|36|38|0.95
72|963|37|39|1.27
72|963|38|40|1.14
72|963|39|41|1.1
72|963|40|41|0.95
72|963|41|42|0.85
72|963|42|43|1.08
72|963|43|44|1.13
72|963|44|45|1.08
72|963|45|47|0.95
72|963|46|48|1.2
72|963|47|48|0.94
72|963|48|50|1.12
72|963|49|50|0.87
72|963|50|52|1.08
72|963|51|52|0.88
72|963|52|2|1.22
72|1056|1|2|537.44
72|1056|2|4|793.74
72|1056|3|5|658.87
72|1056|4|5|675.69
72|1056|5|6|668.15
72|1056|6|8|680.71
72|1056|7|9|701.96
72|1056|8|9|530.73
72|1056|9|11|754.26
72|1056|10|12|608.55
72|1056|11|12|571.36
72|1056|12|14|561.83
72|1056|13|15|766.82
72|1056|14|16|812.49
72|1056|15|17|666.91
72|1056|16|17|752.51
72|1056|17|18|567.36
72|1056|18|20|658.2
72|1056|19|20|623.06
72|1056|20|22|709.32
72|1056|21|23|578.28
72|1056|22|24|568.72
72|1056|23|25|591.5
72|1056|24|26|761.14
72|1056|25|27|704.9
72|1056|26|28|681.74
72|1056|27|28|639.3
72|1056|28|30|636.77
72|1056|29|31|570.0
72|1056|30|32|756.16
72|1056|31|33|776.29
72|1056|32|33|558.58
72|1056|33|34|580.7
72|1056|34|36|576.33
72|1056|35|37|527.41
72|1056|36|37|708.41
72|1056|37|38|709.49
72|1056|38|39|674.04
72|1056|39|41|610.17
72|1056|40|42|569.37
72|1056|41|43|499.23
72|1056|42|44|600.92
72|1056|43|45|623.25
72|1056|44|45|709.06
72|1056|45|47|561.33
72|1056|46|47|713.09
72|1056|47|48|623.74
72|1056|48|50|567.98
72|1056|49|51|658.41
72|1056|50|51|697.16
72|1056|51|52|741.6
72|1056|52|2|534.34
198|72|1|3|990.79
198|72|2|3|993.06
198|72|3|4|866.74
198|72|4|5|836.83
198|72|5|6|1182.94
198|72|6|8|935.33
198|72|7|9|1256.3
198|72|8|10|1186.85
198|72|9|11|989.38
198|72|10|11|880.42
198|72|11|13|1056.67
198|72|12|14|841.56
198|72|13|14|717.97
198|72|14|16|597.26
198|72|15|17|579.09
198|72|16|17|659.99
198|72|17|19|775.1
198|72|18|20|789.2
198|72|19|21|970.55
198|72|20|22|1005.14
198|72|21|22|812.14
198|72|22|24|928.3
198|72|23|24|804.18
198|72|24|25|1051.61
198|72|25|26|807.86
198|72|26|28|753.02
198|72|27|29|897.04
198|72|28|29|922.46
198|72|29|30|1038.18
198|72|30|31|1125.67
198|72|31|32|983.96
198|72|32|33|998.09
198|72|33|34|1105.91
198|72|34|36|992.82
198|72|35|36|1188.11
198|72|36|37|1079.77
198|72|37|39|880.24
198|72|38|39|895.5
198|72|39|41|1002.88
198|72|40|41|826.09
198|72|41|43|734.55
198|72|42|43|782.15
198|72|43|44|957.94
198|72|44|46|736.04
198|72|45|47|983.64
198|72|46|47|874.1
198|72|47|48|772.31
198|72|48|49|881.85
198|72|49|51|1103.86
198|72|50|52|947.44
198|72|51|1|985.33
198|72|52|1|853.32
198|258|1|3|325.79
198|258|2|3|468.59
198|258|3|4|409.64
198|258|4|6|335.52
198|258|5|6|473.3
198|258|6|8|502.92
198|258|7|9|400.82
198|258|8|10|400.96
198|258|9|11|369.65
198|258|10|11|370.93
198|258|11|12|378.74
198|258|12|13|393.53
198|258|13|15|333.38
198|258|14|16|330.26
198|258|15|17|249.37
198|258|16|17|278.29
198|258|17|18|224.72
198|258|18|19|269.24
198|258|19|21|315.77
198|258|20|21|302.39
198|258|21|22|295.2
198|258|22|23|323.34
198|258|23|25|392.35
198|258|24|26|352.99
198|258|25|27|404.93
198|258|26|28|352.03
198|258|27|29|330.99
198|258|28|30|315.48
198|258|29|31|386.71
198|258|30|31|331.85
198|258|31|32|344.58
198|258|32|33|426.86
198|258|33|35|397.2
198|258|34|36|369.14
198|258|35|37|337.69
198|258|36|37|488.78
198|258|37|38|379.68
198|258|38|40|363.46
198|258|39|40|440.65
198|258|40|42|305.29
198|258|41|42|355.65
198|258|42|44|288.85
198|258|43|44|359.98
198|258|44|45|317.84
198|258|45|46|331.56
198|258|46|48|398.36
198|258|47|49|395.96
198|258|48|50|380.51
198|258|49|50|317.69
198|258|50|52|429.56
198|258|51|52|446.25
198|258|52|2|433.15
198|780|1|2|13459.42
198|780|2|4|15099.57
198|780|3|4|14008.92
198|780|4|5|11547.3
198|780|5|7|13151.31
198|780|6|8|15069.23
198|780|7|8|11539.31
198|780|8|9|15198.53
198|780|9|11|12183.11
198|780|10|11|11610.39
198|780|11|12|14159.08
198|780|12|14|13453.6
198|780|13|15|11078.46
198|780|14|15|12858.51
198|780|15|16|10139.53
198|780|16|17|10223.6
198|780|17|18|14047.3
198|780|18|20|13546.86
198|780|19|20|10693.86
198|780|20|22|11583.17
198|780|21|22|13180.28
198|780|22|23|13062.42
198|780|23|25|13322.41
198|780|24|26|15025.92
198|780|25|27|15516.46
198|780|26|28|13146.51
198|780|27|29|15599.24
198|780|28|30|14635.42
198|780|29|30|11736.92
198|780|30|31|13113.7
198|780|31|33|13595.45
198|780|32|34|14030.1
198|780|33|34|13170.3
198|780|34|36|9966.1
198|780|35|36|13641.27
198|780|36|38|10787.69
198|780|37|38|11732.25
198|780|38|39|12692.29
198|780|39|41|11997.71
198|780|40|41|14195.93
198|780|41|42|11945.23
198|780|42|44|11352.98
198|780|43|45|13847.8
198|780|44|46|11432.96
198|780|45|47|12520.65
198|780|46|47|14994.05
198|780|47|48|11493.27
198|780|48|50|14481.49
198|780|49|51|13143.5
198|780|50|51|11090.09
198|780|51|1|14898.99
198|780|52|1|10855.21
198|811|1|2|248.25
198|811|2|3|269.69
198|811|3|4|232.82
198|811|4|5|273.7
198|811|5|6|219.69
198|811|6|7|300.78
198|811|7|9|234.33
198|811|8|10|296.7
198|811|9|11|215.33
198|811|10|11|185.53
198|811|11|13|228.48
198|811|12|14|180.72
198|811|13|15|240.27
198|811|14|16|162.05
198|811|15|17|182.76
198|811|16|17|138.06
198|811|17|19|173.13
198|811|18|19|194.6
198|811|19|21|259.3
198|811|20|21|185.66
198|811|21|22|189.49
198|811|22|23|237.16
198|811|23|25|257.57
198|811|24|26|216.63
198|811|25|27|223.99
198|811|26|28|260.03
198|811|27|29|214.73
198|811|28|29|266.3
198|811|29|30|268.12
198|811|30|32|262.89
198|811|31|32|286.81
198|811|32|34|230.25
198|811|33|35|263.0
198|811|34|35|268.82
198|811|35|37|207.61
198|811|36|37|294.13
198|811|37|38|246.41
198|811|38|39|244.31
198|811|39|41|265.32
198|811|40|41|242.23
198|811|41|42|196.97
198|811|42|43|182.29
198|811|43|45|196.7
198|811|44|45|230.26
198|811|45|46|263.13
198|811|46|47|232.62
198|811|47|48|194.43
198|811|48|50|222.37
198|811|49|51|284.41
198|811|50|51|246.21
198|811|51|1|202.11
198|811|52|2|272.11
198|963|1|3|50954.29
198|963|2|4|45470.7
198|963|3|5|50059.71
198|963|4|6|49651.07
198|963|5|7|39131.02
198|963|6|8|58332.44
198|963|7|8|49290.35
198|963|8|9|42253.38
198|963|9|10|45755.64
198|963|10|11|40110.08
198|963|11|13|37115.2
198|963|12|13|48164.9
198|963|13|15|34291.83
198|963|14|16|47520.82
198|963|15|17|40854.05
198|963|16|17|39580.58
198|963|17|18|43578.71
198|963|18|20|46535.73
198|963|19|21|40718.88
198|963|20|22|33486.77
198|963|21|23|48900.64
198|963|22|23|40469.23
198|963|23|25|43859.79
198|963|24|25|46324.46
198|963|25|27|39470.16
198|963|26|28|33860.11
198|963|27|28|45171.94
198|963|28|29|36581.48
198|963|29|31|41312.41
198|963|30|31|49855.28
198|963|31|32|41089.8
198|963|32|34|36300.75
198|963|33|34|40388.91
198|963|34|35|45670.02
198|963|35|36|46505.27
198|963|36|37|32649.22
198|963|37|38|41273.53
198|963|38|40|43179.93
198|963|39|41|46189.35
198|963|40|42|49003.84
198|963|41|42|40187.3
198|963|42|44|42311.61
198|963|43|45|38434.66
198|963|44|45|48781.65
198|963|45|47|49277.71
198|963|46|48|40097.4
198|963|47|48|52014.13
198|963|48|50|38476.88
198|963|49|50|40074.25
198|963|50|52|45298.64
198|963|51|1|38641.81
198|963|52|2|39633.66
216|72|1|2|98.97
216|72|2|4|116.67
216|72|3|4|116.99
216|72|4|6|94.24
216|72|5|7|110.72
216|72|6|7|125.75
216|72|7|9|120.35
216|72|8|10|95.53
216|72|9|11|114.44
216|72|10|12|83.44
216|72|11|12|95.41
216|72|12|13|97.81
216|72|13|14|78.22
216|72|14|16|83.28
216|72|15|17|64.96
216|72|16|18|74.65
216|72|17|19|74.02
216|72|18|19|71.3
216|72|19|21|101.34
216|72|20|21|89.12
216|72|21|23|71.41
216|72|22|24|88.08
216|72|23|24|90.54
216|72|24|26|90.59
216|72|25|26|80.61
216|72|26|28|81.89
216|72|27|28|89.53
216|72|28|29|107.98
216|72|29|30|97.31
216|72|30|32|92.09
216|72|31|32|78.55
216|72|32|34|102.47
216|72|33|34|110.14
216|72|34|36|102.11
216|72|35|37|84.99
216|72|36|37|102.48
216|72|37|39|99.92
216|72|38|40|79.99
216|72|39|40|82.74
216|72|40|42|83.16
216|72|41|42|90.93
216|72|42|43|77.36
216|72|43|45|95.33
216|72|44|46|92.0
216|72|45|47|91.68
216|72|46|48|85.02
216|72|47|48|95.86
216|72|48|50|100.85
216|72|49|50|77.62
216|72|50|51|78.47
216|72|51|1|79.61
216|72|52|1|111.09
216|258|1|3|340.06
216|258|2|4|325.71
216|258|3|5|315.95
216|258|4|6|271.85
216|258|5|7|332.64
216|258|6|7|380.35
216|258|7|8|297.19
216|258|8|9|391.19
216|258|9|10|298.85
216|258|10|11|238.17
216|258|11|13|333.96
216|258|12|13|258.95
216|258|13|15|242.71
216|258|14|15|234.89
216|258|15|16|217.76
216|258|16|17|219.51
216|258|17|18|248.52
216|258|18|20|276.85
216|258|19|20|336.61
216|258|20|21|243.71
216|258|21|23|244.79
216|258|22|24|275.88
216|258|23|24|283.02
216|258|24|26|322.94
216|258|25|26|284.92
216|258|26|27|307.5
216|258|27|29|343.71
216|258|28|29|323.97
216|258|29|30|302.39
216|258|30|32|365.75
216|258|31|33|347.09
216|258|32|34|351.0
216|258|33|35|305.52
216|258|34|35|328.22
216|258|35|36|318.75
216|258|36|38|279.59
216|258|37|38|380.39
216|258|38|40|349.67
216|258|39|41|292.13
216|258|40|41|330.36
216|258|41|42|285.4
216|258|42|43|246.65
216|258|43|45|275.15
216|258|44|45|222.26
216|258|45|47|349.67
216|258|46|47|341.63
216|258|47|48|300.86
216|258|48|50|255.95
216|258|49|50|251.9
216|258|50|51|300.75
216|258|51|1|284.4
216|258|52|1|259.41
216|780|1|2|1643.0
216|780|2|3|1903.71
216|780|3|5|1825.47
216|780|4|6|2168.68
216|780|5|7|2003.16
216|780|6|8|2178.01
216|780|7|8|2024.62
216|780|8|10|2006.25
216|780|9|10|2013.41
216|780|10|12|1643.2
216|780|11|13|1496.56
216|780|12|13|1721.11
216|780|13|15|1934.4
216|780|14|16|2009.56
216|780|15|16|1994.82
216|780|16|17|2025.33
216|780|17|19|1420.47
216|780|18|20|1571.18
216|780|19|21|1902.66
216|780|20|22|1501.86
216|780|21|22|2019.13
216|780|22|23|1534.38
216|780|23|24|2323.5
216|780|24|26|2256.66
216|780|25|26|1557.67
216|780|26|27|1735.4
216|780|27|28|2033.9
216|780|28|29|1546.52
216|780|29|30|1563.26
216|780|30|31|1903.36
216|780|31|33|1832.78
216|780|32|34|1779.47
216|780|33|34|1905.94
216|780|34|35|1843.03
216|780|35|36|1972.5
216|780|36|38|1936.6
216|780|37|38|1844.83
216|780|38|40|1395.24
216|780|39|41|1991.36
216|780|40|41|1965.52
216|780|41|43|1633.27
216|780|42|43|2143.36
216|780|43|45|2189.82
216|780|44|46|2041.35
216|780|45|47|2136.81
216|780|46|47|1559.46
216|780|47|48|2108.62
216|780|48|49|2008.33
216|780|49|50|1516.8
216|780|50|52|1562.36
216|780|51|52|2237.98
216|780|52|2|1898.26
216|811|1|3|198.66
216|811|2|3|168.67
216|811|3|4|173.38
216|811|4|6|189.95
216|811|5|7|156.85
216|811|6|8|214.16
216|811|7|8|161.56
216|811|8|9|152.49
216|811|9|10|149.78
216|811|10|12|171.42
216|811|11|13|167.67
216|811|12|13|168.17
216|811|13|15|127.25
216|811|14|15|107.73
216|811|15|17|99.04
216|811|16|18|94.04
216|811|17|18|107.9
216|811|18|19|135.6
216|811|19|21|146.81
216|811|20|22|140.96
216|811|21|22|154.48
216|811|22|23|145.58
216|811|23|25|177.26
216|811|24|25|136.93
216|811|25|27|145.69
216|811|26|28|130.74
216|811|27|29|149.32
216|811|28|30|183.58
216|811|29|30|156.54
216|811|30|32|167.75
216|811|31|32|159.52
216|811|32|33|150.03
216|811|33|35|177.24
216|811|34|36|144.0
216|811|35|36|185.07
216|811|36|37|157.55
216|811|37|38|137.49
216|811|38|39|152.99
216|811|39|41|159.6
216|811|40|41|138.24
216|811|41|43|146.07
216|811|42|43|118.12
216|811|43|45|125.88
216|811|44|46|161.91
216|811|45|47|185.03
216|811|46|48|155.7
216|811|47|49|137.13
216|811|48|49|147.57
216|811|49|50|151.36
216|811|50|51|159.96
216|811|51|52|154.87
216|811|52|1|139.59
216|963|1|2|36532.0
216|963|2|4|45237.87
216|963|3|4|46510.59
216|963|4|6|37439.5
216|963|5|6|43169.66
216|963|6|8|45351.39
216|963|7|9|35047.86
216|963|8|9|41217.82
216|963|9|11|34932.87
216|963|10|11|32652.49
216|963|11|13|36139.52
216|963|12|13|33274.25
216|963|13|15|30478.01
216|963|14|15|30547.87
216|963|15|17|35189.63
216|963|16|17|33632.69
216|963|17|18|42189.07
216|963|18|20|34393.59
216|963|19|21|42446.55
216|963|20|22|40427.52
216|963|21|22|31968.62
216|963|22|24|32937.27
216|963|23|24|49278.67
216|963|24|25|33324.52
216|963|25|27|46040.14
216|963|26|27|36557.94
216|963|27|28|41943.84
216|963|28|30|36976.93
216|963|29|31|30959.17
216|963|30|31|31642.31
216|963|31|32|37597.86
216|963|32|34|39827.29
216|963|33|35|30790.13
216|963|34|35|42718.56
216|963|35|36|30700.33
216|963|36|38|30284.74
216|963|37|38|31091.15
216|963|38|39|29861.99
216|963|39|41|39464.38
216|963|40|41|44161.11
216|963|41|42|36663.97
216|963|42|44|32011.1
216|963|43|44|34928.5
216|963|44|46|40286.05
216|963|45|46|31817.14
216|963|46|48|34250.49
216|963|47|48|44235.02
216|963|48|50|42493.06
216|963|49|51|42980.33
216|963|50|51|34305.36
216|963|51|52|43387.77
216|963|52|2|46195.05
258|198|1|3|1162.57
258|198|2|4|979.29
258|198|3|4|917.94
258|198|4|6|1286.08
258|198|5|6|1147.81
258|198|6|7|1151.43
258|198|7|9|1130.34
258|198|8|9|1092.58
258|198|9|10|1102.99
258|198|10|11|1128.59
258|198|11|13|966.38
258|198|12|14|1071.47
258|198|13|15|1140.19
258|198|14|15|1039.64
258|198|15|17|1125.48
258|198|16|18|980.2
258|198|17|19|956.28
258|198|18|20|1184.41
258|198|19|20|1348.61
258|198|20|21|1082.23
258|198|21|23|1185.45
258|198|22|23|903.81
258|198|23|24|949.61
258|198|24|25|962.17
258|198|25|27|1072.96
258|198|26|28|1054.48
258|198|27|28|1326.25
258|198|28|30|981.56
258|198|29|31|1305.36
258|198|30|32|1001.07
258|198|31|32|943.15
258|198|32|33|1238.85
258|198|33|34|1218.5
258|198|34|36|1098.93
258|198|35|36|1137.06
258|198|36|38|934.21
258|198|37|38|1137.14
258|198|38|40|1088.41
258|198|39|40|1271.25
258|198|40|42|1086.1
258|198|41|43|952.3
258|198|42|43|1169.02
258|198|43|45|859.4
258|198|44|46|1033.8
258|198|45|47|1122.99
258|198|46|48|1145.38
258|198|47|49|1001.38
258|198|48|50|1054.56
258|198|49|50|898.79
258|198|50|52|1207.48
258|198|51|1|893.42
258|198|52|2|1011.47
258|216|1|2|154.63
258|216|2|4|159.96
258|216|3|4|136.98
258|216|4|6|116.32
258|216|5|6|114.09
258|216|6|8|133.66
258|216|7|8|162.53
258|216|8|9|111.69
258|216|9|10|114.14
258|216|10|11|140.78
258|216|11|12|138.55
258|216|12|13|137.38
258|216|13|14|154.74
258|216|14|15|165.46
258|216|15|16|146.61
258|216|16|17|152.03
258|216|17|18|156.17
258|216|18|19|157.14
258|216|19|20|163.04
258|216|20|22|132.42
258|216|21|22|116.93
258|216|22|23|137.12
258|216|23|25|166.55
258|216|24|26|158.38
258|216|25|26|127.78
258|216|26|28|146.81
258|216|27|29|160.86
258|216|28|29|133.74
258|216|29|31|149.42
258|216|30|32|151.12
258|216|31|32|114.0
258|216|32|33|111.87
258|216|33|35|111.4
258|216|34|36|145.17
258|216|35|37|108.64
258|216|36|38|148.38
258|216|37|39|144.49
258|216|38|40|124.78
258|216|39|41|153.7
258|216|40|42|112.56
258|216|41|43|115.87
258|216|42|44|142.27
258|216|43|44|99.84
258|216|44|46|147.01
258|216|45|47|119.28
258|216|46|47|107.79
258|216|47|49|110.37
258|216|48|50|118.27
258|216|49|50|126.45
258|216|50|51|139.44
258|216|51|1|114.94
258|216|52|1|144.98
258|469|1|3|1.83
258|469|2|4|2.33
258|469|3|4|2.48
258|469|4|5|2.01
258|469|5|7|2.1
258|469|6|7|2.24
258|469|7|8|2.27
258|469|8|9|1.87
258|469|9|10|2.22
258|469|10|11|2.21
258|469|11|13|2.29
258|469|12|13|2.24
258|469|13|14|2.25
258|469|14|15|2.36
258|469|15|17|1.87
258|469|16|17|2.5
258|469|17|18|2.28
258|469|18|20|2.63
258|469|19|20|1.87
258|469|20|22|2.5
258|469|21|23|1.85
258|469|22|23|1.78
258|469|23|25|2.41
258|469|24|26|2.1
258|469|25|27|2.13
258|469|26|27|1.89
258|469|27|28|1.87
258|469|28|30|2.38
258|469|29|30|2.24
258|469|30|31|2.06
258|469|31|33|1.84
258|469|32|34|2.17
258|469|33|34|1.9
258|469|34|36|1.98
258|469|35|37|1.53
258|469|36|38|1.89
258|469|37|39|1.92
258|469|38|40|1.98
258|469|39|41|2.09
258|469|40|42|1.8
258|469|41|43|2.03
258|469|42|44|2.05
258|469|43|45|1.58
258|469|44|46|1.82
258|469|45|47|1.81
258|469|46|48|2.1
258|469|47|49|2.14
258|469|48|49|2.09
258|469|49|50|1.54
258|469|50|51|1.8
258|469|51|52|1.74
258|469|52|2|1.9
258|689|1|3|998.18
258|689|2|4|1473.77
258|689|3|4|1511.55
258|689|4|5|1107.12
258|689|5|7|1249.68
258|689|6|8|1047.81
258|689|7|8|1306.47
258|689|8|10|1402.62
258|689|9|10|1124.46
258|689|10|12|1581.97
258|689|11|13|1535.06
258|689|12|13|1066.48
258|689|13|14|1298.28
258|689|14|15|1507.21
258|689|15|16|1442.2
258|689|16|17|1432.66
258|689|17|19|1245.63
258|689|18|20|1434.51
258|689|19|20|1312.89
258|689|20|22|1419.78
258|689|21|22|1057.65
258|689|22|23|1372.94
258|689|23|25|1478.33
258|689|24|26|1438.08
258|689|25|26|1237.73
258|689|26|28|1426.87
258|689|27|28|1421.66
258|689|28|30|1173.17
258|689|29|30|1545.37
258|689|30|32|1102.37
258|689|31|32|1267.56
258|689|32|34|1166.71
258|689|33|35|994.12
258|689|34|36|1255.04
258|689|35|36|1239.96
258|689|36|38|1373.86
258|689|37|39|1420.93
258|689|38|40|1286.91
258|689|39|41|1344.07
258|689|40|41|1197.74
258|689|41|43|1088.16
258|689|42|43|1027.44
258|689|43|44|935.67
258|689|44|45|1174.33
258|689|45|46|1150.43
258|689|46|48|1348.72
258|689|47|49|1292.51
258|689|48|49|1151.88
258|689|49|50|1319.77
258|689|50|51|1443.82
258|689|51|1|998.38
258|689|52|1|1311.63
258|780|1|2|1126.62
258|780|2|3|1289.0
258|780|3|5|1178.48
258|780|4|5|1142.61
258|780|5|6|1122.28
258|780|6|7|1069.46
258|780|7|9|1183.34
258|780|8|9|1188.07
258|780|9|11|1050.47
258|780|10|12|924.08
258|780|11|12|964.73
258|780|12|14|1119.31
258|780|13|15|981.64
258|780|14|15|1091.35
258|780|15|16|921.94
258|780|16|17|882.19
258|780|17|18|1303.92
258|780|18|19|1320.26
258|780|19|20|1061.99
258|780|20|21|991.29
258|780|21|23|1057.49
258|780|22|23|973.44
258|780|23|24|1243.94
258|780|24|26|1135.22
258|780|25|27|1103.57
258|780|26|28|1200.82
258|780|27|29|1211.84
258|780|28|30|1217.51
258|780|29|31|1226.58
258|780|30|31|1001.69
258|780|31|32|904.95
