p_o|p_d|t_1|t_2|demand
72|963|44|45|1.0
72|963|45|47|1.27
72|963|46|48|1.14
72|963|47|48|1.28
72|963|48|50|1.18
72|963|49|50|1.42
72|963|50|52|1.24
72|963|51|52|1.22
72|963|52|2|1.05
72|1056|1|2|663.75
72|1056|2|4|968.99
72|1056|3|5|870.18
72|1056|4|5|923.23
72|1056|5|6|708.85
72|1056|6|8|791.86
72|1056|7|9|879.32
72|1056|8|9|753.73
72|1056|9|11|903.07
72|1056|10|12|989.28
72|1056|11|12|932.14
72|1056|12|14|928.82
72|1056|13|15|952.42
72|1056|14|16|883.1
72|1056|15|17|768.89
72|1056|16|17|749.64
72|1056|17|18|963.68
72|1056|18|20|1069.91
72|1056|19|20|820.69
72|1056|20|22|784.03
72|1056|21|23|937.83
72|1056|22|24|771.45
72|1056|23|25|792.19
72|1056|24|26|983.03
72|1056|25|27|845.71
72|1056|26|28|887.62
72|1056|27|28|898.81
72|1056|28|30|713.11
72|1056|29|31|960.48
72|1056|30|32|834.07
72|1056|31|33|970.52
72|1056|32|33|716.18
72|1056|33|34|763.86
72|1056|34|36|896.09
72|1056|35|37|841.57
72|1056|36|37|759.55
72|1056|37|38|706.77
72|1056|38|39|820.82
72|1056|39|41|953.36
72|1056|40|42|639.68
72|1056|41|43|876.29
72|1056|42|44|892.01
72|1056|43|45|883.71
72|1056|44|45|883.46
72|1056|45|47|747.03
72|1056|46|47|806.09
72|1056|47|48|722.82
72|1056|48|50|667.22
72|1056|49|51|790.24
72|1056|50|51|722.77
72|1056|51|52|673.08
72|1056|52|2|701.21
198|72|1|3|1284.64
198|72|2|3|1248.59
198|72|3|4|1516.86
198|72|4|5|1482.31
198|72|5|6|1359.58
198|72|6|8|1479.85
198|72|7|9|1110.63
198|72|8|10|1131.64
198|72|9|11|1488.1
198|72|10|11|946.17
198|72|11|13|908.58
198|72|12|14|1095.1
198|72|13|14|1252.86
198|72|14|16|761.66
198|72|15|17|908.52
198|72|16|17|732.43
198|72|17|19|793.74
198|72|18|20|1049.04
198|72|19|21|1328.32
198|72|20|22|1003.51
198|72|21|22|993.82
198|72|22|24|1049.88
198|72|23|24|1363.11
198|72|24|25|1088.62
198|72|25|26|984.41
198|72|26|28|1298.49
198|72|27|29|1020.36
198|72|28|29|1463.9
198|72|29|30|1179.96
198|72|30|31|1334.61
198|72|31|32|1029.98
198|72|32|33|1127.85
198|72|33|34|1216.69
198|72|34|36|1341.28
198|72|35|36|1184.27
198|72|36|37|1410.03
198|72|37|39|1083.93
198|72|38|39|1010.54
198|72|39|41|1284.46
198|72|40|41|1045.1
198|72|41|43|1223.52
198|72|42|43|1217.9
198|72|43|44|1085.23
198|72|44|46|1123.4
198|72|45|47|1068.89
198|72|46|47|1148.26
198|72|47|48|1048.16
198|72|48|49|883.95
198|72|49|51|1418.08
198|72|50|52|1099.59
198|72|51|1|1453.51
198|72|52|1|1239.82
198|258|1|3|527.91
198|258|2|3|516.22
198|258|3|4|455.46
198|258|4|6|450.73
198|258|5|6|461.33
198|258|6|8|531.37
198|258|7|9|461.1
198|258|8|10|584.45
198|258|9|11|432.88
198|258|10|11|456.6
198|258|11|12|479.76
198|258|12|13|395.28
198|258|13|15|480.26
198|258|14|16|317.63
198|258|15|17|340.74
198|258|16|17|342.19
198|258|17|18|399.79
198|258|18|19|491.14
198|258|19|21|388.81
198|258|20|21|435.63
198|258|21|22|358.73
198|258|22|23|516.76
198|258|23|25|553.51
198|258|24|26|529.54
198|258|25|27|552.13
198|258|26|28|373.66
198|258|27|29|432.98
198|258|28|30|406.27
198|258|29|31|461.81
198|258|30|31|497.87
198|258|31|32|541.84
198|258|32|33|464.51
198|258|33|35|531.16
198|258|34|36|405.56
198|258|35|37|531.12
198|258|36|37|436.01
198|258|37|38|416.44
198|258|38|40|523.87
198|258|39|40|535.72
198|258|40|42|365.78
198|258|41|42|480.87
198|258|42|44|359.34
198|258|43|44|332.02
198|258|44|45|416.45
198|258|45|46|447.68
198|258|46|48|468.76
198|258|47|49|426.78
198|258|48|50|445.65
198|258|49|50|515.9
198|258|50|52|488.99
198|258|51|52|396.24
198|258|52|2|390.33
198|780|1|2|15161.77
198|780|2|4|16728.11
198|780|3|4|14092.33
198|780|4|5|19160.8
198|780|5|7|14172.74
198|780|6|8|20984.2
198|780|7|8|17523.31
198|780|8|9|17224.99
198|780|9|11|16868.16
198|780|10|11|17936.61
198|780|11|12|13304.21
198|780|12|14|17935.79
198|780|13|15|18564.66
198|780|14|15|15289.97
198|780|15|16|12772.45
198|780|16|17|13523.87
198|780|17|18|12687.9
198|780|18|20|16821.46
198|780|19|20|17771.41
198|780|20|22|14330.34
198|780|21|22|17461.31
198|780|22|23|13729.47
198|780|23|25|16396.02
198|780|24|26|15482.7
198|780|25|27|17442.48
198|780|26|28|14165.56
198|780|27|29|14885.55
198|780|28|30|14244.78
198|780|29|30|15914.09
198|780|30|31|16950.59
198|780|31|33|17786.85
198|780|32|34|14926.82
198|780|33|34|14023.58
198|780|34|36|16924.33
198|780|35|36|17628.41
198|780|36|38|13767.47
198|780|37|38|12199.37
198|780|38|39|14972.39
198|780|39|41|14086.53
198|780|40|41|15102.37
198|780|41|42|16580.19
198|780|42|44|19411.22
198|780|43|45|13963.59
198|780|44|46|18679.08
198|780|45|47|14105.75
198|780|46|47|13899.6
198|780|47|48|13004.76
198|780|48|50|12882.87
198|780|49|51|14833.4
198|780|50|51|17085.92
198|780|51|1|15309.61
198|780|52|1|14029.52
198|811|1|2|301.95
198|811|2|3|381.56
198|811|3|4|269.73
198|811|4|5|352.38
198|811|5|6|352.36
198|811|6|7|269.67
198|811|7|9|308.2
198|811|8|10|332.41
198|811|9|11|300.36
198|811|10|11|277.43
198|811|11|13|220.61
198|811|12|14|308.8
198|811|13|15|225.66
198|811|14|16|204.85
198|811|15|17|188.22
198|811|16|17|184.55
198|811|17|19|207.36
198|811|18|19|242.17
198|811|19|21|284.27
198|811|20|21|313.6
198|811|21|22|226.42
198|811|22|23|317.9
198|811|23|25|352.35
198|811|24|26|236.3
198|811|25|27|250.6
198|811|26|28|246.8
198|811|27|29|260.03
198|811|28|29|278.77
198|811|29|30|282.47
198|811|30|32|348.14
198|811|31|32|335.08
198|811|32|34|329.58
198|811|33|35|300.63
198|811|34|35|324.72
198|811|35|37|337.4
198|811|36|37|283.53
198|811|37|38|316.0
198|811|38|39|333.51
198|811|39|41|286.89
198|811|40|41|294.55
198|811|41|42|216.14
198|811|42|43|243.81
198|811|43|45|284.82
198|811|44|45|244.82
198|811|45|46|237.95
198|811|46|47|230.36
198|811|47|48|243.3
198|811|48|50|224.99
198|811|49|51|259.39
198|811|50|51|231.14
198|811|51|1|295.59
198|811|52|2|339.28
198|963|1|3|57542.8
198|963|2|4|46449.34
198|963|3|5|65803.19
198|963|4|6|56107.72
198|963|5|7|54480.1
198|963|6|8|48986.63
198|963|7|8|53361.31
198|963|8|9|65337.62
198|963|9|10|59895.6
198|963|10|11|58799.08
198|963|11|13|60215.7
198|963|12|13|47764.78
198|963|13|15|50391.19
198|963|14|16|54077.28
198|963|15|17|46000.33
198|963|16|17|43725.69
198|963|17|18|58979.14
198|963|18|20|52649.56
198|963|19|21|43390.54
198|963|20|22|52749.24
198|963|21|23|41724.21
198|963|22|23|66842.02
198|963|23|25|64071.58
198|963|24|25|67754.77
198|963|25|27|54875.9
198|963|26|28|48019.98
198|963|27|28|60387.19
198|963|28|29|53631.75
198|963|29|31|43294.42
198|963|30|31|57753.87
198|963|31|32|55352.76
198|963|32|34|59577.87
198|963|33|34|43371.93
198|963|34|35|54055.87
198|963|35|36|44632.5
198|963|36|37|58263.07
198|963|37|38|53043.54
198|963|38|40|53189.32
198|963|39|41|43546.85
198|963|40|42|55868.66
198|963|41|42|51895.07
198|963|42|44|64523.3
198|963|43|45|47067.73
198|963|44|45|54445.51
198|963|45|47|51675.46
198|963|46|48|58902.13
198|963|47|48|56299.29
198|963|48|50|59294.79
198|963|49|50|59900.73
198|963|50|52|49271.52
198|963|51|1|51874.43
198|963|52|2|61910.23
216|72|1|2|100.87
216|72|2|4|154.83
216|72|3|4|124.85
216|72|4|6|121.02
216|72|5|7|122.78
216|72|6|7|133.37
216|72|7|9|142.59
216|72|8|10|107.95
216|72|9|11|146.89
216|72|10|12|128.47
216|72|11|12|111.95
216|72|12|13|117.42
216|72|13|14|106.65
216|72|14|16|74.43
216|72|15|17|82.72
216|72|16|18|95.29
216|72|17|19|71.77
216|72|18|19|88.67
216|72|19|21|95.75
216|72|20|21|114.33
216|72|21|23|86.96
216|72|22|24|129.29
216|72|23|24|97.07
216|72|24|26|117.17
216|72|25|26|92.95
216|72|26|28|97.37
216|72|27|28|124.41
216|72|28|29|120.01
216|72|29|30|122.9
216|72|30|32|113.45
216|72|31|32|122.71
216|72|32|34|124.15
216|72|33|34|143.8
216|72|34|36|128.61
216|72|35|37|100.76
216|72|36|37|126.37
216|72|37|39|147.28
216|72|38|40|100.78
216|72|39|40|111.72
216|72|40|42|99.35
216|72|41|42|120.58
216|72|42|43|88.35
216|72|43|45|112.41
216|72|44|46|93.06
216|72|45|47|105.55
216|72|46|48|110.32
216|72|47|48|115.92
216|72|48|50|86.69
216|72|49|50|127.0
216|72|50|51|135.91
216|72|51|1|134.77
216|72|52|1|119.48
216|258|1|3|451.56
216|258|2|4|459.56
216|258|3|5|375.93
216|258|4|6|353.64
216|258|5|7|461.49
216|258|6|7|397.51
216|258|7|8|351.03
216|258|8|9|426.74
216|258|9|10|449.12
216|258|10|11|342.45
216|258|11|13|334.01
216|258|12|13|309.25
216|258|13|15|314.81
216|258|14|15|314.9
216|258|15|16|293.58
216|258|16|17|250.2
216|258|17|18|250.68
216|258|18|20|281.5
216|258|19|20|302.33
216|258|20|21|330.36
216|258|21|23|406.11
216|258|22|24|414.3
216|258|23|24|325.45
216|258|24|26|306.67
216|258|25|26|425.11
216|258|26|27|400.96
216|258|27|29|342.06
216|258|28|29|463.75
216|258|29|30|388.38
216|258|30|32|374.53
216|258|31|33|443.75
216|258|32|34|480.46
216|258|33|35|368.89
216|258|34|35|399.64
216|258|35|36|376.24
216|258|36|38|387.4
216|258|37|38|391.83
216|258|38|40|349.52
216|258|39|41|409.51
216|258|40|41|359.67
216|258|41|42|368.37
216|258|42|43|346.24
216|258|43|45|304.17
216|258|44|45|286.77
216|258|45|47|337.47
216|258|46|47|414.48
216|258|47|48|362.54
216|258|48|50|360.75
216|258|49|50|344.13
216|258|50|51|420.59
216|258|51|1|434.28
216|258|52|1|396.95
216|780|1|2|2481.4
216|780|2|3|2571.01
216|780|3|5|2563.43
216|780|4|6|2903.85
216|780|5|7|2514.45
216|780|6|8|2335.3
216|780|7|8|2988.92
216|780|8|10|2546.94
216|780|9|10|2421.48
216|780|10|12|2524.55
216|780|11|13|2100.03
216|780|12|13|2175.97
216|780|13|15|2262.38
216|780|14|16|1971.35
216|780|15|16|1881.54
216|780|16|17|2096.97
216|780|17|19|2131.78
216|780|18|20|2314.17
216|780|19|21|1834.84
216|780|20|22|2611.84
216|780|21|22|1913.92
216|780|22|23|2503.44
216|780|23|24|2960.8
216|780|24|26|2013.61
216|780|25|26|2294.2
216|780|26|27|2162.16
216|780|27|28|2017.46
216|780|28|29|1752.2
216|780|29|30|1728.75
216|780|30|31|2683.8
216|780|31|33|2409.83
216|780|32|34|2205.88
216|780|33|34|2491.54
216|780|34|35|1740.32
216|780|35|36|2341.71
216|780|36|38|2241.25
216|780|37|38|1753.92
216|780|38|40|2523.84
216|780|39|41|1961.39
216|780|40|41|2279.42
216|780|41|43|1897.88
216|780|42|43|1958.03
216|780|43|45|1928.47
216|780|44|46|2462.05
216|780|45|47|2119.5
216|780|46|47|2578.78
216|780|47|48|2479.7
216|780|48|49|2317.66
216|780|49|50|1837.13
216|780|50|52|2634.01
216|780|51|52|2403.66
216|780|52|2|2561.44
216|811|1|3|237.45
216|811|2|3|275.14
216|811|3|4|219.18
216|811|4|6|223.57
216|811|5|7|190.61
216|811|6|8|219.18
216|811|7|8|225.0
216|811|8|9|226.91
216|811|9|10|187.19
216|811|10|12|168.7
216|811|11|13|222.18
216|811|12|13|168.95
216|811|13|15|212.82
216|811|14|15|145.18
216|811|15|17|178.54
216|811|16|18|151.88
216|811|17|18|136.4
216|811|18|19|152.1
216|811|19|21|213.45
216|811|20|22|185.74
216|811|21|22|155.73
216|811|22|23|155.0
216|811|23|25|212.09
216|811|24|25|173.57
216|811|25|27|200.48
216|811|26|28|195.85
216|811|27|29|225.08
216|811|28|30|208.55
216|811|29|30|207.29
216|811|30|32|163.96
216|811|31|32|198.45
216|811|32|33|251.98
216|811|33|35|193.31
216|811|34|36|237.82
216|811|35|36|184.24
216|811|36|37|247.11
216|811|37|38|231.55
216|811|38|39|169.5
216|811|39|41|169.58
216|811|40|41|196.76
216|811|41|43|199.95
216|811|42|43|198.41
216|811|43|45|151.68
216|811|44|46|193.22
216|811|45|47|193.53
216|811|46|48|180.63
216|811|47|49|161.92
216|811|48|49|183.75
216|811|49|50|189.61
216|811|50|51|158.96
216|811|51|52|223.46
216|811|52|1|190.56
216|963|1|2|43970.5
216|963|2|4|50656.4
216|963|3|4|44744.68
216|963|4|6|48841.25
216|963|5|6|50676.4
216|963|6|8|55939.32
216|963|7|9|44872.91
216|963|8|9|42677.56
216|963|9|11|47889.41
216|963|10|11|45537.64
216|963|11|13|45138.32
216|963|12|13|36796.08
216|963|13|15|54701.32
216|963|14|15|38014.21
216|963|15|17|55703.91
216|963|16|17|51765.51
216|963|17|18|46434.94
216|963|18|20|38819.35
216|963|19|21|53702.47
216|963|20|22|41936.02
216|963|21|22|41485.75
216|963|22|24|50195.0
216|963|23|24|52730.89
216|963|24|25|52994.33
216|963|25|27|52012.56
216|963|26|27|46129.92
216|963|27|28|56904.11
216|963|28|30|44677.29
216|963|29|31|41633.53
216|963|30|31|53076.71
216|963|31|32|49135.7
216|963|32|34|39277.65
216|963|33|35|47212.7
216|963|34|35|49691.08
216|963|35|36|37749.86
216|963|36|38|50018.25
216|963|37|38|44993.83
216|963|38|39|43726.77
216|963|39|41|41992.4
216|963|40|41|40545.6
216|963|41|42|47304.05
216|963|42|44|51675.05
216|963|43|44|58893.76
216|963|44|46|55697.84
216|963|45|46|50226.78
216|963|46|48|53322.62
216|963|47|48|56256.35
216|963|48|50|54437.02
216|963|49|51|43142.59
216|963|50|51|39574.11
216|963|51|52|44935.91
216|963|52|2|49370.28
258|198|1|3|1121.52
258|198|2|4|1534.31
258|198|3|4|1647.31
258|198|4|6|1352.94
258|198|5|6|1323.05
258|198|6|7|1425.64
258|198|7|9|1129.72
258|198|8|9|1196.2
258|198|9|10|1221.16
258|198|10|11|1405.51
258|198|11|13|1617.74
258|198|12|14|1390.63
258|198|13|15|1109.79
258|198|14|15|1162.71
258|198|15|17|1448.87
258|198|16|18|1604.39
258|198|17|19|1365.71
258|198|18|20|1527.38
258|198|19|20|1610.47
258|198|20|21|1532.16
258|198|21|23|1232.14
258|198|22|23|1137.45
258|198|23|24|1621.61
258|198|24|25|1520.71
258|198|25|27|1385.08
258|198|26|28|1440.11
258|198|27|28|1241.04
258|198|28|30|1190.27
258|198|29|31|1557.81
258|198|30|32|1538.89
258|198|31|32|1456.33
258|198|32|33|1342.12
258|198|33|34|1191.45
258|198|34|36|1183.5
258|198|35|36|1379.67
258|198|36|38|1287.86
258|198|37|38|1533.62
258|198|38|40|1344.24
258|198|39|40|1140.63
258|198|40|42|1324.31
258|198|41|43|1262.81
258|198|42|43|1101.49
258|198|43|45|1322.83
258|198|44|46|1201.9
258|198|45|47|1362.08
258|198|46|48|1397.66
258|198|47|49|1357.92
258|198|48|50|1085.62
258|198|49|50|1231.86
258|198|50|52|1207.91
258|198|51|1|1108.81
258|198|52|2|1049.43
258|216|1|2|156.68
258|216|2|4|154.35
258|216|3|4|157.1
258|216|4|6|155.8
258|216|5|6|180.07
258|216|6|8|198.63
258|216|7|8|143.38
258|216|8|9|142.58
258|216|9|10|172.12
258|216|10|11|161.36
258|216|11|12|162.2
258|216|12|13|211.36
258|216|13|14|169.13
258|216|14|15|200.41
258|216|15|16|202.67
258|216|16|17|171.86
258|216|17|18|202.98
258|216|18|19|185.29
258|216|19|20|199.64
258|216|20|22|171.3
258|216|21|22|186.7
258|216|22|23|167.58
258|216|23|25|199.87
258|216|24|26|159.84
258|216|25|26|201.21
258|216|26|28|156.77
258|216|27|29|182.47
258|216|28|29|160.7
258|216|29|31|172.35
258|216|30|32|182.45
258|216|31|32|166.71
258|216|32|33|175.03
258|216|33|35|175.78
258|216|34|36|163.23
258|216|35|37|180.09
258|216|36|38|187.29
258|216|37|39|161.65
258|216|38|40|190.06
258|216|39|41|146.09
258|216|40|42|178.78
258|216|41|43|156.1
258|216|42|44|152.8
258|216|43|44|151.31
258|216|44|46|130.42
258|216|45|47|163.91
258|216|46|47|152.79
258|216|47|49|172.68
258|216|48|50|153.79
258|216|49|50|147.94
258|216|50|51|177.42
258|216|51|1|170.12
258|216|52|1|144.39
258|469|1|3|2.77
258|469|2|4|2.61
258|469|3|4|2.27
258|469|4|5|2.81
258|469|5|7|2.9
258|469|6|7|2.46
258|469|7|8|2.58
258|469|8|9|2.92
258|469|9|10|2.77
258|469|10|11|2.76
258|469|11|13|2.62
258|469|12|13|2.73
258|469|13|14|2.14
258|469|14|15|2.17
258|469|15|17|2.38
258|469|16|17|2.68
258|469|17|18|2.33
258|469|18|20|3.07
258|469|19|20|3.13
258|469|20|22|2.63
258|469|21|23|2.2
258|469|22|23|2.42
258|469|23|25|2.52
258|469|24|26|3.11
258|469|25|27|3.16
258|469|26|27|2.64
258|469|27|28|2.42
258|469|28|30|2.14
258|469|29|30|3.03
258|469|30|31|2.75
258|469|31|33|2.49
258|469|32|34|2.21
258|469|33|34|1.98
258|469|34|36|1.96
258|469|35|37|2.32
258|469|36|38|2.32
258|469|37|39|2.39
258|469|38|40|2.38
258|469|39|41|2.36
258|469|40|42|2.73
258|469|41|43|1.97
258|469|42|44|2.8
258|469|43|45|2.12
258|469|44|46|2.62
258|469|45|47|2.02
258|469|46|48|1.92
258|469|47|49|1.97
258|469|48|49|2.66
258|469|49|50|2.8
258|469|50|51|2.45
258|469|51|52|2.27
258|469|52|2|2.27
258|689|1|3|1721.28
258|689|2|4|1606.31
258|689|3|4|1382.91
258|689|4|5|1522.68
258|689|5|7|1899.95
258|689|6|8|1533.34
258|689|7|8|1300.77
258|689|8|10|1724.21
258|689|9|10|1898.8
258|689|10|12|1489.36
258|689|11|13|1498.11
258|689|12|13|1818.14
258|689|13|14|1907.51
258|689|14|15|1926.3
258|689|15|16|1658.3
258|689|16|17|1618.96
258|689|17|19|1529.86
258|689|18|20|1953.97
258|689|19|20|1798.7
258|689|20|22|1390.47
258|689|21|22|1706.38
258|689|22|23|1843.8
258|689|23|25|1703.72
258|689|24|26|1420.04
258|689|25|26|1744.9
258|689|26|28|1636.8
258|689|27|28|1897.56
258|689|28|30|1565.06
258|689|29|30|1531.73
258|689|30|32|1584.54
258|689|31|32|1607.01
258|689|32|34|1379.39
258|689|33|35|1316.78
258|689|34|36|1232.83
258|689|35|36|1422.63
258|689|36|38|1770.23
258|689|37|39|1564.09
258|689|38|40|1522.93
258|689|39|41|1364.48
258|689|40|41|1339.13
258|689|41|43|1437.64
258|689|42|43|1493.42
258|689|43|44|1701.65
258|689|44|45|1185.79
258|689|45|46|1164.42
258|689|46|48|1690.63
258|689|47|49|1448.09
258|689|48|49|1700.49
258|689|49|50|1373.44
258|689|50|51|1382.8
258|689|51|1|1240.23
258|689|52|1|1425.55
258|780|1|2|1271.32
258|780|2|3|1141.97
258|780|3|5|1349.23
258|780|4|5|1228.73
258|780|5|6|1312.48
258|780|6|7|1114.6
258|780|7|9|1253.26
258|780|8|9|1311.57
258|780|9|11|1081.08
258|780|10|12|1288.84
258|780|11|12|1573.15
258|780|12|14|1484.07
258|780|13|15|1452.47
258|780|14|15|1409.3
258|780|15|16|1643.15
258|780|16|17|1438.44
258|780|17|18|1242.95
258|780|18|19|1492.02
258|780|19|20|1289.57
258|780|20|21|1342.53
258|780|21|23|1239.31
258|780|22|23|1376.82
258|780|23|24|1610.49
258|780|24|26|1144.61
258|780|25|27|1572.95
258|780|26|28|1234.08
