p_o|p_d|t_1|t_2|demand
72|689|8|10|1095.98
72|689|9|10|1083.15
72|689|10|12|1323.79
72|689|11|13|1398.46
72|689|12|14|1178.5
72|689|13|15|1148.57
72|689|14|15|1161.92
72|689|15|17|1535.24
72|689|16|18|1289.51
72|689|17|19|1236.47
72|689|18|19|1302.47
72|689|19|21|1291.3
72|689|20|22|1467.17
72|689|21|22|1351.27
72|689|22|23|1454.98
72|689|23|25|1089.61
72|689|24|25|1116.49
72|689|25|26|1447.1
72|689|26|27|1215.3
72|689|27|28|1400.66
72|689|28|30|1067.52
72|689|29|31|1489.1
72|689|30|31|1235.11
72|689|31|33|1166.04
72|689|32|33|1137.16
72|689|33|35|1126.4
72|689|34|35|1105.01
72|689|35|37|1345.84
72|689|36|37|1440.04
72|689|37|39|1069.5
72|689|38|40|1151.33
72|689|39|41|1481.86
72|689|40|42|1044.49
72|689|41|43|1359.16
72|689|42|43|985.05
72|689|43|44|1379.93
72|689|44|45|1130.0
72|689|45|47|1006.28
72|689|46|48|1194.39
72|689|47|48|952.27
72|689|48|50|1392.09
72|689|49|50|1267.99
72|689|50|52|1417.46
72|689|51|52|1439.05
72|689|52|1|1146.24
72|780|1|2|2236.03
72|780|2|3|2078.36
72|780|3|5|2442.04
72|780|4|6|1623.33
72|780|5|6|2203.67
72|780|6|7|1916.39
72|780|7|9|1613.9
72|780|8|10|2273.91
72|780|9|10|2149.48
72|780|10|12|1770.18
72|780|11|12|1707.77
72|780|12|13|2430.49
72|780|13|14|1849.67
72|780|14|16|1725.29
72|780|15|16|2013.71
72|780|16|17|2064.57
72|780|17|19|1962.22
72|780|18|20|2511.61
72|780|19|20|1892.43
72|780|20|22|2484.73
72|780|21|22|2323.55
72|780|22|23|2228.54
72|780|23|25|2366.69
72|780|24|26|2339.46
72|780|25|26|2155.07
72|780|26|27|1913.55
72|780|27|28|2035.26
72|780|28|30|2273.93
72|780|29|31|1791.52
72|780|30|31|2362.39
72|780|31|33|1882.76
72|780|32|33|1890.52
72|780|33|34|2282.37
72|780|34|36|1843.46
72|780|35|36|1624.43
72|780|36|38|2250.55
72|780|37|38|1801.18
72|780|38|40|2351.24
72|780|39|41|1655.34
72|780|40|41|1664.94
72|780|41|43|1631.9
72|780|42|43|1920.88
72|780|43|45|1569.41
72|780|44|46|1499.13
72|780|45|47|1646.62
72|780|46|47|2068.98
72|780|47|49|1839.39
72|780|48|50|1660.62
72|780|49|50|1837.44
72|780|50|52|1602.53
72|780|51|52|1519.91
72|780|52|1|1748.76
72|963|1|2|0.91
72|963|2|4|1.36
72|963|3|4|1.08
72|963|4|5|0.97
72|963|5|7|1.27
72|963|6|8|1.07
72|963|7|8|0.95
72|963|8|10|1.28
72|963|9|10|1.1
72|963|10|11|1.08
72|963|11|12|0.97
72|963|12|13|1.21
72|963|13|15|1.18
72|963|14|15|0.9
72|963|15|17|1.26
72|963|16|17|1.23
72|963|17|19|0.93
72|963|18|19|1.37
72|963|19|21|1.08
72|963|20|22|1.1
72|963|21|23|1.21
72|963|22|24|1.18
72|963|23|24|1.26
72|963|24|26|1.27
72|963|25|27|1.13
72|963|26|28|1.31
72|963|27|28|0.96
72|963|28|29|1.23
72|963|29|30|1.2
72|963|30|31|0.99
72|963|31|32|0.95
72|963|32|33|1.26
72|963|33|34|1.2
72|963|34|36|1.15
72|963|35|36|1.17
72|963|36|38|0.88
72|963|37|39|0.9
72|963|38|40|0.99
72|963|39|41|1.1
72|963|40|41|0.8
72|963|41|42|0.98
72|963|42|43|0.81
72|963|43|44|0.92
72|963|44|45|0.9
72|963|45|47|1.16
72|963|46|48|1.2
72|963|47|48|0.95
72|963|48|50|0.88
72|963|49|50|1.18
72|963|50|52|1.02
72|963|51|52|1.17
72|963|52|2|0.98
72|1056|1|2|726.71
72|1056|2|4|813.92
72|1056|3|5|719.04
72|1056|4|5|747.52
72|1056|5|6|586.22
72|1056|6|8|652.44
72|1056|7|9|606.17
72|1056|8|9|651.86
72|1056|9|11|645.11
72|1056|10|12|711.59
72|1056|11|12|728.94
72|1056|12|14|678.92
72|1056|13|15|699.01
72|1056|14|16|813.59
72|1056|15|17|652.9
72|1056|16|17|732.4
72|1056|17|18|672.93
72|1056|18|20|785.0
72|1056|19|20|804.95
72|1056|20|22|653.05
72|1056|21|23|677.3
72|1056|22|24|648.75
72|1056|23|25|601.46
72|1056|24|26|846.1
72|1056|25|27|754.96
72|1056|26|28|680.54
72|1056|27|28|667.01
72|1056|28|30|749.77
72|1056|29|31|821.85
72|1056|30|32|770.51
72|1056|31|33|777.79
72|1056|32|33|773.92
72|1056|33|34|553.07
72|1056|34|36|560.71
72|1056|35|37|727.31
72|1056|36|37|696.08
72|1056|37|38|695.31
72|1056|38|39|604.56
72|1056|39|41|686.37
72|1056|40|42|530.13
72|1056|41|43|524.39
72|1056|42|44|596.84
72|1056|43|45|581.39
72|1056|44|45|573.59
72|1056|45|47|571.04
72|1056|46|47|576.84
72|1056|47|48|549.59
72|1056|48|50|687.0
72|1056|49|51|552.9
72|1056|50|51|719.48
72|1056|51|52|664.22
72|1056|52|2|638.05
198|72|1|3|883.33
198|72|2|3|1206.42
198|72|3|4|1015.12
198|72|4|5|1073.19
198|72|5|6|1131.96
198|72|6|8|1074.47
198|72|7|9|1265.91
198|72|8|10|964.03
198|72|9|11|1083.15
198|72|10|11|997.41
198|72|11|13|739.0
198|72|12|14|979.76
198|72|13|14|931.14
198|72|14|16|747.75
198|72|15|17|753.2
198|72|16|17|720.33
198|72|17|19|664.82
198|72|18|20|944.55
198|72|19|21|928.92
198|72|20|22|767.94
198|72|21|22|779.78
198|72|22|24|899.31
198|72|23|24|892.13
198|72|24|25|1116.29
198|72|25|26|929.87
198|72|26|28|1016.6
198|72|27|29|1054.35
198|72|28|29|845.94
198|72|29|30|833.15
198|72|30|31|1162.37
198|72|31|32|1186.16
198|72|32|33|1159.34
198|72|33|34|862.45
198|72|34|36|1160.21
198|72|35|36|1190.99
198|72|36|37|1148.98
198|72|37|39|864.64
198|72|38|39|988.53
198|72|39|41|837.47
198|72|40|41|931.89
198|72|41|43|745.18
198|72|42|43|771.37
198|72|43|44|684.78
198|72|44|46|808.48
198|72|45|47|812.2
198|72|46|47|798.26
198|72|47|48|809.74
198|72|48|49|920.55
198|72|49|51|986.79
198|72|50|52|950.69
198|72|51|1|1143.18
198|72|52|1|804.81
198|258|1|3|352.71
198|258|2|3|377.89
198|258|3|4|416.96
198|258|4|6|471.56
198|258|5|6|387.73
198|258|6|8|349.89
198|258|7|9|449.72
198|258|8|10|375.52
198|258|9|11|325.8
198|258|10|11|322.32
198|258|11|12|397.76
198|258|12|13|403.13
198|258|13|15|278.44
198|258|14|16|248.02
198|258|15|17|300.78
198|258|16|17|292.55
198|258|17|18|232.74
198|258|18|19|354.15
198|258|19|21|320.49
198|258|20|21|420.88
198|258|21|22|301.98
198|258|22|23|407.87
198|258|23|25|416.37
198|258|24|26|357.74
198|258|25|27|321.75
198|258|26|28|353.26
198|258|27|29|356.85
198|258|28|30|312.52
198|258|29|31|432.82
198|258|30|31|331.83
198|258|31|32|342.68
198|258|32|33|338.69
198|258|33|35|432.5
198|258|34|36|342.63
198|258|35|37|338.9
198|258|36|37|388.88
198|258|37|38|354.97
198|258|38|40|346.67
198|258|39|40|369.84
198|258|40|42|363.63
198|258|41|42|300.18
198|258|42|44|343.56
198|258|43|44|372.85
198|258|44|45|305.78
198|258|45|46|316.86
198|258|46|48|423.31
198|258|47|49|299.77
198|258|48|50|324.37
198|258|49|50|383.94
198|258|50|52|343.85
198|258|51|52|380.02
198|258|52|2|339.1
198|780|1|2|11569.54
198|780|2|4|11947.23
198|780|3|4|13393.66
198|780|4|5|12080.45
198|780|5|7|16780.95
198|780|6|8|16170.18
198|780|7|8|14014.25
198|780|8|9|16662.88
198|780|9|11|16257.93
198|780|10|11|13818.44
198|780|11|12|12797.87
198|780|12|14|10836.41
198|780|13|15|11688.5
198|780|14|15|13094.57
198|780|15|16|13122.96
198|780|16|17|10636.5
198|780|17|18|10930.58
198|780|18|20|13349.69
198|780|19|20|12940.06
198|780|20|22|14760.66
198|780|21|22|14294.8
198|780|22|23|14018.02
198|780|23|25|11483.91
198|780|24|26|10792.21
198|780|25|27|12599.73
198|780|26|28|12698.85
198|780|27|29|11811.63
198|780|28|30|13094.93
198|780|29|30|13631.56
198|780|30|31|13379.25
198|780|31|33|11165.86
198|780|32|34|10584.48
198|780|33|34|11381.06
198|780|34|36|10494.69
198|780|35|36|12164.2
198|780|36|38|11639.62
198|780|37|38|13139.17
198|780|38|39|11869.68
198|780|39|41|11586.53
198|780|40|41|12916.16
198|780|41|42|12861.39
198|780|42|44|13065.86
198|780|43|45|12398.51
198|780|44|46|12592.67
198|780|45|47|13704.87
198|780|46|47|10976.57
198|780|47|48|11393.44
198|780|48|50|11316.92
198|780|49|51|11777.21
198|780|50|51|13401.72
198|780|51|1|11088.2
198|780|52|1|13165.79
198|811|1|2|216.75
198|811|2|3|233.6
198|811|3|4|269.43
198|811|4|5|276.96
198|811|5|6|280.26
198|811|6|7|296.02
198|811|7|9|262.6
198|811|8|10|251.41
198|811|9|11|250.44
198|811|10|11|261.89
198|811|11|13|197.19
198|811|12|14|174.98
198|811|13|15|193.77
198|811|14|16|162.48
198|811|15|17|146.65
198|811|16|17|173.25
198|811|17|19|199.93
198|811|18|19|232.45
198|811|19|21|182.2
198|811|20|21|228.21
198|811|21|22|196.5
198|811|22|23|222.42
198|811|23|25|208.12
198|811|24|26|202.22
198|811|25|27|220.49
198|811|26|28|201.38
198|811|27|29|277.11
198|811|28|29|271.27
198|811|29|30|266.7
198|811|30|32|215.48
198|811|31|32|229.0
198|811|32|34|257.29
198|811|33|35|244.35
198|811|34|35|252.63
198|811|35|37|290.57
198|811|36|37|307.23
198|811|37|38|221.02
198|811|38|39|249.24
198|811|39|41|239.03
198|811|40|41|208.02
198|811|41|42|188.52
198|811|42|43|217.14
198|811|43|45|224.64
198|811|44|45|252.76
198|811|45|46|202.53
198|811|46|47|199.73
198|811|47|48|244.55
198|811|48|50|190.15
198|811|49|51|233.62
198|811|50|51|235.71
198|811|51|1|238.06
198|811|52|2|228.44
198|963|1|3|45258.4
198|963|2|4|42734.62
198|963|3|5|37444.86
198|963|4|6|48603.03
198|963|5|7|43437.65
198|963|6|8|41092.86
198|963|7|8|39739.46
198|963|8|9|47381.2
198|963|9|10|47092.88
198|963|10|11|40008.07
198|963|11|13|49607.11
198|963|12|13|42195.73
198|963|13|15|33796.9
198|963|14|16|37771.75
198|963|15|17|49960.8
198|963|16|17|37410.76
198|963|17|18|41969.65
198|963|18|20|41292.89
198|963|19|21|40627.44
198|963|20|22|42924.63
198|963|21|23|46030.89
198|963|22|23|50050.83
198|963|23|25|54133.43
198|963|24|25|48160.0
198|963|25|27|47179.38
198|963|26|28|45224.75
198|963|27|28|49704.75
198|963|28|29|44617.56
198|963|29|31|42364.29
198|963|30|31|40347.89
198|963|31|32|41326.72
198|963|32|34|44716.57
198|963|33|34|36361.68
198|963|34|35|32758.4
198|963|35|36|47504.97
198|963|36|37|43546.48
198|963|37|38|32287.38
198|963|38|40|43114.87
198|963|39|41|45493.66
198|963|40|42|36199.52
198|963|41|42|40091.52
198|963|42|44|51793.77
198|963|43|45|41410.51
198|963|44|45|40184.46
198|963|45|47|42516.55
198|963|46|48|42246.09
198|963|47|48|45848.64
198|963|48|50|44942.94
198|963|49|50|44935.34
198|963|50|52|49348.46
198|963|51|1|40727.91
198|963|52|2|40742.62
216|72|1|2|89.08
216|72|2|4|93.33
216|72|3|4|121.73
216|72|4|6|88.87
216|72|5|7|108.45
216|72|6|7|108.67
216|72|7|9|100.18
216|72|8|10|111.84
216|72|9|11|85.06
216|72|10|12|75.53
216|72|11|12|71.24
216|72|12|13|78.62
216|72|13|14|87.09
216|72|14|16|82.45
216|72|15|17|74.14
216|72|16|18|55.76
216|72|17|19|57.97
216|72|18|19|76.85
216|72|19|21|96.64
216|72|20|21|89.39
216|72|21|23|101.64
216|72|22|24|91.63
216|72|23|24|90.53
216|72|24|26|88.88
216|72|25|26|78.72
216|72|26|28|96.34
216|72|27|28|90.17
216|72|28|29|89.0
216|72|29|30|88.84
216|72|30|32|111.92
216|72|31|32|87.02
216|72|32|34|82.77
216|72|33|34|96.71
216|72|34|36|108.66
216|72|35|37|110.29
216|72|36|37|108.38
216|72|37|39|117.12
216|72|38|40|108.21
216|72|39|40|88.44
216|72|40|42|101.34
216|72|41|42|96.18
216|72|42|43|64.44
216|72|43|45|73.17
216|72|44|46|77.2
216|72|45|47|80.81
216|72|46|48|82.93
216|72|47|48|80.4
216|72|48|50|98.12
216|72|49|50|106.56
216|72|50|51|105.14
216|72|51|1|113.12
216|72|52|1|87.37
216|258|1|3|334.06
216|258|2|4|358.9
216|258|3|5|267.87
216|258|4|6|382.56
216|258|5|7|269.02
216|258|6|7|315.59
216|258|7|8|389.56
216|258|8|9|397.95
216|258|9|10|327.3
216|258|10|11|260.25
216|258|11|13|310.87
216|258|12|13|248.85
216|258|13|15|285.6
216|258|14|15|253.85
216|258|15|16|258.09
216|258|16|17|176.71
216|258|17|18|185.66
216|258|18|20|275.29
216|258|19|20|262.04
216|258|20|21|308.6
216|258|21|23|245.16
216|258|22|24|247.33
216|258|23|24|262.01
216|258|24|26|280.85
216|258|25|26|239.44
216|258|26|27|285.78
216|258|27|29|358.28
216|258|28|29|296.76
216|258|29|30|342.13
216|258|30|32|330.9
216|258|31|33|322.47
216|258|32|34|306.68
216|258|33|35|299.53
216|258|34|35|325.23
216|258|35|36|269.82
216|258|36|38|275.35
216|258|37|38|368.39
216|258|38|40|302.91
216|258|39|41|256.42
216|258|40|41|282.02
216|258|41|42|288.85
216|258|42|43|302.78
216|258|43|45|243.59
216|258|44|45|324.36
216|258|45|47|240.13
216|258|46|47|291.01
216|258|47|48|302.2
216|258|48|50|284.95
216|258|49|50|329.22
216|258|50|51|240.82
216|258|51|1|265.79
216|258|52|1|343.95
216|780|1|2|1976.27
216|780|2|3|2229.71
216|780|3|5|1767.16
216|780|4|6|1643.92
216|780|5|7|2087.83
216|780|6|8|1789.14
216|780|7|8|1727.35
216|780|8|10|2252.86
216|780|9|10|2175.43
216|780|10|12|2028.86
216|780|11|13|1428.5
216|780|12|13|1417.45
216|780|13|15|1729.45
216|780|14|16|1694.87
216|780|15|16|1811.11
216|780|16|17|1474.54
216|780|17|19|1546.56
216|780|18|20|1454.38
216|780|19|21|1562.15
216|780|20|22|1703.58
216|780|21|22|1629.3
216|780|22|23|2037.45
216|780|23|24|1998.58
216|780|24|26|2140.77
216|780|25|26|2168.83
216|780|26|27|1953.43
216|780|27|28|1524.48
216|780|28|29|1523.82
216|780|29|30|1663.13
216|780|30|31|1604.72
216|780|31|33|1595.77
216|780|32|34|1673.95
216|780|33|34|1641.88
216|780|34|35|1889.4
216|780|35|36|2009.69
216|780|36|38|1471.23
216|780|37|38|1379.11
216|780|38|40|1636.81
216|780|39|41|1622.29
216|780|40|41|1408.38
216|780|41|43|1613.58
216|780|42|43|1666.1
216|780|43|45|2229.93
216|780|44|46|1782.12
216|780|45|47|1589.91
216|780|46|47|1611.94
216|780|47|48|2075.65
216|780|48|49|1965.64
216|780|49|50|1538.14
216|780|50|52|1694.31
216|780|51|52|2125.0
216|780|52|2|2194.08
216|811|1|3|199.94
216|811|2|3|184.76
216|811|3|4|152.63
216|811|4|6|174.54
216|811|5|7|201.76
216|811|6|8|189.4
216|811|7|8|158.08
216|811|8|9|164.74
216|811|9|10|148.07
216|811|10|12|149.93
216|811|11|13|158.74
216|811|12|13|159.04
216|811|13|15|142.01
216|811|14|15|123.71
216|811|15|17|139.78
216|811|16|18|128.15
216|811|17|18|116.24
216|811|18|19|142.57
216|811|19|21|166.79
216|811|20|22|125.91
216|811|21|22|126.46
216|811|22|23|156.37
216|811|23|25|157.2
216|811|24|25|166.7
216|811|25|27|165.34
216|811|26|28|134.21
216|811|27|29|164.18
216|811|28|30|175.18
216|811|29|30|196.11
216|811|30|32|173.02
216|811|31|32|197.78
216|811|32|33|155.33
216|811|33|35|140.62
216|811|34|36|138.26
216|811|35|36|162.59
216|811|36|37|160.35
216|811|37|38|142.76
216|811|38|39|189.74
216|811|39|41|151.24
216|811|40|41|127.18
216|811|41|43|145.11
216|811|42|43|129.55
216|811|43|45|115.31
216|811|44|46|140.79
216|811|45|47|173.36
216|811|46|48|146.54
216|811|47|49|118.27
216|811|48|49|121.04
216|811|49|50|185.88
216|811|50|51|140.2
216|811|51|52|150.87
216|811|52|1|138.19
216|963|1|2|30983.55
216|963|2|4|47935.04
216|963|3|4|45878.92
216|963|4|6|38426.68
216|963|5|6|42176.5
216|963|6|8|39296.41
216|963|7|9|34897.32
216|963|8|9|34701.61
216|963|9|11|33290.69
216|963|10|11|30034.99
216|963|11|13|36046.21
216|963|12|13|34684.59
216|963|13|15|32490.01
216|963|14|15|39469.98
216|963|15|17|39516.32
216|963|16|17|34022.05
216|963|17|18|37689.98
216|963|18|20|40673.55
216|963|19|21|40158.6
216|963|20|22|43318.57
216|963|21|22|32493.28
216|963|22|24|32978.23
216|963|23|24|40876.67
216|963|24|25|41775.33
216|963|25|27|35851.91
216|963|26|27|35396.71
216|963|27|28|39737.86
216|963|28|30|43323.77
216|963|29|31|39444.72
216|963|30|31|45582.38
216|963|31|32|43098.73
216|963|32|34|29315.68
216|963|33|35|29735.16
216|963|34|35|37831.55
216|963|35|36|29903.76
216|963|36|38|37137.49
216|963|37|38|43214.9
216|963|38|39|37908.68
216|963|39|41|34594.6
216|963|40|41|42717.69
216|963|41|42|43688.51
216|963|42|44|39305.96
216|963|43|44|42161.03
216|963|44|46|33624.58
216|963|45|46|34246.47
216|963|46|48|44008.46
216|963|47|48|43958.36
216|963|48|50|37841.62
216|963|49|51|36275.68
216|963|50|51|37434.89
216|963|51|52|35859.52
216|963|52|2|44148.9
258|198|1|3|1117.24
258|198|2|4|1173.79
258|198|3|4|1105.18
258|198|4|6|1072.37
258|198|5|6|1213.96
258|198|6|7|1242.18
258|198|7|9|902.8
258|198|8|9|1087.69
258|198|9|10|1044.29
258|198|10|11|1207.73
258|198|11|13|1150.18
258|198|12|14|1278.22
258|198|13|15|1054.8
258|198|14|15|1093.94
258|198|15|17|1215.09
258|198|16|18|958.52
258|198|17|19|1308.32
258|198|18|20|1154.73
258|198|19|20|1195.47
258|198|20|21|928.19
258|198|21|23|1153.34
258|198|22|23|1024.88
258|198|23|24|1103.21
258|198|24|25|993.68
258|198|25|27|1004.23
258|198|26|28|1160.32
258|198|27|28|1123.61
258|198|28|30|1313.53
258|198|29|31|1125.2
258|198|30|32|997.21
258|198|31|32|1173.07
258|198|32|33|1032.89
258|198|33|34|1218.74
258|198|34|36|1186.52
258|198|35|36|852.75
258|198|36|38|1100.97
258|198|37|38|992.28
258|198|38|40|1180.73
258|198|39|40|1250.53
258|198|40|42|980.47
258|198|41|43|1131.27
258|198|42|43|1139.66
258|198|43|45|937.46
258|198|44|46|899.08
258|198|45|47|1021.71
258|198|46|48|1072.54
258|198|47|49|1171.57
258|198|48|50|1103.92
258|198|49|50|1088.09
258|198|50|52|890.09
258|198|51|1|1029.24
258|198|52|2|805.35
258|216|1|2|118.7
258|216|2|4|167.49
258|216|3|4|130.03
258|216|4|6|131.01
258|216|5|6|140.42
258|216|6|8|117.65
258|216|7|8|135.59
258|216|8|9|143.67
258|216|9|10|154.01
258|216|10|11|144.73
258|216|11|12|168.32
258|216|12|13|132.13
258|216|13|14|125.43
258|216|14|15|136.53
258|216|15|16|137.86
258|216|16|17|150.24
258|216|17|18|156.94
258|216|18|19|173.42
258|216|19|20|151.23
258|216|20|22|126.32
258|216|21|22|121.82
258|216|22|23|125.05
258|216|23|25|172.71
258|216|24|26|123.73
258|216|25|26|138.37
258|216|26|28|146.75
258|216|27|29|123.9
258|216|28|29|155.81
258|216|29|31|116.9
258|216|30|32|164.02
258|216|31|32|127.83
258|216|32|33|110.03
258|216|33|35|142.3
258|216|34|36|128.16
258|216|35|37|124.29
258|216|36|38|109.81
258|216|37|39|109.75
258|216|38|40|120.17
258|216|39|41|119.56
258|216|40|42|110.7
258|216|41|43|134.01
258|216|42|44|113.37
258|216|43|44|106.2
258|216|44|46|105.99
258|216|45|47|132.4
258|216|46|47|150.8
258|216|47|49|125.22
258|216|48|50|118.53
258|216|49|50|133.24
258|216|50|51|119.99
258|216|51|1|119.27
258|216|52|1|139.25
258|469|1|3|1.85
258|469|2|4|1.73
258|469|3|4|1.73
258|469|4|5|2.11
258|469|5|7|2.43
258|469|6|7|1.65
258|469|7|8|1.79
258|469|8|9|2.05
258|469|9|10|2.07
258|469|10|11|1.81
258|469|11|13|1.72
258|469|12|13|1.67
258|469|13|14|2.31
258|469|14|15|2.03
258|469|15|17|1.84
258|469|16|17|2.01
258|469|17|18|2.25
258|469|18|20|2.49
258|469|19|20|2.42
258|469|20|22|2.05
258|469|21|23|2.28
258|469|22|23|1.76
258|469|23|25|1.79
258|469|24|26|2.45
258|469|25|27|2.33
258|469|26|27|2.05
258|469|27|28|2.05
258|469|28|30|2.18
258|469|29|30|2.54
258|469|30|31|2.17
258|469|31|33|2.25
258|469|32|34|1.78
258|469|33|34|1.96
258|469|34|36|1.63
258|469|35|37|1.76
258|469|36|38|2.04
258|469|37|39|2.34
258|469|38|40|1.86
258|469|39|41|2.26
258|469|40|42|1.89
258|469|41|43|1.94
258|469|42|44|1.64
258|469|43|45|2.08
258|469|44|46|1.57
258|469|45|47|2.16
258|469|46|48|1.5
258|469|47|49|2.22
258|469|48|49|1.62
258|469|49|50|1.57
258|469|50|51|1.76
258|469|51|52|1.81
258|469|52|2|2.06
258|689|1|3|1216.9
258|689|2|4|1489.63
258|689|3|4|1359.49
258|689|4|5|1479.97
258|689|5|7|1426.63
258|689|6|8|1093.58
258|689|7|8|1206.56
258|689|8|10|1385.19
258|689|9|10|1394.23
258|689|10|12|1460.77
258|689|11|13|1221.74
258|689|12|13|1061.15
258|689|13|14|1445.07
258|689|14|15|1106.29
258|689|15|16|1348.45
258|689|16|17|1159.0
258|689|17|19|1100.42
258|689|18|20|1607.3
258|689|19|20|1312.03
258|689|20|22|1509.05
258|689|21|22|1185.79
258|689|22|23|1377.64
258|689|23|25|1403.52
258|689|24|26|1347.53
258|689|25|26|1272.29
258|689|26|28|1137.65
258|689|27|28|1540.84
258|689|28|30|1294.91
258|689|29|30|1284.32
258|689|30|32|1361.23
258|689|31|32|1142.85
258|689|32|34|1463.96
258|689|33|35|1158.13
258|689|34|36|1030.97
258|689|35|36|1297.98
258|689|36|38|1265.36
258|689|37|39|1170.57
258|689|38|40|1132.84
258|689|39|41|1269.72
258|689|40|41|1135.95
258|689|41|43|983.73
258|689|42|43|1049.11
258|689|43|44|1163.88
258|689|44|45|933.68
258|689|45|46|1364.53
258|689|46|48|1196.02
258|689|47|49|1412.79
258|689|48|49|1063.14
258|689|49|50|1147.2
258|689|50|51|1302.19
258|689|51|1|1426.4
258|689|52|1|1422.16
258|780|1|2|986.26
258|780|2|3|874.92
258|780|3|5|1109.74
258|780|4|5|882.81
258|780|5|6|1122.84
258|780|6|7|1214.31
258|780|7|9|1096.6
258|780|8|9|832.75
258|780|9|11|864.51
258|780|10|12|1254.43
258|780|11|12|914.23
258|780|12|14|1054.05
258|780|13|15|972.69
258|780|14|15|1048.47
258|780|15|16|1032.13
258|780|16|17|919.12
258|780|17|18|967.63
258|780|18|19|1019.2
258|780|19|20|1194.36
258|780|20|21|1286.73
258|780|21|23|1221.56
258|780|22|23|1040.14
258|780|23|24|1135.25
258|780|24|26|942.45
258|780|25|27|1239.64
258|780|26|28|1078.57
258|780|27|29|1228.48
258|780|28|30|942.44
258|780|29|31|1070.09
258|780|30|31|1287.67
