p_o|p_d|t_1|t_2|demand
198|780|27|29|14825.97
198|780|28|30|14582.25
198|780|29|30|16277.19
198|780|30|31|14212.64
198|780|31|33|18220.2
198|780|32|34|13161.16
198|780|33|34|14281.18
198|780|34|36|18119.07
198|780|35|36|14833.33
198|780|36|38|14162.18
198|780|37|38|14105.51
198|780|38|39|12611.04
198|780|39|41|16206.33
198|780|40|41|17661.9
198|780|41|42|19460.82
198|780|42|44|18033.76
198|780|43|45|15698.57
198|780|44|46|14364.96
198|780|45|47|14388.81
198|780|46|47|13898.63
198|780|47|48|16743.22
198|780|48|50|14995.46
198|780|49|51|16977.91
198|780|50|51|16426.07
198|780|51|1|17837.35
198|780|52|1|18115.39
198|811|1|2|275.65
198|811|2|3|369.78
198|811|3|4|271.02
198|811|4|5|289.38
198|811|5|6|373.03
198|811|6|7|363.59
198|811|7|9|310.95
198|811|8|10|360.63
198|811|9|11|336.94
198|811|10|11|279.03
198|811|11|13|287.13
198|811|12|14|300.23
198|811|13|15|258.32
198|811|14|16|232.0
198|811|15|17|247.71
198|811|16|17|205.78
198|811|17|19|232.2
198|811|18|19|212.32
198|811|19|21|282.06
198|811|20|21|268.58
198|811|21|22|283.42
198|811|22|23|229.97
198|811|23|25|330.94
198|811|24|26|249.17
198|811|25|27|308.42
198|811|26|28|255.75
198|811|27|29|312.96
198|811|28|29|255.24
198|811|29|30|351.65
198|811|30|32|349.09
198|811|31|32|344.0
198|811|32|34|304.05
198|811|33|35|321.35
198|811|34|35|315.95
198|811|35|37|310.63
198|811|36|37|306.71
198|811|37|38|281.43
198|811|38|39|336.03
198|811|39|41|250.99
198|811|40|41|223.66
198|811|41|42|279.68
198|811|42|43|232.27
198|811|43|45|217.23
198|811|44|45|235.47
198|811|45|46|267.21
198|811|46|47|267.63
198|811|47|48|247.16
198|811|48|50|305.3
198|811|49|51|350.89
198|811|50|51|289.76
198|811|51|1|262.75
198|811|52|2|350.54
198|963|1|3|46655.37
198|963|2|4|47868.38
198|963|3|5|68820.46
198|963|4|6|65382.8
198|963|5|7|55191.62
198|963|6|8|49989.46
198|963|7|8|56987.08
198|963|8|9|57053.46
198|963|9|10|66019.78
198|963|10|11|55028.75
198|963|11|13|58031.09
198|963|12|13|49902.31
198|963|13|15|57603.9
198|963|14|16|61582.08
198|963|15|17|43051.53
198|963|16|17|45579.72
198|963|17|18|46524.34
198|963|18|20|41619.86
198|963|19|21|59517.01
198|963|20|22|49963.32
198|963|21|23|43515.69
198|963|22|23|65569.17
198|963|23|25|65988.48
198|963|24|25|50329.65
198|963|25|27|61506.15
198|963|26|28|57753.79
198|963|27|28|47054.25
198|963|28|29|59792.5
198|963|29|31|53609.45
198|963|30|31|61175.65
198|963|31|32|44212.96
198|963|32|34|46729.76
198|963|33|34|47990.89
198|963|34|35|53833.71
198|963|35|36|47427.63
198|963|36|37|52133.54
198|963|37|38|41269.81
198|963|38|40|48737.38
198|963|39|41|43497.75
198|963|40|42|48299.0
198|963|41|42|65646.07
198|963|42|44|62188.86
198|963|43|45|51737.15
198|963|44|45|45171.73
198|963|45|47|48258.87
198|963|46|48|49664.47
198|963|47|48|56906.01
198|963|48|50|46519.39
198|963|49|50|58599.52
198|963|50|52|57257.9
198|963|51|1|56924.0
198|963|52|2|51698.51
216|72|1|2|99.96
216|72|2|4|109.04
216|72|3|4|116.92
216|72|4|6|124.38
216|72|5|7|112.97
216|72|6|7|132.81
216|72|7|9|126.74
216|72|8|10|149.04
216|72|9|11|141.88
216|72|10|12|114.68
216|72|11|12|99.78
216|72|12|13|122.18
216|72|13|14|89.97
216|72|14|16|88.29
216|72|15|17|81.07
216|72|16|18|98.35
216|72|17|19|82.52
216|72|18|19|112.09
216|72|19|21|103.1
216|72|20|21|113.51
216|72|21|23|92.01
216|72|22|24|126.53
216|72|23|24|107.55
216|72|24|26|114.72
216|72|25|26|134.08
216|72|26|28|107.93
216|72|27|28|110.0
216|72|28|29|119.64
216|72|29|30|128.45
216|72|30|32|133.88
216|72|31|32|116.04
216|72|32|34|144.0
216|72|33|34|126.79
216|72|34|36|109.0
216|72|35|37|131.21
216|72|36|37|106.97
216|72|37|39|118.05
216|72|38|40|100.61
216|72|39|40|129.88
216|72|40|42|89.91
216|72|41|42|119.84
216|72|42|43|96.04
216|72|43|45|113.95
216|72|44|46|120.51
216|72|45|47|133.73
216|72|46|48|130.98
216|72|47|48|106.89
216|72|48|50|110.61
216|72|49|50|103.12
216|72|50|51|109.83
216|72|51|1|140.84
216|72|52|1|131.5
216|258|1|3|470.39
216|258|2|4|380.32
216|258|3|5|423.24
216|258|4|6|479.34
216|258|5|7|435.41
216|258|6|7|415.35
216|258|7|8|402.07
216|258|8|9|378.76
216|258|9|10|425.4
216|258|10|11|316.7
216|258|11|13|295.33
216|258|12|13|295.35
216|258|13|15|363.38
216|258|14|15|328.18
216|258|15|16|278.56
216|258|16|17|311.7
216|258|17|18|258.31
216|258|18|20|297.84
216|258|19|20|399.46
216|258|20|21|362.29
216|258|21|23|309.07
216|258|22|24|406.97
216|258|23|24|408.06
216|258|24|26|419.15
216|258|25|26|318.97
216|258|26|27|395.66
216|258|27|29|418.83
216|258|28|29|417.74
216|258|29|30|320.5
216|258|30|32|399.14
216|258|31|33|325.28
216|258|32|34|447.14
216|258|33|35|410.07
216|258|34|35|320.75
216|258|35|36|433.07
216|258|36|38|364.99
216|258|37|38|374.63
216|258|38|40|347.12
216|258|39|41|410.92
216|258|40|41|333.7
216|258|41|42|282.15
216|258|42|43|309.77
216|258|43|45|344.29
216|258|44|45|322.28
216|258|45|47|381.9
216|258|46|47|405.32
216|258|47|48|392.76
216|258|48|50|342.63
216|258|49|50|361.97
216|258|50|51|369.99
216|258|51|1|325.24
216|258|52|1|446.92
216|780|1|2|2602.92
216|780|2|3|2394.12
216|780|3|5|2074.5
216|780|4|6|2453.66
216|780|5|7|2097.79
216|780|6|8|3062.1
216|780|7|8|2585.1
216|780|8|10|2904.18
216|780|9|10|2239.51
216|780|10|12|2418.51
216|780|11|13|1936.68
216|780|12|13|2226.05
216|780|13|15|2487.53
216|780|14|16|1838.89
216|780|15|16|1994.59
216|780|16|17|2371.99
216|780|17|19|2290.34
216|780|18|20|1958.88
216|780|19|21|2239.71
216|780|20|22|2331.41
216|780|21|22|1885.35
216|780|22|23|1981.18
216|780|23|24|2428.99
216|780|24|26|2167.42
216|780|25|26|2625.35
216|780|26|27|2226.07
216|780|27|28|2166.16
216|780|28|29|1920.81
216|780|29|30|2059.86
216|780|30|31|1944.61
216|780|31|33|2005.3
216|780|32|34|2136.42
216|780|33|34|2029.06
216|780|34|35|2144.44
216|780|35|36|2301.95
216|780|36|38|1801.86
216|780|37|38|2026.62
216|780|38|40|1858.78
216|780|39|41|2136.43
216|780|40|41|2527.93
216|780|41|43|2109.31
216|780|42|43|2688.13
216|780|43|45|2699.31
216|780|44|46|2419.41
216|780|45|47|2376.09
216|780|46|47|2409.56
216|780|47|48|2668.12
216|780|48|49|2301.6
216|780|49|50|2603.04
216|780|50|52|2342.21
216|780|51|52|2375.48
216|780|52|2|2484.28
216|811|1|3|225.68
216|811|2|3|248.84
216|811|3|4|263.16
216|811|4|6|239.15
216|811|5|7|229.48
216|811|6|8|211.21
216|811|7|8|218.23
216|811|8|9|208.58
216|811|9|10|232.13
216|811|10|12|225.71
216|811|11|13|196.14
216|811|12|13|212.62
216|811|13|15|192.01
216|811|14|15|126.29
216|811|15|17|148.71
216|811|16|18|122.7
216|811|17|18|172.83
216|811|18|19|146.26
216|811|19|21|152.1
216|811|20|22|200.93
216|811|21|22|167.98
216|811|22|23|157.61
216|811|23|25|222.29
216|811|24|25|209.39
216|811|25|27|192.79
216|811|26|28|200.14
216|811|27|29|173.31
216|811|28|30|168.71
216|811|29|30|191.85
216|811|30|32|242.64
216|811|31|32|186.44
216|811|32|33|236.99
216|811|33|35|235.04
216|811|34|36|174.6
216|811|35|36|197.58
216|811|36|37|183.38
216|811|37|38|214.96
216|811|38|39|211.52
216|811|39|41|221.9
216|811|40|41|150.89
216|811|41|43|202.83
216|811|42|43|193.2
216|811|43|45|159.67
216|811|44|46|192.32
216|811|45|47|187.19
216|811|46|48|180.52
216|811|47|49|195.5
216|811|48|49|157.45
216|811|49|50|190.02
216|811|50|51|216.27
216|811|51|52|189.68
216|811|52|1|237.66
216|963|1|2|48776.33
216|963|2|4|51773.88
216|963|3|4|57569.95
216|963|4|6|61810.85
216|963|5|6|56789.98
216|963|6|8|51237.68
216|963|7|9|57590.37
216|963|8|9|54250.59
216|963|9|11|47373.81
216|963|10|11|51561.92
216|963|11|13|52750.56
216|963|12|13|36915.68
216|963|13|15|38167.84
216|963|14|15|56742.44
216|963|15|17|44959.55
216|963|16|17|55963.16
216|963|17|18|39175.1
216|963|18|20|48026.08
216|963|19|21|52682.31
216|963|20|22|48333.81
216|963|21|22|40359.41
216|963|22|24|47471.0
216|963|23|24|60780.88
216|963|24|25|45958.79
216|963|25|27|53498.71
216|963|26|27|38389.89
216|963|27|28|55038.05
216|963|28|30|37293.63
216|963|29|31|40420.27
216|963|30|31|41605.94
216|963|31|32|50069.98
216|963|32|34|43138.73
216|963|33|35|53542.55
216|963|34|35|37006.63
216|963|35|36|45131.27
216|963|36|38|43073.66
216|963|37|38|41503.39
216|963|38|39|49292.56
216|963|39|41|38703.17
216|963|40|41|39648.26
216|963|41|42|57407.11
216|963|42|44|47877.33
216|963|43|44|59070.33
216|963|44|46|55257.29
216|963|45|46|54486.68
216|963|46|48|45062.01
216|963|47|48|53054.07
216|963|48|50|40582.72
216|963|49|51|43856.85
216|963|50|51|49128.39
216|963|51|52|56725.96
216|963|52|2|44320.33
258|198|1|3|1404.26
258|198|2|4|1398.74
258|198|3|4|1147.18
258|198|4|6|1457.44
258|198|5|6|1227.56
258|198|6|7|1476.96
258|198|7|9|1073.96
258|198|8|9|1111.12
258|198|9|10|1248.64
258|198|10|11|1174.92
258|198|11|13|1614.63
258|198|12|14|1147.42
258|198|13|15|1491.04
258|198|14|15|1367.03
258|198|15|17|1676.51
258|198|16|18|1504.88
258|198|17|19|1182.55
258|198|18|20|1673.94
258|198|19|20|1442.74
258|198|20|21|1616.55
258|198|21|23|1391.76
258|198|22|23|1179.49
258|198|23|24|1609.65
258|198|24|25|1469.19
258|198|25|27|1256.1
258|198|26|28|1604.15
258|198|27|28|1251.42
258|198|28|30|1284.27
258|198|29|31|1473.66
258|198|30|32|1575.37
258|198|31|32|1286.7
258|198|32|33|1136.81
258|198|33|34|1124.09
258|198|34|36|1051.25
258|198|35|36|1133.59
258|198|36|38|1329.41
258|198|37|38|1076.76
258|198|38|40|1245.36
258|198|39|40|1481.57
258|198|40|42|1367.82
258|198|41|43|1445.86
258|198|42|43|1023.57
258|198|43|45|1409.89
258|198|44|46|961.84
258|198|45|47|1352.79
258|198|46|48|1050.43
258|198|47|49|1167.51
258|198|48|50|1240.99
258|198|49|50|1010.17
258|198|50|52|1538.74
258|198|51|1|1357.48
258|198|52|2|1445.26
258|216|1|2|170.73
258|216|2|4|168.13
258|216|3|4|181.4
258|216|4|6|185.16
258|216|5|6|165.96
258|216|6|8|136.71
258|216|7|8|143.0
258|216|8|9|194.15
258|216|9|10|174.71
258|216|10|11|163.04
258|216|11|12|155.38
258|216|12|13|209.9
258|216|13|14|156.42
258|216|14|15|205.38
258|216|15|16|170.11
258|216|16|17|186.48
258|216|17|18|162.15
258|216|18|19|176.16
258|216|19|20|214.66
258|216|20|22|153.94
258|216|21|22|159.95
258|216|22|23|150.93
258|216|23|25|213.77
258|216|24|26|162.04
258|216|25|26|152.74
258|216|26|28|169.67
258|216|27|29|196.67
258|216|28|29|199.4
258|216|29|31|205.92
258|216|30|32|169.69
258|216|31|32|186.46
258|216|32|33|150.05
258|216|33|35|147.66
258|216|34|36|130.15
258|216|35|37|150.88
258|216|36|38|153.01
258|216|37|39|185.15
258|216|38|40|183.28
258|216|39|41|171.45
258|216|40|42|138.52
258|216|41|43|182.1
258|216|42|44|164.06
258|216|43|44|142.74
258|216|44|46|136.03
258|216|45|47|166.31
258|216|46|47|186.99
258|216|47|49|170.9
258|216|48|50|153.26
258|216|49|50|132.73
258|216|50|51|158.71
258|216|51|1|184.8
258|216|52|1|148.4
258|469|1|3|2.78
258|469|2|4|2.69
258|469|3|4|3.09
258|469|4|5|3.09
258|469|5|7|2.98
258|469|6|7|2.11
258|469|7|8|2.28
258|469|8|9|2.92
258|469|9|10|2.99
258|469|10|11|3.09
258|469|11|13|2.29
258|469|12|13|2.55
258|469|13|14|2.46
258|469|14|15|2.38
258|469|15|17|2.46
258|469|16|17|2.98
258|469|17|18|2.45
258|469|18|20|3.26
258|469|19|20|2.76
258|469|20|22|2.52
258|469|21|23|2.21
258|469|22|23|2.96
258|469|23|25|3.03
258|469|24|26|2.3
258|469|25|27|3.22
258|469|26|27|3.02
258|469|27|28|2.93
258|469|28|30|2.5
258|469|29|30|2.53
258|469|30|31|2.88
258|469|31|33|2.68
258|469|32|34|2.53
258|469|33|34|2.31
258|469|34|36|2.79
258|469|35|37|2.1
258|469|36|38|2.49
258|469|37|39|2.38
258|469|38|40|2.09
258|469|39|41|2.8
258|469|40|42|2.38
258|469|41|43|2.7
258|469|42|44|2.3
258|469|43|45|2.5
258|469|44|46|2.45
258|469|45|47|1.9
258|469|46|48|2.52
258|469|47|49|2.3
258|469|48|49|2.36
258|469|49|50|2.17
258|469|50|51|2.1
258|469|51|52|2.07
258|469|52|2|2.84
258|689|1|3|1620.23
258|689|2|4|1978.1
258|689|3|4|1827.37
258|689|4|5|1451.59
258|689|5|7|1323.56
258|689|6|8|1605.09
258|689|7|8|1321.89
258|689|8|10|1761.21
258|689|9|10|1451.97
258|689|10|12|1886.0
258|689|11|13|1942.88
258|689|12|13|1531.1
258|689|13|14|1520.07
258|689|14|15|1791.5
258|689|15|16|1597.83
258|689|16|17|1607.57
258|689|17|19|1770.36
258|689|18|20|2060.27
258|689|19|20|1725.15
258|689|20|22|2004.58
258|689|21|22|1673.42
258|689|22|23|1800.39
258|689|23|25|1686.04
258|689|24|26|1643.21
258|689|25|26|1490.75
258|689|26|28|1519.55
258|689|27|28|1976.72
258|689|28|30|1526.41
258|689|29|30|1752.01
258|689|30|32|1706.03
258|689|31|32|1703.86
258|689|32|34|1533.81
258|689|33|35|1824.94
258|689|34|36|1249.79
258|689|35|36|1249.5
258|689|36|38|1590.24
258|689|37|39|1630.56
258|689|38|40|1830.36
258|689|39|41|1734.41
258|689|40|41|1412.7
258|689|41|43|1431.54
258|689|42|43|1396.23
258|689|43|44|1287.35
258|689|44|45|1310.45
258|689|45|46|1384.82
258|689|46|48|1672.57
258|689|47|49|1330.85
258|689|48|49|1498.11
258|689|49|50|1553.44
258|689|50|51|1822.76
258|689|51|1|1369.26
258|689|52|1|1727.36
258|780|1|2|1299.2
258|780|2|3|1611.75
258|780|3|5|1537.86
258|780|4|5|1083.1
258|780|5|6|1326.25
258|780|6|7|1219.73
258|780|7|9|1242.76
258|780|8|9|1487.95
258|780|9|11|1161.7
258|780|10|12|1083.77
258|780|11|12|1466.72
258|780|12|14|1532.04
258|780|13|15|1139.74
258|780|14|15|1196.5
258|780|15|16|1117.43
258|780|16|17|1232.74
258|780|17|18|1527.16
258|780|18|19|1159.52
258|780|19|20|1449.27
258|780|20|21|1205.01
258|780|21|23|1089.39
258|780|22|23|1088.69
258|780|23|24|1624.94
258|780|24|26|1466.48
258|780|25|27|1484.66
258|780|26|28|1568.16
